,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,wicket_type,player_out,fielder,over,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,team_final
28,J Mubarak,Shoaib Akhtar,ML Udawatte,4,0,4,35,103,17,14,1,3,0,,,5,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
29,J Mubarak,Shoaib Akhtar,ML Udawatte,1,0,1,36,102,18,15,1,4,0,,,5,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
30,ML Udawatte,Shoaib Akhtar,J Mubarak,1,0,1,37,101,9,12,1,5,0,,,5,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
31,J Mubarak,Shoaib Akhtar,ML Udawatte,4,0,4,41,97,22,16,1,6,0,,,5,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
32,ML Udawatte,Sohail Tanvir,J Mubarak,1,0,1,42,96,10,13,1,1,0,,,6,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
33,J Mubarak,Sohail Tanvir,ML Udawatte,4,0,4,46,92,26,17,1,2,0,,,6,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
34,J Mubarak,Sohail Tanvir,ML Udawatte,1,0,1,47,91,27,18,1,3,0,,,6,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
35,ML Udawatte,Sohail Tanvir,J Mubarak,0,0,0,47,91,10,14,1,4,0,,,6,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
36,ML Udawatte,Sohail Tanvir,J Mubarak,1,0,1,48,90,11,15,1,5,0,,,6,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
37,J Mubarak,Sohail Tanvir,ML Udawatte,4,0,4,52,86,31,19,1,6,0,,,6,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
38,ML Udawatte,Shoaib Malik,J Mubarak,2,0,2,54,84,13,16,1,1,0,,,7,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
39,ML Udawatte,Shoaib Malik,J Mubarak,0,0,0,54,84,13,17,1,2,0,,,7,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
40,ML Udawatte,Shoaib Malik,J Mubarak,1,0,1,55,83,14,18,1,3,0,,,7,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
41,J Mubarak,Shoaib Malik,ML Udawatte,1,0,1,56,82,32,20,1,4,0,,,7,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
42,ML Udawatte,Shoaib Malik,J Mubarak,0,0,0,56,82,14,19,1,5,0,,,7,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
43,ML Udawatte,Shoaib Malik,J Mubarak,1,0,1,57,81,15,20,1,6,0,,,7,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
44,ML Udawatte,Shahid Afridi,J Mubarak,1,0,1,58,80,16,21,1,1,0,,,8,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
45,J Mubarak,Shahid Afridi,ML Udawatte,1,0,1,59,79,33,21,1,2,0,,,8,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
46,ML Udawatte,Shahid Afridi,J Mubarak,0,0,0,59,79,16,22,2,3,bowled,ML Udawatte,,8,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
47,CK Kapugedera,Shahid Afridi,J Mubarak,2,0,2,61,77,2,1,2,4,0,,,8,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
48,CK Kapugedera,Shahid Afridi,J Mubarak,1,0,1,62,76,3,2,2,5,0,,,8,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
49,J Mubarak,Shahid Afridi,CK Kapugedera,1,0,1,63,75,34,22,2,6,0,,,8,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
50,J Mubarak,Shoaib Malik,CK Kapugedera,1,0,1,64,74,35,23,2,1,0,,,9,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
51,CK Kapugedera,Shoaib Malik,J Mubarak,4,0,4,68,70,7,3,2,2,0,,,9,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
52,CK Kapugedera,Shoaib Malik,J Mubarak,1,0,1,69,69,8,4,2,3,0,,,9,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
53,J Mubarak,Shoaib Malik,CK Kapugedera,0,1,1,70,68,35,24,2,4,0,,,9,wides,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
54,J Mubarak,Shoaib Malik,CK Kapugedera,1,0,1,71,67,36,25,2,5,0,,,9,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
55,CK Kapugedera,Shoaib Malik,J Mubarak,0,0,0,71,67,8,5,2,6,0,,,9,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
56,CK Kapugedera,Shoaib Malik,J Mubarak,0,0,0,71,67,8,6,2,7,0,,,9,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
57,J Mubarak,Shahid Afridi,CK Kapugedera,0,0,0,71,67,36,26,2,1,0,,,10,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
58,J Mubarak,Shahid Afridi,CK Kapugedera,1,0,1,72,66,37,27,2,2,0,,,10,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
59,CK Kapugedera,Shahid Afridi,J Mubarak,1,0,1,73,65,9,7,2,3,0,,,10,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
60,J Mubarak,Shahid Afridi,CK Kapugedera,1,0,1,74,64,38,28,2,4,0,,,10,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
61,CK Kapugedera,Shahid Afridi,J Mubarak,0,0,0,74,64,9,8,2,5,0,,,10,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
62,CK Kapugedera,Shahid Afridi,J Mubarak,0,0,0,74,64,9,9,2,6,0,,,10,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
63,J Mubarak,Shoaib Malik,CK Kapugedera,1,0,1,75,63,39,29,2,1,0,,,11,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
64,CK Kapugedera,Shoaib Malik,J Mubarak,4,0,4,79,59,13,10,2,2,0,,,11,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
65,CK Kapugedera,Shoaib Malik,J Mubarak,0,0,0,79,59,13,11,2,3,0,,,11,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
66,CK Kapugedera,Shoaib Malik,J Mubarak,1,0,1,80,58,14,12,2,4,0,,,11,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
67,J Mubarak,Shoaib Malik,CK Kapugedera,0,0,0,80,58,39,30,3,5,stumped,J Mubarak,Kamran Akmal,11,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
68,SHT Kandamby,Shoaib Malik,CK Kapugedera,1,0,1,81,57,1,1,3,6,0,,,11,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
69,SHT Kandamby,Shahid Afridi,CK Kapugedera,0,1,1,82,56,1,2,3,1,0,,,12,legbyes,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
70,CK Kapugedera,Shahid Afridi,SHT Kandamby,1,0,1,83,55,15,13,3,2,0,,,12,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
71,SHT Kandamby,Shahid Afridi,CK Kapugedera,1,0,1,84,54,2,3,3,3,0,,,12,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
72,CK Kapugedera,Shahid Afridi,SHT Kandamby,1,0,1,85,53,16,14,3,4,0,,,12,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
73,SHT Kandamby,Shahid Afridi,CK Kapugedera,0,0,0,85,53,2,4,3,5,0,,,12,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
74,SHT Kandamby,Shahid Afridi,CK Kapugedera,2,0,2,87,51,4,5,3,6,0,,,12,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
75,CK Kapugedera,Shoaib Malik,SHT Kandamby,0,1,1,88,50,16,15,3,1,0,,,13,legbyes,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
76,SHT Kandamby,Shoaib Malik,CK Kapugedera,0,0,0,88,50,4,6,3,2,0,,,13,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
77,SHT Kandamby,Shoaib Malik,CK Kapugedera,1,0,1,89,49,5,7,3,3,0,,,13,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
78,CK Kapugedera,Shoaib Malik,SHT Kandamby,0,0,0,89,49,16,16,3,4,0,,,13,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
79,CK Kapugedera,Shoaib Malik,SHT Kandamby,1,0,1,90,48,17,17,3,5,0,,,13,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
80,SHT Kandamby,Shoaib Malik,CK Kapugedera,1,0,1,91,47,6,8,3,6,0,,,13,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
81,SHT Kandamby,Shahid Afridi,CK Kapugedera,0,1,1,92,46,6,9,3,1,0,,,14,legbyes,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
82,CK Kapugedera,Shahid Afridi,SHT Kandamby,0,0,0,92,46,17,18,3,2,0,,,14,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
83,CK Kapugedera,Shahid Afridi,SHT Kandamby,2,0,2,94,44,19,19,3,3,0,,,14,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
84,CK Kapugedera,Shahid Afridi,SHT Kandamby,4,0,4,98,40,23,20,3,4,0,,,14,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
85,CK Kapugedera,Shahid Afridi,SHT Kandamby,0,0,0,98,40,23,21,3,5,0,,,14,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
86,CK Kapugedera,Shahid Afridi,SHT Kandamby,0,0,0,98,40,23,22,3,6,0,,,14,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
87,SHT Kandamby,Umar Gul,CK Kapugedera,0,1,1,99,39,6,10,3,1,0,,,15,wides,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
88,SHT Kandamby,Umar Gul,CK Kapugedera,1,0,1,100,38,7,11,3,2,0,,,15,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
89,CK Kapugedera,Umar Gul,SHT Kandamby,2,0,2,102,36,25,23,3,3,0,,,15,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
90,CK Kapugedera,Umar Gul,SHT Kandamby,1,0,1,103,35,26,24,3,4,0,,,15,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
91,SHT Kandamby,Umar Gul,CK Kapugedera,0,1,1,104,34,7,12,3,5,0,,,15,legbyes,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
92,CK Kapugedera,Umar Gul,SHT Kandamby,1,0,1,105,33,27,25,3,6,0,,,15,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
93,SHT Kandamby,Umar Gul,CK Kapugedera,1,0,1,106,32,8,13,3,7,0,,,15,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
94,SHT Kandamby,Fawad Alam,CK Kapugedera,2,0,2,108,30,10,14,3,1,0,,,16,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
95,SHT Kandamby,Fawad Alam,CK Kapugedera,0,0,0,108,30,10,15,4,2,stumped,SHT Kandamby,Kamran Akmal,16,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
96,K Weeraratne,Fawad Alam,CK Kapugedera,4,0,4,112,26,4,1,4,3,0,,,16,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
97,K Weeraratne,Fawad Alam,CK Kapugedera,6,0,6,118,20,10,2,4,4,0,,,16,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
98,K Weeraratne,Fawad Alam,CK Kapugedera,1,0,1,119,19,11,3,4,5,0,,,16,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
99,CK Kapugedera,Fawad Alam,K Weeraratne,0,0,0,119,19,27,26,4,6,0,,,16,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
100,K Weeraratne,Umar Gul,CK Kapugedera,1,0,1,120,18,12,4,4,1,0,,,17,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
101,CK Kapugedera,Umar Gul,K Weeraratne,0,0,0,120,18,27,27,4,2,0,,,17,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
102,CK Kapugedera,Umar Gul,K Weeraratne,0,0,0,120,18,27,28,5,3,caught,CK Kapugedera,Misbah-ul-Haq,17,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
103,K Weeraratne,Umar Gul,TM Dilshan,1,0,1,121,17,13,5,5,4,0,,,17,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
104,TM Dilshan,Umar Gul,K Weeraratne,0,0,0,121,17,0,1,6,5,bowled,TM Dilshan,,17,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
105,MF Maharoof,Umar Gul,K Weeraratne,1,0,1,122,16,1,1,6,6,0,,,17,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
106,MF Maharoof,Sohail Tanvir,K Weeraratne,0,1,1,123,15,1,2,6,1,0,,,18,legbyes,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
107,K Weeraratne,Sohail Tanvir,MF Maharoof,2,0,2,125,13,15,6,6,2,0,,,18,-,field,Pakistan,1,Maple Leaf North-West Ground,2008,10,Pakistan_Sri Lanka_2008-10-11,Pakistan,Sri Lanka,Pakistan,137
