,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,wicket_type,player_out,fielder,extra_type,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
12,T Bavuma,B Kumar,RR Hendricks,0,0,0,10,169,1,4,0,1,2,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
13,T Bavuma,B Kumar,RR Hendricks,1,0,1,11,168,2,5,0,2,2,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
14,RR Hendricks,B Kumar,T Bavuma,0,0,0,11,168,9,10,0,3,2,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
15,RR Hendricks,B Kumar,T Bavuma,2,0,2,13,166,11,11,0,4,2,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
16,RR Hendricks,B Kumar,T Bavuma,1,0,1,14,165,12,12,0,5,2,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
17,T Bavuma,B Kumar,RR Hendricks,1,0,1,15,164,3,6,0,6,2,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
18,T Bavuma,AR Patel,RR Hendricks,2,0,2,17,162,5,7,0,1,3,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
19,T Bavuma,AR Patel,RR Hendricks,1,0,1,18,161,6,8,0,2,3,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
20,RR Hendricks,AR Patel,T Bavuma,2,0,2,20,159,14,13,0,3,3,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
21,RR Hendricks,AR Patel,T Bavuma,1,0,1,21,158,15,14,0,4,3,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
22,T Bavuma,AR Patel,RR Hendricks,2,0,2,23,156,8,9,0,5,3,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
23,T Bavuma,AR Patel,RR Hendricks,0,0,0,23,156,8,10,1,6,3,caught,T Bavuma,Avesh Khan,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
24,RR Hendricks,YS Chahal,D Pretorius,0,0,0,23,156,15,15,1,1,4,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
25,RR Hendricks,YS Chahal,D Pretorius,0,0,0,23,156,15,16,1,2,4,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
26,RR Hendricks,YS Chahal,D Pretorius,1,0,1,24,155,16,17,1,3,4,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
27,D Pretorius,YS Chahal,RR Hendricks,0,0,0,24,155,0,1,1,4,4,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
28,D Pretorius,YS Chahal,RR Hendricks,0,0,0,24,155,0,2,1,5,4,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
29,D Pretorius,YS Chahal,RR Hendricks,1,0,1,25,154,1,3,1,6,4,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
30,D Pretorius,HV Patel,RR Hendricks,4,0,4,29,150,5,4,1,1,5,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
31,D Pretorius,HV Patel,RR Hendricks,1,0,1,30,149,6,5,1,2,5,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
32,RR Hendricks,HV Patel,D Pretorius,1,0,1,31,148,17,18,1,3,5,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
33,D Pretorius,HV Patel,RR Hendricks,1,0,1,32,147,7,6,1,4,5,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
34,RR Hendricks,HV Patel,D Pretorius,6,0,6,38,141,23,19,1,5,5,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
35,RR Hendricks,HV Patel,D Pretorius,0,0,0,38,141,23,20,2,6,5,caught,RR Hendricks,YS Chahal,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
36,HE van der Dussen,YS Chahal,D Pretorius,0,0,0,38,141,0,1,2,1,6,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
37,HE van der Dussen,YS Chahal,D Pretorius,0,0,0,38,141,0,2,2,2,6,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
38,HE van der Dussen,YS Chahal,D Pretorius,1,0,1,39,140,1,3,2,3,6,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
39,D Pretorius,YS Chahal,HE van der Dussen,1,0,1,40,139,8,7,2,4,6,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
40,HE van der Dussen,YS Chahal,D Pretorius,0,0,0,40,139,1,4,3,5,6,caught,HE van der Dussen,RR Pant,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
41,H Klaasen,YS Chahal,D Pretorius,0,0,0,40,139,0,1,3,6,6,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
42,D Pretorius,AR Patel,H Klaasen,1,0,1,41,138,9,8,3,1,7,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
43,H Klaasen,AR Patel,D Pretorius,1,0,1,42,137,1,2,3,2,7,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
44,D Pretorius,AR Patel,H Klaasen,6,0,6,48,131,15,9,3,3,7,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
45,D Pretorius,AR Patel,H Klaasen,0,0,0,48,131,15,10,3,4,7,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
46,D Pretorius,AR Patel,H Klaasen,0,0,0,48,131,15,11,3,5,7,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
47,D Pretorius,AR Patel,H Klaasen,0,0,0,48,131,15,12,3,6,7,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
48,H Klaasen,YS Chahal,D Pretorius,1,0,1,49,130,2,3,3,1,8,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
49,D Pretorius,YS Chahal,H Klaasen,0,0,0,49,130,15,13,3,2,8,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
50,D Pretorius,YS Chahal,H Klaasen,0,1,1,50,129,15,14,3,3,8,0,,,wides,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
51,D Pretorius,YS Chahal,H Klaasen,1,0,1,51,128,16,15,3,4,8,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
52,H Klaasen,YS Chahal,D Pretorius,1,0,1,52,127,3,4,3,5,8,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
53,D Pretorius,YS Chahal,H Klaasen,0,1,1,53,126,16,16,3,6,8,0,,,wides,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
54,D Pretorius,YS Chahal,H Klaasen,4,0,4,57,122,20,17,3,7,8,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
55,D Pretorius,YS Chahal,H Klaasen,0,0,0,57,122,20,18,4,8,8,caught,D Pretorius,RR Pant,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
56,H Klaasen,AR Patel,DA Miller,0,0,0,57,122,3,5,4,1,9,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
57,H Klaasen,AR Patel,DA Miller,0,1,1,58,121,3,6,4,2,9,0,,,byes,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
58,DA Miller,AR Patel,H Klaasen,0,0,0,58,121,0,1,4,3,9,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
59,DA Miller,AR Patel,H Klaasen,1,0,1,59,120,1,2,4,4,9,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
60,H Klaasen,AR Patel,DA Miller,0,0,0,59,120,3,7,4,5,9,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
61,H Klaasen,AR Patel,DA Miller,4,0,4,63,116,7,8,4,6,9,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
62,DA Miller,HV Patel,H Klaasen,1,0,1,64,115,2,3,4,1,10,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
63,H Klaasen,HV Patel,DA Miller,4,0,4,68,111,11,9,4,2,10,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
64,H Klaasen,HV Patel,DA Miller,0,1,1,69,110,11,10,4,3,10,0,,,legbyes,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
65,DA Miller,HV Patel,H Klaasen,1,0,1,70,109,3,4,4,4,10,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
66,H Klaasen,HV Patel,DA Miller,1,0,1,71,108,12,11,4,5,10,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
67,DA Miller,HV Patel,H Klaasen,0,0,0,71,108,3,5,5,6,10,caught,DA Miller,RD Gaikwad,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
68,H Klaasen,AR Patel,WD Parnell,0,0,0,71,108,12,12,5,1,11,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
69,H Klaasen,AR Patel,WD Parnell,0,0,0,71,108,12,13,5,2,11,0,,,-,"{'by': 'India', 'umpire': 'AK Chaudhary', 'batter': 'H Klaasen', 'decision': 'struck down'}",field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
70,H Klaasen,AR Patel,WD Parnell,6,0,6,77,102,18,14,5,3,11,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
71,H Klaasen,AR Patel,WD Parnell,0,0,0,77,102,18,15,5,4,11,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
72,H Klaasen,AR Patel,WD Parnell,1,0,1,78,101,19,16,5,5,11,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
73,WD Parnell,AR Patel,H Klaasen,0,0,0,78,101,0,1,5,6,11,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
74,H Klaasen,Avesh Khan,WD Parnell,2,0,2,80,99,21,17,5,1,12,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
75,H Klaasen,Avesh Khan,WD Parnell,1,0,1,81,98,22,18,5,2,12,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
76,WD Parnell,Avesh Khan,H Klaasen,0,0,0,81,98,0,2,5,3,12,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
77,WD Parnell,Avesh Khan,H Klaasen,4,0,4,85,94,4,3,5,4,12,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
78,WD Parnell,Avesh Khan,H Klaasen,1,0,1,86,93,5,4,5,5,12,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
79,H Klaasen,Avesh Khan,WD Parnell,0,0,0,86,93,22,19,5,6,12,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
80,WD Parnell,B Kumar,H Klaasen,1,0,1,87,92,6,5,5,1,13,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
81,H Klaasen,B Kumar,WD Parnell,1,0,1,88,91,23,20,5,2,13,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
82,WD Parnell,B Kumar,H Klaasen,1,0,1,89,90,7,6,5,3,13,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
83,H Klaasen,B Kumar,WD Parnell,1,0,1,90,89,24,21,5,4,13,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
84,WD Parnell,B Kumar,H Klaasen,1,0,1,91,88,8,7,5,5,13,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
85,H Klaasen,B Kumar,WD Parnell,4,0,4,95,84,28,22,5,6,13,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
86,WD Parnell,YS Chahal,H Klaasen,1,0,1,96,83,9,8,5,1,14,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
87,H Klaasen,YS Chahal,WD Parnell,1,0,1,97,82,29,23,5,2,14,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
88,WD Parnell,YS Chahal,H Klaasen,2,0,2,99,80,11,9,5,3,14,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
89,WD Parnell,YS Chahal,H Klaasen,1,0,1,100,79,12,10,5,4,14,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
90,H Klaasen,YS Chahal,WD Parnell,0,0,0,100,79,29,24,6,5,14,caught,H Klaasen,AR Patel,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
91,K Rabada,YS Chahal,WD Parnell,0,1,1,101,78,0,1,6,6,14,0,,,wides,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
92,K Rabada,YS Chahal,WD Parnell,1,0,1,102,77,1,2,6,7,14,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
93,K Rabada,Avesh Khan,WD Parnell,1,0,1,103,76,2,3,6,1,15,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
94,WD Parnell,Avesh Khan,K Rabada,1,0,1,104,75,13,11,6,2,15,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
95,K Rabada,Avesh Khan,WD Parnell,0,0,0,104,75,2,4,6,3,15,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
96,K Rabada,Avesh Khan,WD Parnell,2,0,2,106,73,4,5,6,4,15,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
97,K Rabada,Avesh Khan,WD Parnell,4,0,4,110,69,8,6,6,5,15,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
98,K Rabada,Avesh Khan,WD Parnell,0,0,0,110,69,8,7,6,6,15,0,,,-,,field,South Africa,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2022,06,India_South Africa_2022-06-14,India,South Africa,India,131
