,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,Tamim Iqbal,N Pradeep,Liton Das,0,0,0,0,159,0,1,0,-,1.0,0,0,,,,field,Bangladesh,2,"R.Premadasa Stadium, Khettarama",2018,03,Sri Lanka_Bangladesh_2018-03-16,Bangladesh,Bangladesh,Sri Lanka,True,160,Left hand Bat,Right hand Bat,Right arm Fast
1,Tamim Iqbal,N Pradeep,Liton Das,4,0,4,4,155,4,2,0,-,2.0,0,0,,,,field,Bangladesh,2,"R.Premadasa Stadium, Khettarama",2018,03,Sri Lanka_Bangladesh_2018-03-16,Bangladesh,Bangladesh,Sri Lanka,True,160,Left hand Bat,Right hand Bat,Right arm Fast
2,Tamim Iqbal,N Pradeep,Liton Das,0,0,0,4,155,4,3,0,-,3.0,0,0,,,,field,Bangladesh,2,"R.Premadasa Stadium, Khettarama",2018,03,Sri Lanka_Bangladesh_2018-03-16,Bangladesh,Bangladesh,Sri Lanka,True,160,Left hand Bat,Right hand Bat,Right arm Fast
3,Tamim Iqbal,N Pradeep,Liton Das,4,0,4,8,151,8,4,0,-,4.0,0,0,,,,field,Bangladesh,2,"R.Premadasa Stadium, Khettarama",2018,03,Sri Lanka_Bangladesh_2018-03-16,Bangladesh,Bangladesh,Sri Lanka,True,160,Left hand Bat,Right hand Bat,Right arm Fast
4,Tamim Iqbal,N Pradeep,Liton Das,1,0,1,9,150,9,5,0,-,5.0,0,0,,,,field,Bangladesh,2,"R.Premadasa Stadium, Khettarama",2018,03,Sri Lanka_Bangladesh_2018-03-16,Bangladesh,Bangladesh,Sri Lanka,True,160,Left hand Bat,Right hand Bat,Right arm Fast
5,Liton Das,N Pradeep,Tamim Iqbal,0,1,1,10,149,0,0,0,wides,5.0,0,0,,,,field,Bangladesh,2,"R.Premadasa Stadium, Khettarama",2018,03,Sri Lanka_Bangladesh_2018-03-16,Bangladesh,Bangladesh,Sri Lanka,True,160,Right hand Bat,Left hand Bat,Right arm Fast
6,Liton Das,N Pradeep,Tamim Iqbal,0,0,0,10,149,0,1,0,-,6.0,0,0,,,,field,Bangladesh,2,"R.Premadasa Stadium, Khettarama",2018,03,Sri Lanka_Bangladesh_2018-03-16,Bangladesh,Bangladesh,Sri Lanka,True,160,Right hand Bat,Left hand Bat,Right arm Fast
7,Tamim Iqbal,A Dananjaya,Liton Das,0,0,0,10,149,9,6,0,-,1.0,1,0,,,,field,Bangladesh,2,"R.Premadasa Stadium, Khettarama",2018,03,Sri Lanka_Bangladesh_2018-03-16,Bangladesh,Bangladesh,Sri Lanka,True,160,Left hand Bat,Right hand Bat,Right arm Offbreak
8,Tamim Iqbal,A Dananjaya,Liton Das,1,0,1,11,148,10,7,0,-,2.0,1,0,,,,field,Bangladesh,2,"R.Premadasa Stadium, Khettarama",2018,03,Sri Lanka_Bangladesh_2018-03-16,Bangladesh,Bangladesh,Sri Lanka,True,160,Left hand Bat,Right hand Bat,Right arm Offbreak
9,Liton Das,A Dananjaya,Tamim Iqbal,0,0,0,11,148,0,2,0,-,3.0,1,0,,,,field,Bangladesh,2,"R.Premadasa Stadium, Khettarama",2018,03,Sri Lanka_Bangladesh_2018-03-16,Bangladesh,Bangladesh,Sri Lanka,True,160,Right hand Bat,Left hand Bat,Right arm Offbreak
10,Liton Das,A Dananjaya,Tamim Iqbal,0,0,0,11,148,0,3,1,-,4.0,1,caught,Liton Das,NLTC Perera,,field,Bangladesh,2,"R.Premadasa Stadium, Khettarama",2018,03,Sri Lanka_Bangladesh_2018-03-16,Bangladesh,Bangladesh,Sri Lanka,True,160,Right hand Bat,Left hand Bat,Right arm Offbreak
11,Sabbir Rahman,A Dananjaya,Tamim Iqbal,4,0,4,15,144,4,1,1,-,5.0,1,0,,,,field,Bangladesh,2,"R.Premadasa Stadium, Khettarama",2018,03,Sri Lanka_Bangladesh_2018-03-16,Bangladesh,Bangladesh,Sri Lanka,True,160,Right hand Bat,Left hand Bat,Right arm Offbreak
12,Sabbir Rahman,A Dananjaya,Tamim Iqbal,4,0,4,19,140,8,2,1,-,6.0,1,0,,,,field,Bangladesh,2,"R.Premadasa Stadium, Khettarama",2018,03,Sri Lanka_Bangladesh_2018-03-16,Bangladesh,Bangladesh,Sri Lanka,True,160,Right hand Bat,Left hand Bat,Right arm Offbreak
13,Tamim Iqbal,MA Aponso,Sabbir Rahman,1,0,1,20,139,11,8,1,-,1.0,2,0,,,,field,Bangladesh,2,"R.Premadasa Stadium, Khettarama",2018,03,Sri Lanka_Bangladesh_2018-03-16,Bangladesh,Bangladesh,Sri Lanka,True,160,Left hand Bat,Right hand Bat,Left arm Orthodox
