,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
10,Sabbir Rahman,TA Boult,Tamim Iqbal,0,0,0,7,188,0,3,1,4,-,0,,,2,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
11,Sabbir Rahman,TA Boult,Tamim Iqbal,4,0,4,11,184,4,4,1,5,-,0,,,2,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
12,Sabbir Rahman,TA Boult,Tamim Iqbal,2,0,2,13,182,6,5,1,6,-,0,,,2,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
13,Tamim Iqbal,BM Wheeler,Sabbir Rahman,4,0,4,17,178,9,6,1,1,-,0,,,3,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
14,Tamim Iqbal,BM Wheeler,Sabbir Rahman,3,0,3,20,175,12,7,1,2,-,0,,,3,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
15,Sabbir Rahman,BM Wheeler,Tamim Iqbal,0,0,0,20,175,6,6,1,3,-,0,,,3,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
16,Sabbir Rahman,BM Wheeler,Tamim Iqbal,0,2,2,22,173,6,7,1,4,wides,0,,,3,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
17,Tamim Iqbal,BM Wheeler,Sabbir Rahman,1,0,1,23,172,13,8,1,5,-,0,,,3,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
18,Sabbir Rahman,BM Wheeler,Tamim Iqbal,0,0,0,23,172,6,8,1,6,-,0,,,3,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
19,Sabbir Rahman,BM Wheeler,Tamim Iqbal,0,1,1,24,171,6,9,1,7,wides,0,,,3,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
20,Sabbir Rahman,BM Wheeler,Tamim Iqbal,0,0,0,24,171,6,10,1,8,-,0,,,3,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
21,Tamim Iqbal,C de Grandhomme,Sabbir Rahman,0,2,2,26,169,13,9,1,1,wides,0,,,4,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
22,Sabbir Rahman,C de Grandhomme,Tamim Iqbal,6,0,6,32,163,12,11,1,2,-,0,,,4,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
23,Sabbir Rahman,C de Grandhomme,Tamim Iqbal,2,0,2,34,161,14,12,1,3,-,0,,,4,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
24,Sabbir Rahman,C de Grandhomme,Tamim Iqbal,0,0,0,34,161,14,13,2,4,-,run out,Tamim Iqbal,KS Williamson;C de Grandhomme,4,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
25,Sabbir Rahman,C de Grandhomme,Shakib Al Hasan,0,0,0,34,161,14,14,2,5,-,0,,,4,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
26,Sabbir Rahman,C de Grandhomme,Shakib Al Hasan,1,0,1,35,160,15,15,2,6,-,0,,,4,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
27,Shakib Al Hasan,C de Grandhomme,Sabbir Rahman,1,0,1,36,159,1,1,2,7,-,0,,,4,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
28,Shakib Al Hasan,BM Wheeler,Sabbir Rahman,0,0,0,36,159,1,2,3,1,-,caught,Shakib Al Hasan,JDS Neesham,5,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
29,Soumya Sarkar,BM Wheeler,Sabbir Rahman,2,0,2,38,157,2,1,3,2,-,0,,,5,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
30,Soumya Sarkar,BM Wheeler,Sabbir Rahman,0,0,0,38,157,2,2,3,3,-,0,,,5,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
31,Soumya Sarkar,BM Wheeler,Sabbir Rahman,2,0,2,40,155,4,3,3,4,-,0,,,5,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
32,Soumya Sarkar,BM Wheeler,Sabbir Rahman,0,0,0,40,155,4,4,3,5,-,0,,,5,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
33,Soumya Sarkar,BM Wheeler,Sabbir Rahman,1,0,1,41,154,5,5,3,6,-,0,,,5,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
34,Soumya Sarkar,TA Boult,Sabbir Rahman,0,0,0,41,154,5,6,3,1,-,0,,,6,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
35,Soumya Sarkar,TA Boult,Sabbir Rahman,2,0,2,43,152,7,7,3,2,-,0,,,6,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
36,Soumya Sarkar,TA Boult,Sabbir Rahman,0,0,0,43,152,7,8,3,3,-,0,,,6,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
37,Soumya Sarkar,TA Boult,Sabbir Rahman,4,0,4,47,148,11,9,3,4,-,0,,,6,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
38,Soumya Sarkar,TA Boult,Sabbir Rahman,1,0,1,48,147,12,10,3,5,-,0,,,6,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
39,Sabbir Rahman,TA Boult,Soumya Sarkar,0,0,0,48,147,15,16,3,6,-,0,,,6,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
40,Soumya Sarkar,IS Sodhi,Sabbir Rahman,1,0,1,49,146,13,11,3,1,-,0,,,7,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
41,Sabbir Rahman,IS Sodhi,Soumya Sarkar,6,0,6,55,140,21,17,3,2,-,0,,,7,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
42,Sabbir Rahman,IS Sodhi,Soumya Sarkar,0,1,1,56,139,21,18,3,3,wides,0,,,7,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
43,Sabbir Rahman,IS Sodhi,Soumya Sarkar,0,0,0,56,139,21,19,3,4,-,0,,,7,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
44,Sabbir Rahman,IS Sodhi,Soumya Sarkar,1,0,1,57,138,22,20,3,5,-,0,,,7,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
45,Soumya Sarkar,IS Sodhi,Sabbir Rahman,6,0,6,63,132,19,12,3,6,-,0,,,7,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
46,Soumya Sarkar,IS Sodhi,Sabbir Rahman,1,0,1,64,131,20,13,3,7,-,0,,,7,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
47,Soumya Sarkar,KS Williamson,Sabbir Rahman,0,0,0,64,131,20,14,3,1,-,0,,,8,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
48,Soumya Sarkar,KS Williamson,Sabbir Rahman,1,0,1,65,130,21,15,3,2,-,0,,,8,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
49,Sabbir Rahman,KS Williamson,Soumya Sarkar,0,0,0,65,130,22,21,3,3,-,0,,,8,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
50,Sabbir Rahman,KS Williamson,Soumya Sarkar,1,0,1,66,129,23,22,3,4,-,0,,,8,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
51,Soumya Sarkar,KS Williamson,Sabbir Rahman,0,0,0,66,129,21,16,3,5,-,0,,,8,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
52,Soumya Sarkar,KS Williamson,Sabbir Rahman,0,0,0,66,129,21,17,3,6,-,0,,,8,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
53,Sabbir Rahman,C de Grandhomme,Soumya Sarkar,6,0,6,72,123,29,23,3,1,-,0,,,9,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
54,Sabbir Rahman,C de Grandhomme,Soumya Sarkar,1,0,1,73,122,30,24,3,2,-,0,,,9,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
55,Soumya Sarkar,C de Grandhomme,Sabbir Rahman,6,0,6,79,116,27,18,3,3,-,0,,,9,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
56,Soumya Sarkar,C de Grandhomme,Sabbir Rahman,1,0,1,80,115,28,19,3,4,-,0,,,9,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
57,Sabbir Rahman,C de Grandhomme,Soumya Sarkar,4,0,4,84,111,34,25,3,5,-,0,,,9,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
58,Sabbir Rahman,C de Grandhomme,Soumya Sarkar,3,0,3,87,108,37,26,3,6,-,0,,,9,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
59,Sabbir Rahman,MJ Santner,Soumya Sarkar,2,0,2,89,106,39,27,3,1,-,0,,,10,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
60,Sabbir Rahman,MJ Santner,Soumya Sarkar,1,0,1,90,105,40,28,3,2,-,0,,,10,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
61,Soumya Sarkar,MJ Santner,Sabbir Rahman,1,0,1,91,104,29,20,3,3,-,0,,,10,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
62,Sabbir Rahman,MJ Santner,Soumya Sarkar,1,0,1,92,103,41,29,3,4,-,0,,,10,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
63,Soumya Sarkar,MJ Santner,Sabbir Rahman,0,0,0,92,103,29,21,3,5,-,0,,,10,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
64,Soumya Sarkar,MJ Santner,Sabbir Rahman,1,0,1,93,102,30,22,3,6,-,0,,,10,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
65,Soumya Sarkar,TA Boult,Sabbir Rahman,4,0,4,97,98,34,23,3,1,-,0,,,11,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
66,Soumya Sarkar,TA Boult,Sabbir Rahman,1,0,1,98,97,35,24,3,2,-,0,,,11,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
67,Sabbir Rahman,TA Boult,Soumya Sarkar,0,1,1,99,96,41,30,3,3,wides,0,,,11,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
68,Sabbir Rahman,TA Boult,Soumya Sarkar,1,0,1,100,95,42,31,3,4,-,0,,,11,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
69,Soumya Sarkar,TA Boult,Sabbir Rahman,4,0,4,104,91,39,25,3,5,-,0,,,11,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
70,Soumya Sarkar,TA Boult,Sabbir Rahman,0,0,0,104,91,39,26,4,6,-,caught,Soumya Sarkar,C Munro,11,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
71,Mahmudullah,TA Boult,Sabbir Rahman,0,4,4,108,87,0,1,4,7,legbyes,0,,,11,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
72,Sabbir Rahman,KS Williamson,Mahmudullah,4,0,4,112,83,46,32,4,1,-,0,,,12,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
73,Sabbir Rahman,KS Williamson,Mahmudullah,1,0,1,113,82,47,33,4,2,-,0,,,12,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
74,Mahmudullah,KS Williamson,Sabbir Rahman,1,0,1,114,81,1,2,4,3,-,0,,,12,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
75,Sabbir Rahman,KS Williamson,Mahmudullah,1,0,1,115,80,48,34,4,4,-,0,,,12,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
76,Mahmudullah,KS Williamson,Sabbir Rahman,1,0,1,116,79,2,3,4,5,-,0,,,12,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
77,Sabbir Rahman,KS Williamson,Mahmudullah,0,0,0,116,79,48,35,4,6,-,0,,,12,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
78,Mahmudullah,IS Sodhi,Sabbir Rahman,1,0,1,117,78,3,4,4,1,-,0,,,13,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
79,Sabbir Rahman,IS Sodhi,Mahmudullah,0,1,1,118,77,48,36,4,2,wides,0,,,13,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
80,Sabbir Rahman,IS Sodhi,Mahmudullah,0,0,0,118,77,48,37,5,3,-,caught,Sabbir Rahman,TA Boult,13,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
81,Mosaddek Hossain,IS Sodhi,Mahmudullah,0,0,0,118,77,0,1,5,4,-,0,,,13,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
82,Mosaddek Hossain,IS Sodhi,Mahmudullah,0,0,0,118,77,0,2,5,5,-,0,,,13,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
83,Mosaddek Hossain,IS Sodhi,Mahmudullah,0,0,0,118,77,0,3,5,6,-,0,,,13,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
84,Mosaddek Hossain,IS Sodhi,Mahmudullah,0,0,0,118,77,0,4,5,7,-,0,,,13,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
85,Mahmudullah,KS Williamson,Mosaddek Hossain,1,0,1,119,76,4,5,5,1,-,0,,,14,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
86,Mosaddek Hossain,KS Williamson,Mahmudullah,1,0,1,120,75,1,5,5,2,-,0,,,14,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
87,Mahmudullah,KS Williamson,Mosaddek Hossain,1,0,1,121,74,5,6,5,3,-,0,,,14,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
88,Mosaddek Hossain,KS Williamson,Mahmudullah,0,0,0,121,74,1,6,5,4,-,0,,,14,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
89,Mosaddek Hossain,KS Williamson,Mahmudullah,0,0,0,121,74,1,7,6,5,-,caught,Mosaddek Hossain,MJ Santner,14,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
90,Nurul Hasan,KS Williamson,Mahmudullah,2,0,2,123,72,2,1,6,6,-,0,,,14,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
91,Mahmudullah,IS Sodhi,Nurul Hasan,1,0,1,124,71,6,7,6,1,-,0,,,15,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
92,Nurul Hasan,IS Sodhi,Mahmudullah,1,0,1,125,70,3,2,6,2,-,0,,,15,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
93,Mahmudullah,IS Sodhi,Nurul Hasan,2,0,2,127,68,8,8,6,3,-,0,,,15,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
94,Mahmudullah,IS Sodhi,Nurul Hasan,0,1,1,128,67,8,9,6,4,wides,0,,,15,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
95,Mahmudullah,IS Sodhi,Nurul Hasan,6,0,6,134,61,14,10,6,5,-,0,,,15,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
96,Mahmudullah,IS Sodhi,Nurul Hasan,1,0,1,135,60,15,11,6,6,-,0,,,15,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
97,Nurul Hasan,IS Sodhi,Mahmudullah,1,0,1,136,59,4,3,6,7,-,0,,,15,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
98,Nurul Hasan,MJ Santner,Mahmudullah,1,0,1,137,58,5,4,6,1,-,0,,,16,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
99,Mahmudullah,MJ Santner,Nurul Hasan,0,0,0,137,58,15,12,6,2,-,0,,,16,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
100,Mahmudullah,MJ Santner,Nurul Hasan,1,0,1,138,57,16,13,6,3,-,0,,,16,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
101,Nurul Hasan,MJ Santner,Mahmudullah,1,0,1,139,56,6,5,6,4,-,0,,,16,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
102,Mahmudullah,MJ Santner,Nurul Hasan,1,0,1,140,55,17,14,6,5,-,0,,,16,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
103,Nurul Hasan,MJ Santner,Mahmudullah,2,0,2,142,53,8,6,6,6,-,0,,,16,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
104,Mahmudullah,IS Sodhi,Nurul Hasan,2,0,2,144,51,19,15,6,1,-,0,,,17,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
105,Mahmudullah,IS Sodhi,Nurul Hasan,0,0,0,144,51,19,16,7,2,-,caught,Mahmudullah,C de Grandhomme,17,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
106,Nurul Hasan,IS Sodhi,Mashrafe Mortaza,1,0,1,145,50,9,7,7,3,-,0,,,17,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
107,Mashrafe Mortaza,IS Sodhi,Nurul Hasan,1,0,1,146,49,1,1,7,4,-,0,,,17,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
108,Nurul Hasan,IS Sodhi,Mashrafe Mortaza,1,0,1,147,48,10,8,7,5,-,0,,,17,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
109,Mashrafe Mortaza,IS Sodhi,Nurul Hasan,0,0,0,147,48,1,2,8,6,-,caught,Mashrafe Mortaza,TA Boult,17,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
110,Nurul Hasan,KS Williamson,Rubel Hossain,0,0,0,147,48,10,9,9,1,-,caught,Nurul Hasan,TA Boult,18,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
111,Rubel Hossain,KS Williamson,Mustafizur Rahman,1,0,1,148,47,1,1,9,2,-,0,,,18,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
112,Mustafizur Rahman,KS Williamson,Rubel Hossain,0,0,0,148,47,0,1,9,3,-,0,,,18,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
113,Mustafizur Rahman,KS Williamson,Rubel Hossain,0,0,0,148,47,0,2,9,4,-,0,,,18,field,Bangladesh,2,Bay Oval,2017,01,New Zealand_Bangladesh_2017-01-06,New Zealand,Bangladesh,New Zealand,148
