,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,T Bavuma,MM Ali,Q de Kock,1,0,1,1,,1,1,0,-,1.0,0,0,,,,field,England,1,Buffalo Park,2020,02,South Africa_England_2020-02-12,South Africa,South Africa,England,True,177,Right hand Bat,,Right arm Offbreak
1,Q de Kock,MM Ali,T Bavuma,1,0,1,2,,1,1,0,-,2.0,0,0,,,,field,England,1,Buffalo Park,2020,02,South Africa_England_2020-02-12,South Africa,South Africa,England,True,177,,Right hand Bat,Right arm Offbreak
2,T Bavuma,MM Ali,Q de Kock,1,0,1,3,,2,2,0,-,3.0,0,0,,,,field,England,1,Buffalo Park,2020,02,South Africa_England_2020-02-12,South Africa,South Africa,England,True,177,Right hand Bat,,Right arm Offbreak
3,Q de Kock,MM Ali,T Bavuma,0,0,0,3,,1,2,0,-,4.0,0,0,,,,field,England,1,Buffalo Park,2020,02,South Africa_England_2020-02-12,South Africa,South Africa,England,True,177,,Right hand Bat,Right arm Offbreak
4,Q de Kock,MM Ali,T Bavuma,1,0,1,4,,2,3,0,-,5.0,0,0,,,,field,England,1,Buffalo Park,2020,02,South Africa_England_2020-02-12,South Africa,South Africa,England,True,177,,Right hand Bat,Right arm Offbreak
5,T Bavuma,MM Ali,Q de Kock,0,0,0,4,,2,3,0,-,6.0,0,0,,,,field,England,1,Buffalo Park,2020,02,South Africa_England_2020-02-12,South Africa,South Africa,England,True,177,Right hand Bat,,Right arm Offbreak
6,Q de Kock,TK Curran,T Bavuma,0,0,0,4,,2,4,0,-,1.0,1,0,,,,field,England,1,Buffalo Park,2020,02,South Africa_England_2020-02-12,South Africa,South Africa,England,True,177,,Right hand Bat,Right arm Fast
7,Q de Kock,TK Curran,T Bavuma,0,0,0,4,,2,5,0,-,2.0,1,0,,,,field,England,1,Buffalo Park,2020,02,South Africa_England_2020-02-12,South Africa,South Africa,England,True,177,,Right hand Bat,Right arm Fast
8,Q de Kock,TK Curran,T Bavuma,4,0,4,8,,6,6,0,-,3.0,1,0,,,,field,England,1,Buffalo Park,2020,02,South Africa_England_2020-02-12,South Africa,South Africa,England,True,177,,Right hand Bat,Right arm Fast
9,Q de Kock,TK Curran,T Bavuma,4,0,4,12,,10,7,0,-,4.0,1,0,,,,field,England,1,Buffalo Park,2020,02,South Africa_England_2020-02-12,South Africa,South Africa,England,True,177,,Right hand Bat,Right arm Fast
10,Q de Kock,TK Curran,T Bavuma,6,0,6,18,,16,8,0,-,5.0,1,0,,,,field,England,1,Buffalo Park,2020,02,South Africa_England_2020-02-12,South Africa,South Africa,England,True,177,,Right hand Bat,Right arm Fast
11,Q de Kock,TK Curran,T Bavuma,1,0,1,19,,17,9,0,-,6.0,1,0,,,,field,England,1,Buffalo Park,2020,02,South Africa_England_2020-02-12,South Africa,South Africa,England,True,177,,Right hand Bat,Right arm Fast
12,Q de Kock,MM Ali,T Bavuma,2,0,2,21,,19,10,0,-,1.0,2,0,,,,field,England,1,Buffalo Park,2020,02,South Africa_England_2020-02-12,South Africa,South Africa,England,True,177,,Right hand Bat,Right arm Offbreak
13,Q de Kock,MM Ali,T Bavuma,1,0,1,22,,20,11,0,-,2.0,2,0,,,,field,England,1,Buffalo Park,2020,02,South Africa_England_2020-02-12,South Africa,South Africa,England,True,177,,Right hand Bat,Right arm Offbreak
14,T Bavuma,MM Ali,Q de Kock,2,0,2,24,,4,4,0,-,3.0,2,0,,,,field,England,1,Buffalo Park,2020,02,South Africa_England_2020-02-12,South Africa,South Africa,England,True,177,Right hand Bat,,Right arm Offbreak
15,T Bavuma,MM Ali,Q de Kock,2,0,2,26,,6,5,0,-,4.0,2,0,,,,field,England,1,Buffalo Park,2020,02,South Africa_England_2020-02-12,South Africa,South Africa,England,True,177,Right hand Bat,,Right arm Offbreak
16,T Bavuma,MM Ali,Q de Kock,0,2,2,28,,6,6,0,byes,5.0,2,0,,,,field,England,1,Buffalo Park,2020,02,South Africa_England_2020-02-12,South Africa,South Africa,England,True,177,Right hand Bat,,Right arm Offbreak
17,T Bavuma,MM Ali,Q de Kock,0,0,0,28,,6,7,0,-,6.0,2,0,,,,field,England,1,Buffalo Park,2020,02,South Africa_England_2020-02-12,South Africa,South Africa,England,True,177,Right hand Bat,,Right arm Offbreak
18,Q de Kock,MA Wood,T Bavuma,4,1,5,33,,24,12,0,noballs,0.0,3,0,,,,field,England,1,Buffalo Park,2020,02,South Africa_England_2020-02-12,South Africa,South Africa,England,True,177,,Right hand Bat,Right arm Fast
19,Q de Kock,MA Wood,T Bavuma,6,0,6,39,,30,13,0,-,1.0,3,0,,,,field,England,1,Buffalo Park,2020,02,South Africa_England_2020-02-12,South Africa,South Africa,England,True,177,,Right hand Bat,Right arm Fast
20,Q de Kock,MA Wood,T Bavuma,1,0,1,40,,31,14,0,-,2.0,3,0,,,,field,England,1,Buffalo Park,2020,02,South Africa_England_2020-02-12,South Africa,South Africa,England,True,177,,Right hand Bat,Right arm Fast
21,T Bavuma,MA Wood,Q de Kock,2,0,2,42,,8,8,0,-,3.0,3,0,,,,field,England,1,Buffalo Park,2020,02,South Africa_England_2020-02-12,South Africa,South Africa,England,True,177,Right hand Bat,,Right arm Fast
22,T Bavuma,MA Wood,Q de Kock,0,0,0,42,,8,9,0,-,4.0,3,0,,,,field,England,1,Buffalo Park,2020,02,South Africa_England_2020-02-12,South Africa,South Africa,England,True,177,Right hand Bat,,Right arm Fast
23,T Bavuma,MA Wood,Q de Kock,2,0,2,44,,10,10,0,-,5.0,3,0,,,,field,England,1,Buffalo Park,2020,02,South Africa_England_2020-02-12,South Africa,South Africa,England,True,177,Right hand Bat,,Right arm Fast
24,T Bavuma,MA Wood,Q de Kock,4,0,4,48,,14,11,0,-,6.0,3,0,,,,field,England,1,Buffalo Park,2020,02,South Africa_England_2020-02-12,South Africa,South Africa,England,True,177,Right hand Bat,,Right arm Fast
25,Q de Kock,MM Ali,T Bavuma,0,0,0,48,,31,15,1,-,1.0,4,caught,Q de Kock,JL Denly,,field,England,1,Buffalo Park,2020,02,South Africa_England_2020-02-12,South Africa,South Africa,England,True,177,,Right hand Bat,Right arm Offbreak
26,HE van der Dussen,MM Ali,T Bavuma,0,0,0,48,,0,1,1,-,2.0,4,0,,,,field,England,1,Buffalo Park,2020,02,South Africa_England_2020-02-12,South Africa,South Africa,England,True,177,Right hand Bat,Right hand Bat,Right arm Offbreak
27,HE van der Dussen,MM Ali,T Bavuma,0,0,0,48,,0,2,1,-,3.0,4,0,,,,field,England,1,Buffalo Park,2020,02,South Africa_England_2020-02-12,South Africa,South Africa,England,True,177,Right hand Bat,Right hand Bat,Right arm Offbreak
28,HE van der Dussen,MM Ali,T Bavuma,1,0,1,49,,1,3,1,-,4.0,4,0,,,,field,England,1,Buffalo Park,2020,02,South Africa_England_2020-02-12,South Africa,South Africa,England,True,177,Right hand Bat,Right hand Bat,Right arm Offbreak
