,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
0,JJ Roy,MJ Santner,AD Hales,0,0,0,0,,0,1,0,-,1.0,0,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
1,JJ Roy,MJ Santner,AD Hales,0,0,0,0,,0,2,0,-,2.0,0,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
2,JJ Roy,MJ Santner,AD Hales,1,0,1,1,,1,3,0,-,3.0,0,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
3,AD Hales,MJ Santner,JJ Roy,0,0,0,1,,0,1,0,-,4.0,0,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
4,AD Hales,MJ Santner,JJ Roy,1,0,1,2,,1,2,0,-,5.0,0,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
5,JJ Roy,MJ Santner,AD Hales,1,0,1,3,,2,4,0,-,6.0,0,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
6,JJ Roy,MJ McClenaghan,AD Hales,0,0,0,3,,2,5,0,-,1.0,1,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
7,JJ Roy,MJ McClenaghan,AD Hales,6,0,6,9,,8,6,0,-,2.0,1,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
8,JJ Roy,MJ McClenaghan,AD Hales,2,0,2,11,,10,7,0,-,3.0,1,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
9,JJ Roy,MJ McClenaghan,AD Hales,0,0,0,11,,10,8,0,-,4.0,1,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
10,JJ Roy,MJ McClenaghan,AD Hales,0,0,0,11,,10,9,0,-,5.0,1,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
11,JJ Roy,MJ McClenaghan,AD Hales,6,0,6,17,,16,10,0,-,6.0,1,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
12,AD Hales,MJ Santner,JJ Roy,1,0,1,18,,2,3,0,-,1.0,2,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
13,JJ Roy,MJ Santner,AD Hales,4,0,4,22,,20,11,0,-,2.0,2,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
14,JJ Roy,MJ Santner,AD Hales,2,0,2,24,,22,12,0,-,3.0,2,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
15,JJ Roy,MJ Santner,AD Hales,1,0,1,25,,23,13,0,-,4.0,2,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
16,AD Hales,MJ Santner,JJ Roy,0,0,0,25,,2,4,0,-,5.0,2,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
17,AD Hales,MJ Santner,JJ Roy,0,0,0,25,,2,5,1,-,6.0,2,run out,JJ Roy,KS Williamson;L Ronchi,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
18,AD Hales,MJ McClenaghan,JE Root,4,0,4,29,,6,6,1,-,1.0,3,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
19,AD Hales,MJ McClenaghan,JE Root,0,0,0,29,,6,7,1,-,2.0,3,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
20,AD Hales,MJ McClenaghan,JE Root,1,0,1,30,,7,8,1,-,3.0,3,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
21,JE Root,MJ McClenaghan,AD Hales,0,0,0,30,,0,1,1,-,4.0,3,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
22,JE Root,MJ McClenaghan,AD Hales,1,0,1,31,,1,2,1,-,5.0,3,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
23,AD Hales,MJ McClenaghan,JE Root,0,1,1,32,,7,9,1,byes,6.0,3,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
24,AD Hales,MJ Santner,JE Root,0,0,0,32,,7,10,1,-,1.0,4,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
25,AD Hales,MJ Santner,JE Root,2,0,2,34,,9,11,1,-,2.0,4,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
26,AD Hales,MJ Santner,JE Root,1,0,1,35,,10,12,1,-,3.0,4,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
27,JE Root,MJ Santner,AD Hales,1,0,1,36,,2,3,1,-,4.0,4,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
28,AD Hales,MJ Santner,JE Root,4,0,4,40,,14,13,1,-,5.0,4,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
29,AD Hales,MJ Santner,JE Root,6,0,6,46,,20,14,1,-,6.0,4,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
30,JE Root,TG Southee,AD Hales,2,0,2,48,,4,4,1,-,1.0,5,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
31,JE Root,TG Southee,AD Hales,4,0,4,52,,8,5,1,-,2.0,5,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
32,JE Root,TG Southee,AD Hales,6,0,6,58,,14,6,1,-,3.0,5,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
33,JE Root,TG Southee,AD Hales,0,1,1,59,,14,7,1,legbyes,4.0,5,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
34,AD Hales,TG Southee,JE Root,0,0,0,59,,20,15,1,-,5.0,5,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
35,AD Hales,TG Southee,JE Root,1,0,1,60,,21,16,1,-,6.0,5,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
36,AD Hales,NL McCullum,JE Root,1,0,1,61,,22,17,1,-,1.0,6,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
37,JE Root,NL McCullum,AD Hales,1,0,1,62,,15,8,1,-,2.0,6,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
38,AD Hales,NL McCullum,JE Root,1,0,1,63,,23,18,1,-,3.0,6,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
39,JE Root,NL McCullum,AD Hales,2,0,2,65,,17,9,1,-,4.0,6,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
40,JE Root,NL McCullum,AD Hales,1,0,1,66,,18,10,1,-,5.0,6,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
41,AD Hales,NL McCullum,JE Root,1,0,1,67,,24,19,1,-,6.0,6,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
42,AD Hales,TG Southee,JE Root,1,0,1,68,,25,20,1,-,1.0,7,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
43,JE Root,TG Southee,AD Hales,1,0,1,69,,19,11,1,-,2.0,7,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
44,AD Hales,TG Southee,JE Root,1,0,1,70,,26,21,1,-,3.0,7,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
45,JE Root,TG Southee,AD Hales,4,0,4,74,,23,12,1,-,4.0,7,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
46,JE Root,TG Southee,AD Hales,1,0,1,75,,24,13,1,-,5.0,7,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
47,AD Hales,TG Southee,JE Root,1,0,1,76,,27,22,1,-,6.0,7,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
48,AD Hales,MJ Santner,JE Root,0,0,0,76,,27,23,2,-,1.0,8,caught,AD Hales,BB McCullum,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
49,JE Root,MJ Santner,JM Bairstow,1,0,1,77,,25,14,2,-,2.0,8,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
50,JM Bairstow,MJ Santner,JE Root,1,0,1,78,,1,1,2,-,3.0,8,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
51,JE Root,MJ Santner,JM Bairstow,0,0,0,78,,25,15,2,-,4.0,8,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
52,JE Root,MJ Santner,JM Bairstow,1,0,1,79,,26,16,2,-,5.0,8,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
53,JM Bairstow,MJ Santner,JE Root,0,0,0,79,,1,2,3,-,6.0,8,bowled,JM Bairstow,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
54,JE Root,MJ Henry,EJG Morgan,1,0,1,80,,27,17,3,-,1.0,9,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
55,EJG Morgan,MJ Henry,JE Root,0,1,1,81,,0,1,3,legbyes,2.0,9,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
56,JE Root,MJ Henry,EJG Morgan,0,0,0,81,,27,18,3,-,3.0,9,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
57,JE Root,MJ Henry,EJG Morgan,0,0,0,81,,27,19,3,-,4.0,9,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
58,JE Root,MJ Henry,EJG Morgan,4,0,4,85,,31,20,3,-,5.0,9,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
59,JE Root,MJ Henry,EJG Morgan,0,0,0,85,,31,21,3,-,6.0,9,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
60,EJG Morgan,NL McCullum,JE Root,1,0,1,86,,1,2,3,-,1.0,10,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
61,JE Root,NL McCullum,EJG Morgan,1,0,1,87,,32,22,3,-,2.0,10,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
62,EJG Morgan,NL McCullum,JE Root,0,5,5,92,,1,3,3,wides,2.0,10,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
63,EJG Morgan,NL McCullum,JE Root,1,0,1,93,,2,4,3,-,3.0,10,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
64,JE Root,NL McCullum,EJG Morgan,1,0,1,94,,33,23,3,-,4.0,10,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
65,EJG Morgan,NL McCullum,JE Root,1,0,1,95,,3,5,3,-,5.0,10,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
66,JE Root,NL McCullum,EJG Morgan,0,0,0,95,,33,24,3,-,6.0,10,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
67,EJG Morgan,MJ Henry,JE Root,1,0,1,96,,4,6,3,-,1.0,11,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
68,JE Root,MJ Henry,EJG Morgan,0,0,0,96,,33,25,3,-,2.0,11,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
69,JE Root,MJ Henry,EJG Morgan,4,0,4,100,,37,26,3,-,3.0,11,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
70,JE Root,MJ Henry,EJG Morgan,1,0,1,101,,38,27,3,-,4.0,11,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
71,EJG Morgan,MJ Henry,JE Root,0,0,0,101,,4,7,4,-,5.0,11,caught,EJG Morgan,LRPL Taylor,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
72,JE Root,MJ Henry,SW Billings,1,0,1,102,,39,28,4,-,6.0,11,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
73,JE Root,NL McCullum,SW Billings,2,0,2,104,,41,29,4,-,1.0,12,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
74,JE Root,NL McCullum,SW Billings,0,0,0,104,,41,30,4,-,2.0,12,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
75,JE Root,NL McCullum,SW Billings,1,0,1,105,,42,31,4,-,3.0,12,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
76,SW Billings,NL McCullum,JE Root,1,0,1,106,,1,1,4,-,4.0,12,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
77,JE Root,NL McCullum,SW Billings,1,0,1,107,,43,32,4,-,5.0,12,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
78,SW Billings,NL McCullum,JE Root,1,0,1,108,,2,2,4,-,6.0,12,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
79,SW Billings,MJ Henry,JE Root,1,0,1,109,,3,3,4,-,1.0,13,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
80,JE Root,MJ Henry,SW Billings,1,0,1,110,,44,33,4,-,2.0,13,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
81,SW Billings,MJ Henry,JE Root,1,0,1,111,,4,4,4,-,3.0,13,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
82,JE Root,MJ Henry,SW Billings,1,0,1,112,,45,34,4,-,4.0,13,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
83,SW Billings,MJ Henry,JE Root,1,0,1,113,,5,5,4,-,5.0,13,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
84,JE Root,MJ Henry,SW Billings,1,0,1,114,,46,35,4,-,6.0,13,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
85,JE Root,NL McCullum,SW Billings,4,0,4,118,,50,36,4,-,1.0,14,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
86,JE Root,NL McCullum,SW Billings,4,0,4,122,,54,37,4,-,2.0,14,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
87,JE Root,NL McCullum,SW Billings,1,0,1,123,,55,38,4,-,3.0,14,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
88,SW Billings,NL McCullum,JE Root,4,0,4,127,,9,6,4,-,4.0,14,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
89,SW Billings,NL McCullum,JE Root,4,0,4,131,,13,7,4,-,5.0,14,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
90,SW Billings,NL McCullum,JE Root,6,0,6,137,,19,8,4,-,6.0,14,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
91,JE Root,MJ McClenaghan,SW Billings,4,0,4,141,,59,39,4,-,1.0,15,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
92,JE Root,MJ McClenaghan,SW Billings,1,0,1,142,,60,40,4,-,2.0,15,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
93,SW Billings,MJ McClenaghan,JE Root,0,0,0,142,,19,9,4,-,3.0,15,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
94,SW Billings,MJ McClenaghan,JE Root,2,0,2,144,,21,10,4,-,4.0,15,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
95,SW Billings,MJ McClenaghan,JE Root,0,0,0,144,,21,11,5,-,5.0,15,caught,SW Billings,L Ronchi,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
96,JE Root,MJ McClenaghan,BA Stokes,1,0,1,145,,61,41,5,-,6.0,15,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
97,JE Root,TG Southee,BA Stokes,1,0,1,146,,62,42,5,-,1.0,16,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
98,BA Stokes,TG Southee,JE Root,2,0,2,148,,2,1,5,-,2.0,16,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
99,BA Stokes,TG Southee,JE Root,1,0,1,149,,3,2,5,-,3.0,16,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
100,JE Root,TG Southee,BA Stokes,2,0,2,151,,64,43,5,-,4.0,16,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
101,JE Root,TG Southee,BA Stokes,4,0,4,155,,68,44,5,-,5.0,16,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
102,JE Root,TG Southee,BA Stokes,0,0,0,155,,68,45,5,-,6.0,16,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
103,BA Stokes,MJ McClenaghan,JE Root,1,0,1,156,,4,3,5,-,1.0,17,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
104,JE Root,MJ McClenaghan,BA Stokes,0,1,1,157,,68,46,5,wides,1.0,17,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
105,JE Root,MJ McClenaghan,BA Stokes,0,0,0,157,,68,47,6,-,2.0,17,caught,JE Root,MJ Guptill,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
106,BA Stokes,MJ McClenaghan,DJ Willey,0,0,0,157,,4,4,6,-,3.0,17,0,,,bat,England,1,Old Trafford,2015,06,England_New Zealand_2015-06-23,England,England,New Zealand,True,191
