,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,review,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
32,PR Stirling,Ravi Bishnoi,A Balbirnie,6,0,6,71,154,40,15,0,-,1.0,5,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Legbreak
33,PR Stirling,Ravi Bishnoi,A Balbirnie,0,1,1,72,153,40,15,0,wides,1.0,5,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Legbreak
34,PR Stirling,Ravi Bishnoi,A Balbirnie,0,0,0,72,153,40,16,0,-,2.0,5,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Legbreak
35,PR Stirling,Ravi Bishnoi,A Balbirnie,0,0,0,72,153,40,17,0,-,3.0,5,"{'by': 'India', 'umpire': 'Jareth McCready', 'batter': 'PR Stirling', 'decision': 'struck down'}",0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Legbreak
36,PR Stirling,Ravi Bishnoi,A Balbirnie,0,0,0,72,153,40,18,1,-,4.0,5,,bowled,PR Stirling,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Legbreak
37,GJ Delany,Ravi Bishnoi,A Balbirnie,0,1,1,73,152,0,1,1,legbyes,5.0,5,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Legbreak
38,A Balbirnie,Ravi Bishnoi,GJ Delany,0,0,0,73,152,25,17,1,-,6.0,5,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Legbreak
39,GJ Delany,Umran Malik,A Balbirnie,0,0,0,73,152,0,2,1,-,1.0,6,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Fast
40,GJ Delany,Umran Malik,A Balbirnie,0,0,0,73,152,0,3,1,-,2.0,6,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Fast
41,GJ Delany,Umran Malik,A Balbirnie,0,0,0,73,152,0,4,2,-,3.0,6,,run out,GJ Delany,HH Pandya,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Fast
42,A Balbirnie,Umran Malik,HT Tector,6,0,6,79,146,31,18,2,-,4.0,6,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Fast
43,A Balbirnie,Umran Malik,HT Tector,0,0,0,79,146,31,19,2,-,5.0,6,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Fast
44,A Balbirnie,Umran Malik,HT Tector,0,0,0,79,146,31,20,2,-,6.0,6,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Fast
45,HT Tector,Ravi Bishnoi,A Balbirnie,1,0,1,80,145,1,1,2,-,1.0,7,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Legbreak
46,A Balbirnie,Ravi Bishnoi,HT Tector,1,0,1,81,144,32,21,2,-,2.0,7,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Legbreak
47,HT Tector,Ravi Bishnoi,A Balbirnie,1,0,1,82,143,2,2,2,-,3.0,7,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Legbreak
48,A Balbirnie,Ravi Bishnoi,HT Tector,0,1,1,83,142,32,21,2,noballs,3.0,7,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Legbreak
49,A Balbirnie,Ravi Bishnoi,HT Tector,0,1,1,84,141,32,22,2,legbyes,4.0,7,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Legbreak
50,HT Tector,Ravi Bishnoi,A Balbirnie,1,0,1,85,140,3,3,2,-,5.0,7,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Legbreak
51,A Balbirnie,Ravi Bishnoi,HT Tector,1,0,1,86,139,33,23,2,-,6.0,7,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Legbreak
52,A Balbirnie,Umran Malik,HT Tector,0,0,0,86,139,33,24,2,-,1.0,8,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Fast
53,A Balbirnie,Umran Malik,HT Tector,6,0,6,92,133,39,25,2,-,2.0,8,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Fast
54,A Balbirnie,Umran Malik,HT Tector,4,0,4,96,129,43,26,2,-,3.0,8,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Fast
55,A Balbirnie,Umran Malik,HT Tector,1,0,1,97,128,44,27,2,-,4.0,8,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Fast
56,HT Tector,Umran Malik,A Balbirnie,0,1,1,98,127,3,3,2,wides,4.0,8,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Fast
57,HT Tector,Umran Malik,A Balbirnie,0,0,0,98,127,3,4,2,-,5.0,8,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Fast
58,HT Tector,Umran Malik,A Balbirnie,2,0,2,100,125,5,5,2,-,6.0,8,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Fast
59,A Balbirnie,AR Patel,HT Tector,4,0,4,104,121,48,28,2,-,1.0,9,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Left arm Orthodox
60,A Balbirnie,AR Patel,HT Tector,0,0,0,104,121,48,29,2,-,2.0,9,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Left arm Orthodox
61,A Balbirnie,AR Patel,HT Tector,0,0,0,104,121,48,30,2,-,3.0,9,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Left arm Orthodox
62,A Balbirnie,AR Patel,HT Tector,1,0,1,105,120,49,31,2,-,4.0,9,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Left arm Orthodox
63,HT Tector,AR Patel,A Balbirnie,1,0,1,106,119,6,6,2,-,5.0,9,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Left arm Orthodox
64,A Balbirnie,AR Patel,HT Tector,1,0,1,107,118,50,32,2,-,6.0,9,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Left arm Orthodox
65,A Balbirnie,HV Patel,HT Tector,4,0,4,111,114,54,33,2,-,1.0,10,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Medium
66,A Balbirnie,HV Patel,HT Tector,6,0,6,117,108,60,34,2,-,2.0,10,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Medium
67,A Balbirnie,HV Patel,HT Tector,0,0,0,117,108,60,35,3,-,3.0,10,,caught,A Balbirnie,Ravi Bishnoi,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Medium
68,L Tucker,HV Patel,HT Tector,1,0,1,118,107,1,1,3,-,4.0,10,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Medium
69,HT Tector,HV Patel,L Tucker,1,0,1,119,106,7,7,3,-,5.0,10,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Medium
70,L Tucker,HV Patel,HT Tector,0,0,0,119,106,1,2,3,-,6.0,10,"{'by': 'India', 'umpire': 'R Black', 'batter': 'L Tucker', 'decision': 'struck down'}",0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Medium
71,HT Tector,AR Patel,L Tucker,1,0,1,120,105,8,8,3,-,1.0,11,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Left arm Orthodox
72,L Tucker,AR Patel,HT Tector,1,0,1,121,104,2,3,3,-,2.0,11,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Left arm Orthodox
73,HT Tector,AR Patel,L Tucker,1,0,1,122,103,9,9,3,-,3.0,11,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Left arm Orthodox
74,L Tucker,AR Patel,HT Tector,1,0,1,123,102,3,4,3,-,4.0,11,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Left arm Orthodox
75,HT Tector,AR Patel,L Tucker,1,0,1,124,101,10,10,3,-,5.0,11,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Left arm Orthodox
76,L Tucker,AR Patel,HT Tector,0,0,0,124,101,3,5,3,-,6.0,11,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Left arm Orthodox
77,HT Tector,Ravi Bishnoi,L Tucker,4,0,4,128,97,14,11,3,-,1.0,12,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Legbreak
78,HT Tector,Ravi Bishnoi,L Tucker,0,0,0,128,97,14,12,3,-,2.0,12,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Legbreak
79,HT Tector,Ravi Bishnoi,L Tucker,4,0,4,132,93,18,13,3,-,3.0,12,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Legbreak
80,HT Tector,Ravi Bishnoi,L Tucker,1,0,1,133,92,19,14,3,-,4.0,12,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Legbreak
81,L Tucker,Ravi Bishnoi,HT Tector,1,0,1,134,91,4,6,3,-,5.0,12,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Legbreak
82,HT Tector,Ravi Bishnoi,L Tucker,0,1,1,135,90,19,14,3,wides,5.0,12,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Legbreak
83,HT Tector,Ravi Bishnoi,L Tucker,0,0,0,135,90,19,15,3,-,6.0,12,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Legbreak
84,L Tucker,Umran Malik,HT Tector,1,0,1,136,89,5,7,3,-,1.0,13,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Fast
85,HT Tector,Umran Malik,L Tucker,1,0,1,137,88,20,16,3,-,2.0,13,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Fast
86,L Tucker,Umran Malik,HT Tector,0,1,1,138,87,5,7,3,wides,2.0,13,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Fast
87,L Tucker,Umran Malik,HT Tector,0,2,2,140,85,5,8,3,legbyesnoballs,3.0,13,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Fast
88,HT Tector,Umran Malik,L Tucker,1,0,1,141,84,21,17,3,-,4.0,13,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Fast
89,L Tucker,Umran Malik,HT Tector,0,1,1,142,83,5,8,3,wides,4.0,13,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Fast
90,L Tucker,Umran Malik,HT Tector,0,0,0,142,83,5,9,4,-,5.0,13,,caught,L Tucker,YS Chahal,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Fast
91,HT Tector,Umran Malik,GH Dockrell,4,0,4,146,79,25,18,4,-,6.0,13,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Fast
92,HT Tector,Umran Malik,GH Dockrell,1,0,1,147,78,26,19,4,-,7.0,13,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Fast
93,HT Tector,Ravi Bishnoi,GH Dockrell,2,0,2,149,76,28,20,4,-,1.0,14,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Legbreak
94,HT Tector,Ravi Bishnoi,GH Dockrell,1,0,1,150,75,29,21,4,-,2.0,14,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Legbreak
95,GH Dockrell,Ravi Bishnoi,HT Tector,6,0,6,156,69,6,1,4,-,3.0,14,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Legbreak
96,GH Dockrell,Ravi Bishnoi,HT Tector,0,0,0,156,69,6,2,4,-,4.0,14,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Legbreak
97,GH Dockrell,Ravi Bishnoi,HT Tector,4,0,4,160,65,10,3,4,-,5.0,14,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Legbreak
98,GH Dockrell,Ravi Bishnoi,HT Tector,4,0,4,164,61,14,4,4,-,6.0,14,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Legbreak
99,HT Tector,B Kumar,GH Dockrell,1,0,1,165,60,30,22,4,-,1.0,15,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Medium
100,GH Dockrell,B Kumar,HT Tector,1,0,1,166,59,15,5,4,-,2.0,15,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Medium
101,HT Tector,B Kumar,GH Dockrell,4,0,4,170,55,34,23,4,-,3.0,15,,0,,,bat,India,2,"The Village, Malahide, Dublin",2022,06,India_Ireland_2022-06-28,India,Ireland,India,False,221,Right hand Bat,Right hand Bat,Right arm Medium
