,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,Liton Das,Mujeeb Ur Rahman,Nazmul Hossain Shanto,0,0,0,0,138,0,1,0,-,1.0,0,0,,,,field,Bangladesh,2,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Bangladesh,Afghanistan,True,139,Right hand Bat,Left hand Bat,Right arm Offbreak
1,Liton Das,Mujeeb Ur Rahman,Nazmul Hossain Shanto,0,1,1,1,137,0,1,0,wides,1.0,0,0,,,,field,Bangladesh,2,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Bangladesh,Afghanistan,True,139,Right hand Bat,Left hand Bat,Right arm Offbreak
2,Liton Das,Mujeeb Ur Rahman,Nazmul Hossain Shanto,1,0,1,2,136,1,2,0,-,2.0,0,0,,,,field,Bangladesh,2,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Bangladesh,Afghanistan,True,139,Right hand Bat,Left hand Bat,Right arm Offbreak
3,Nazmul Hossain Shanto,Mujeeb Ur Rahman,Liton Das,0,1,1,3,135,0,1,0,byes,3.0,0,0,,,,field,Bangladesh,2,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Bangladesh,Afghanistan,True,139,Left hand Bat,Right hand Bat,Right arm Offbreak
4,Liton Das,Mujeeb Ur Rahman,Nazmul Hossain Shanto,1,0,1,4,134,2,3,0,-,4.0,0,0,,,,field,Bangladesh,2,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Bangladesh,Afghanistan,True,139,Right hand Bat,Left hand Bat,Right arm Offbreak
5,Nazmul Hossain Shanto,Mujeeb Ur Rahman,Liton Das,1,0,1,5,133,1,2,0,-,5.0,0,0,,,,field,Bangladesh,2,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Bangladesh,Afghanistan,True,139,Left hand Bat,Right hand Bat,Right arm Offbreak
6,Liton Das,Mujeeb Ur Rahman,Nazmul Hossain Shanto,1,0,1,6,132,3,4,0,-,6.0,0,0,,,,field,Bangladesh,2,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Bangladesh,Afghanistan,True,139,Right hand Bat,Left hand Bat,Right arm Offbreak
7,Liton Das,Naveen-ul-Haq,Nazmul Hossain Shanto,0,0,0,6,132,3,5,0,-,1.0,1,0,,,,field,Bangladesh,2,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Bangladesh,Afghanistan,True,139,Right hand Bat,Left hand Bat,Right arm Medium
8,Liton Das,Naveen-ul-Haq,Nazmul Hossain Shanto,0,0,0,6,132,3,6,0,-,2.0,1,0,,,,field,Bangladesh,2,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Bangladesh,Afghanistan,True,139,Right hand Bat,Left hand Bat,Right arm Medium
9,Liton Das,Naveen-ul-Haq,Nazmul Hossain Shanto,0,0,0,6,132,3,7,0,-,3.0,1,0,,,,field,Bangladesh,2,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Bangladesh,Afghanistan,True,139,Right hand Bat,Left hand Bat,Right arm Medium
10,Liton Das,Naveen-ul-Haq,Nazmul Hossain Shanto,1,0,1,7,131,4,8,0,-,4.0,1,0,,,,field,Bangladesh,2,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Bangladesh,Afghanistan,True,139,Right hand Bat,Left hand Bat,Right arm Medium
11,Nazmul Hossain Shanto,Naveen-ul-Haq,Liton Das,1,0,1,8,130,2,3,0,-,5.0,1,0,,,,field,Bangladesh,2,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Bangladesh,Afghanistan,True,139,Left hand Bat,Right hand Bat,Right arm Medium
12,Liton Das,Naveen-ul-Haq,Nazmul Hossain Shanto,0,0,0,8,130,4,9,0,-,6.0,1,0,,,,field,Bangladesh,2,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Bangladesh,Afghanistan,True,139,Right hand Bat,Left hand Bat,Right arm Medium
13,Nazmul Hossain Shanto,Mujeeb Ur Rahman,Liton Das,1,0,1,9,129,3,4,0,-,1.0,2,0,,,,field,Bangladesh,2,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Bangladesh,Afghanistan,True,139,Left hand Bat,Right hand Bat,Right arm Offbreak
14,Liton Das,Mujeeb Ur Rahman,Nazmul Hossain Shanto,0,0,0,9,129,4,10,1,-,2.0,2,caught,Liton Das,Asghar Stanikzai,,field,Bangladesh,2,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Bangladesh,Afghanistan,True,139,Right hand Bat,Left hand Bat,Right arm Offbreak
15,Nazmul Hossain Shanto,Mujeeb Ur Rahman,Shakib Al Hasan,1,0,1,10,128,4,5,1,-,3.0,2,0,,,,field,Bangladesh,2,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Bangladesh,Afghanistan,True,139,Left hand Bat,Left hand Bat,Right arm Offbreak
16,Shakib Al Hasan,Mujeeb Ur Rahman,Nazmul Hossain Shanto,1,0,1,11,127,1,1,1,-,4.0,2,0,,,,field,Bangladesh,2,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Bangladesh,Afghanistan,True,139,Left hand Bat,Left hand Bat,Right arm Offbreak
17,Nazmul Hossain Shanto,Mujeeb Ur Rahman,Shakib Al Hasan,1,0,1,12,126,5,6,1,-,5.0,2,0,,,,field,Bangladesh,2,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Bangladesh,Afghanistan,True,139,Left hand Bat,Left hand Bat,Right arm Offbreak
18,Shakib Al Hasan,Mujeeb Ur Rahman,Nazmul Hossain Shanto,0,0,0,12,126,1,2,1,-,6.0,2,0,,,,field,Bangladesh,2,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Bangladesh,Afghanistan,True,139,Left hand Bat,Left hand Bat,Right arm Offbreak
19,Nazmul Hossain Shanto,Naveen-ul-Haq,Shakib Al Hasan,0,0,0,12,126,5,7,1,-,1.0,3,0,,,,field,Bangladesh,2,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Bangladesh,Afghanistan,True,139,Left hand Bat,Left hand Bat,Right arm Medium
20,Nazmul Hossain Shanto,Naveen-ul-Haq,Shakib Al Hasan,0,0,0,12,126,5,8,2,-,2.0,3,caught,Nazmul Hossain Shanto,Rashid Khan,,field,Bangladesh,2,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Bangladesh,Afghanistan,True,139,Left hand Bat,Left hand Bat,Right arm Medium
21,Shakib Al Hasan,Naveen-ul-Haq,Mushfiqur Rahim,1,0,1,13,125,2,3,2,-,3.0,3,0,,,,field,Bangladesh,2,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Bangladesh,Afghanistan,True,139,Left hand Bat,Right hand Bat,Right arm Medium
22,Mushfiqur Rahim,Naveen-ul-Haq,Shakib Al Hasan,1,0,1,14,124,1,1,2,-,4.0,3,0,,,,field,Bangladesh,2,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Bangladesh,Afghanistan,True,139,Right hand Bat,Left hand Bat,Right arm Medium
23,Shakib Al Hasan,Naveen-ul-Haq,Mushfiqur Rahim,1,0,1,15,123,3,4,2,-,5.0,3,0,,,,field,Bangladesh,2,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Bangladesh,Afghanistan,True,139,Left hand Bat,Right hand Bat,Right arm Medium
24,Mushfiqur Rahim,Naveen-ul-Haq,Shakib Al Hasan,0,0,0,15,123,1,2,2,-,6.0,3,0,,,,field,Bangladesh,2,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Bangladesh,Afghanistan,True,139,Right hand Bat,Left hand Bat,Right arm Medium
25,Shakib Al Hasan,Mujeeb Ur Rahman,Mushfiqur Rahim,1,0,1,16,122,4,5,2,-,1.0,4,0,,,,field,Bangladesh,2,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Bangladesh,Afghanistan,True,139,Left hand Bat,Right hand Bat,Right arm Offbreak
26,Mushfiqur Rahim,Mujeeb Ur Rahman,Shakib Al Hasan,0,0,0,16,122,1,3,2,-,2.0,4,0,,,,field,Bangladesh,2,Zahur Ahmed Chowdhury Stadium,2019,09,Bangladesh_Afghanistan_2019-09-21,Bangladesh,Bangladesh,Afghanistan,True,139,Right hand Bat,Left hand Bat,Right arm Offbreak
