,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
44,CR Ervine,S Badree,MN Waller,1,0,1,41,,10,12,3,2,-,7,0,,,bat,Zimbabwe,1,"Sir Vivian Richards Stadium, North Sound",2013,03,West Indies_Zimbabwe_2013-03-02,West Indies,Zimbabwe,West Indies,False,130
45,MN Waller,S Badree,CR Ervine,1,0,1,42,,8,6,3,3,-,7,0,,,bat,Zimbabwe,1,"Sir Vivian Richards Stadium, North Sound",2013,03,West Indies_Zimbabwe_2013-03-02,West Indies,Zimbabwe,West Indies,False,130
46,CR Ervine,S Badree,MN Waller,0,0,0,42,,10,13,3,4,-,7,0,,,bat,Zimbabwe,1,"Sir Vivian Richards Stadium, North Sound",2013,03,West Indies_Zimbabwe_2013-03-02,West Indies,Zimbabwe,West Indies,False,130
47,CR Ervine,S Badree,MN Waller,1,0,1,43,,11,14,3,5,-,7,0,,,bat,Zimbabwe,1,"Sir Vivian Richards Stadium, North Sound",2013,03,West Indies_Zimbabwe_2013-03-02,West Indies,Zimbabwe,West Indies,False,130
48,MN Waller,S Badree,CR Ervine,4,0,4,47,,12,7,3,6,-,7,0,,,bat,Zimbabwe,1,"Sir Vivian Richards Stadium, North Sound",2013,03,West Indies_Zimbabwe_2013-03-02,West Indies,Zimbabwe,West Indies,False,130
49,CR Ervine,DJG Sammy,MN Waller,1,0,1,48,,12,15,3,1,-,8,0,,,bat,Zimbabwe,1,"Sir Vivian Richards Stadium, North Sound",2013,03,West Indies_Zimbabwe_2013-03-02,West Indies,Zimbabwe,West Indies,False,130
50,MN Waller,DJG Sammy,CR Ervine,0,0,0,48,,12,8,3,2,-,8,0,,,bat,Zimbabwe,1,"Sir Vivian Richards Stadium, North Sound",2013,03,West Indies_Zimbabwe_2013-03-02,West Indies,Zimbabwe,West Indies,False,130
51,MN Waller,DJG Sammy,CR Ervine,1,0,1,49,,13,9,3,3,-,8,0,,,bat,Zimbabwe,1,"Sir Vivian Richards Stadium, North Sound",2013,03,West Indies_Zimbabwe_2013-03-02,West Indies,Zimbabwe,West Indies,False,130
52,CR Ervine,DJG Sammy,MN Waller,4,0,4,53,,16,16,3,4,-,8,0,,,bat,Zimbabwe,1,"Sir Vivian Richards Stadium, North Sound",2013,03,West Indies_Zimbabwe_2013-03-02,West Indies,Zimbabwe,West Indies,False,130
53,CR Ervine,DJG Sammy,MN Waller,0,0,0,53,,16,17,3,5,-,8,0,,,bat,Zimbabwe,1,"Sir Vivian Richards Stadium, North Sound",2013,03,West Indies_Zimbabwe_2013-03-02,West Indies,Zimbabwe,West Indies,False,130
54,CR Ervine,DJG Sammy,MN Waller,1,0,1,54,,17,18,3,6,-,8,0,,,bat,Zimbabwe,1,"Sir Vivian Richards Stadium, North Sound",2013,03,West Indies_Zimbabwe_2013-03-02,West Indies,Zimbabwe,West Indies,False,130
55,CR Ervine,SP Narine,MN Waller,0,0,0,54,,17,19,3,1,-,9,0,,,bat,Zimbabwe,1,"Sir Vivian Richards Stadium, North Sound",2013,03,West Indies_Zimbabwe_2013-03-02,West Indies,Zimbabwe,West Indies,False,130
56,CR Ervine,SP Narine,MN Waller,0,0,0,54,,17,20,3,2,-,9,0,,,bat,Zimbabwe,1,"Sir Vivian Richards Stadium, North Sound",2013,03,West Indies_Zimbabwe_2013-03-02,West Indies,Zimbabwe,West Indies,False,130
57,CR Ervine,SP Narine,MN Waller,0,0,0,54,,17,21,3,3,-,9,0,,,bat,Zimbabwe,1,"Sir Vivian Richards Stadium, North Sound",2013,03,West Indies_Zimbabwe_2013-03-02,West Indies,Zimbabwe,West Indies,False,130
58,CR Ervine,SP Narine,MN Waller,2,0,2,56,,19,22,3,4,-,9,0,,,bat,Zimbabwe,1,"Sir Vivian Richards Stadium, North Sound",2013,03,West Indies_Zimbabwe_2013-03-02,West Indies,Zimbabwe,West Indies,False,130
59,CR Ervine,SP Narine,MN Waller,0,0,0,56,,19,23,3,5,-,9,0,,,bat,Zimbabwe,1,"Sir Vivian Richards Stadium, North Sound",2013,03,West Indies_Zimbabwe_2013-03-02,West Indies,Zimbabwe,West Indies,False,130
60,CR Ervine,SP Narine,MN Waller,0,0,0,56,,19,24,3,6,-,9,0,,,bat,Zimbabwe,1,"Sir Vivian Richards Stadium, North Sound",2013,03,West Indies_Zimbabwe_2013-03-02,West Indies,Zimbabwe,West Indies,False,130
61,MN Waller,DJG Sammy,CR Ervine,1,0,1,57,,14,10,3,1,-,10,0,,,bat,Zimbabwe,1,"Sir Vivian Richards Stadium, North Sound",2013,03,West Indies_Zimbabwe_2013-03-02,West Indies,Zimbabwe,West Indies,False,130
62,CR Ervine,DJG Sammy,MN Waller,1,0,1,58,,20,25,3,2,-,10,0,,,bat,Zimbabwe,1,"Sir Vivian Richards Stadium, North Sound",2013,03,West Indies_Zimbabwe_2013-03-02,West Indies,Zimbabwe,West Indies,False,130
63,MN Waller,DJG Sammy,CR Ervine,1,0,1,59,,15,11,3,3,-,10,0,,,bat,Zimbabwe,1,"Sir Vivian Richards Stadium, North Sound",2013,03,West Indies_Zimbabwe_2013-03-02,West Indies,Zimbabwe,West Indies,False,130
64,CR Ervine,DJG Sammy,MN Waller,0,0,0,59,,20,26,3,4,-,10,0,,,bat,Zimbabwe,1,"Sir Vivian Richards Stadium, North Sound",2013,03,West Indies_Zimbabwe_2013-03-02,West Indies,Zimbabwe,West Indies,False,130
65,CR Ervine,DJG Sammy,MN Waller,1,0,1,60,,21,27,3,5,-,10,0,,,bat,Zimbabwe,1,"Sir Vivian Richards Stadium, North Sound",2013,03,West Indies_Zimbabwe_2013-03-02,West Indies,Zimbabwe,West Indies,False,130
66,MN Waller,DJG Sammy,CR Ervine,1,0,1,61,,16,12,3,6,-,10,0,,,bat,Zimbabwe,1,"Sir Vivian Richards Stadium, North Sound",2013,03,West Indies_Zimbabwe_2013-03-02,West Indies,Zimbabwe,West Indies,False,130
67,MN Waller,SP Narine,CR Ervine,0,0,0,61,,16,13,3,1,-,11,0,,,bat,Zimbabwe,1,"Sir Vivian Richards Stadium, North Sound",2013,03,West Indies_Zimbabwe_2013-03-02,West Indies,Zimbabwe,West Indies,False,130
68,MN Waller,SP Narine,CR Ervine,1,0,1,62,,17,14,3,2,-,11,0,,,bat,Zimbabwe,1,"Sir Vivian Richards Stadium, North Sound",2013,03,West Indies_Zimbabwe_2013-03-02,West Indies,Zimbabwe,West Indies,False,130
69,CR Ervine,SP Narine,MN Waller,0,1,1,63,,21,28,3,3,legbyes,11,0,,,bat,Zimbabwe,1,"Sir Vivian Richards Stadium, North Sound",2013,03,West Indies_Zimbabwe_2013-03-02,West Indies,Zimbabwe,West Indies,False,130
70,MN Waller,SP Narine,CR Ervine,1,0,1,64,,18,15,3,4,-,11,0,,,bat,Zimbabwe,1,"Sir Vivian Richards Stadium, North Sound",2013,03,West Indies_Zimbabwe_2013-03-02,West Indies,Zimbabwe,West Indies,False,130
71,CR Ervine,SP Narine,MN Waller,0,0,0,64,,21,29,3,5,-,11,0,,,bat,Zimbabwe,1,"Sir Vivian Richards Stadium, North Sound",2013,03,West Indies_Zimbabwe_2013-03-02,West Indies,Zimbabwe,West Indies,False,130
72,CR Ervine,SP Narine,MN Waller,0,0,0,64,,21,30,3,6,-,11,0,,,bat,Zimbabwe,1,"Sir Vivian Richards Stadium, North Sound",2013,03,West Indies_Zimbabwe_2013-03-02,West Indies,Zimbabwe,West Indies,False,130
73,MN Waller,DJ Bravo,CR Ervine,0,0,0,64,,18,16,3,1,-,12,0,,,bat,Zimbabwe,1,"Sir Vivian Richards Stadium, North Sound",2013,03,West Indies_Zimbabwe_2013-03-02,West Indies,Zimbabwe,West Indies,False,130
74,MN Waller,DJ Bravo,CR Ervine,1,0,1,65,,19,17,3,2,-,12,0,,,bat,Zimbabwe,1,"Sir Vivian Richards Stadium, North Sound",2013,03,West Indies_Zimbabwe_2013-03-02,West Indies,Zimbabwe,West Indies,False,130
75,CR Ervine,DJ Bravo,MN Waller,4,0,4,69,,25,31,3,3,-,12,0,,,bat,Zimbabwe,1,"Sir Vivian Richards Stadium, North Sound",2013,03,West Indies_Zimbabwe_2013-03-02,West Indies,Zimbabwe,West Indies,False,130
76,CR Ervine,DJ Bravo,MN Waller,4,0,4,73,,29,32,3,4,-,12,0,,,bat,Zimbabwe,1,"Sir Vivian Richards Stadium, North Sound",2013,03,West Indies_Zimbabwe_2013-03-02,West Indies,Zimbabwe,West Indies,False,130
77,CR Ervine,DJ Bravo,MN Waller,0,0,0,73,,29,33,3,5,-,12,0,,,bat,Zimbabwe,1,"Sir Vivian Richards Stadium, North Sound",2013,03,West Indies_Zimbabwe_2013-03-02,West Indies,Zimbabwe,West Indies,False,130
78,CR Ervine,DJ Bravo,MN Waller,1,0,1,74,,30,34,3,6,-,12,0,,,bat,Zimbabwe,1,"Sir Vivian Richards Stadium, North Sound",2013,03,West Indies_Zimbabwe_2013-03-02,West Indies,Zimbabwe,West Indies,False,130
79,CR Ervine,AD Russell,MN Waller,1,0,1,75,,31,35,3,1,-,13,0,,,bat,Zimbabwe,1,"Sir Vivian Richards Stadium, North Sound",2013,03,West Indies_Zimbabwe_2013-03-02,West Indies,Zimbabwe,West Indies,False,130
80,MN Waller,AD Russell,CR Ervine,1,0,1,76,,20,18,3,2,-,13,0,,,bat,Zimbabwe,1,"Sir Vivian Richards Stadium, North Sound",2013,03,West Indies_Zimbabwe_2013-03-02,West Indies,Zimbabwe,West Indies,False,130
81,CR Ervine,AD Russell,MN Waller,1,0,1,77,,32,36,3,3,-,13,0,,,bat,Zimbabwe,1,"Sir Vivian Richards Stadium, North Sound",2013,03,West Indies_Zimbabwe_2013-03-02,West Indies,Zimbabwe,West Indies,False,130
82,MN Waller,AD Russell,CR Ervine,1,0,1,78,,21,19,3,4,-,13,0,,,bat,Zimbabwe,1,"Sir Vivian Richards Stadium, North Sound",2013,03,West Indies_Zimbabwe_2013-03-02,West Indies,Zimbabwe,West Indies,False,130
83,CR Ervine,AD Russell,MN Waller,1,0,1,79,,33,37,3,5,-,13,0,,,bat,Zimbabwe,1,"Sir Vivian Richards Stadium, North Sound",2013,03,West Indies_Zimbabwe_2013-03-02,West Indies,Zimbabwe,West Indies,False,130
84,MN Waller,AD Russell,CR Ervine,1,0,1,80,,22,20,3,6,-,13,0,,,bat,Zimbabwe,1,"Sir Vivian Richards Stadium, North Sound",2013,03,West Indies_Zimbabwe_2013-03-02,West Indies,Zimbabwe,West Indies,False,130
85,MN Waller,KA Pollard,CR Ervine,0,0,0,80,,22,21,3,1,-,14,0,,,bat,Zimbabwe,1,"Sir Vivian Richards Stadium, North Sound",2013,03,West Indies_Zimbabwe_2013-03-02,West Indies,Zimbabwe,West Indies,False,130
86,MN Waller,KA Pollard,CR Ervine,4,0,4,84,,26,22,3,2,-,14,0,,,bat,Zimbabwe,1,"Sir Vivian Richards Stadium, North Sound",2013,03,West Indies_Zimbabwe_2013-03-02,West Indies,Zimbabwe,West Indies,False,130
87,MN Waller,KA Pollard,CR Ervine,0,0,0,84,,26,23,3,3,-,14,0,,,bat,Zimbabwe,1,"Sir Vivian Richards Stadium, North Sound",2013,03,West Indies_Zimbabwe_2013-03-02,West Indies,Zimbabwe,West Indies,False,130
88,MN Waller,KA Pollard,CR Ervine,1,0,1,85,,27,24,3,4,-,14,0,,,bat,Zimbabwe,1,"Sir Vivian Richards Stadium, North Sound",2013,03,West Indies_Zimbabwe_2013-03-02,West Indies,Zimbabwe,West Indies,False,130
89,CR Ervine,KA Pollard,MN Waller,1,0,1,86,,34,38,3,5,-,14,0,,,bat,Zimbabwe,1,"Sir Vivian Richards Stadium, North Sound",2013,03,West Indies_Zimbabwe_2013-03-02,West Indies,Zimbabwe,West Indies,False,130
90,MN Waller,KA Pollard,CR Ervine,2,0,2,88,,29,25,3,6,-,14,0,,,bat,Zimbabwe,1,"Sir Vivian Richards Stadium, North Sound",2013,03,West Indies_Zimbabwe_2013-03-02,West Indies,Zimbabwe,West Indies,False,130
91,CR Ervine,SP Narine,MN Waller,0,0,0,88,,34,39,4,1,-,15,stumped,CR Ervine,D Ramdin,bat,Zimbabwe,1,"Sir Vivian Richards Stadium, North Sound",2013,03,West Indies_Zimbabwe_2013-03-02,West Indies,Zimbabwe,West Indies,False,130
92,CJ Chibhabha,SP Narine,MN Waller,0,0,0,88,,0,1,4,2,-,15,0,,,bat,Zimbabwe,1,"Sir Vivian Richards Stadium, North Sound",2013,03,West Indies_Zimbabwe_2013-03-02,West Indies,Zimbabwe,West Indies,False,130
93,CJ Chibhabha,SP Narine,MN Waller,0,0,0,88,,0,2,4,3,-,15,0,,,bat,Zimbabwe,1,"Sir Vivian Richards Stadium, North Sound",2013,03,West Indies_Zimbabwe_2013-03-02,West Indies,Zimbabwe,West Indies,False,130
94,CJ Chibhabha,SP Narine,MN Waller,1,0,1,89,,1,3,4,4,-,15,0,,,bat,Zimbabwe,1,"Sir Vivian Richards Stadium, North Sound",2013,03,West Indies_Zimbabwe_2013-03-02,West Indies,Zimbabwe,West Indies,False,130
95,MN Waller,SP Narine,CJ Chibhabha,1,0,1,90,,30,26,4,5,-,15,0,,,bat,Zimbabwe,1,"Sir Vivian Richards Stadium, North Sound",2013,03,West Indies_Zimbabwe_2013-03-02,West Indies,Zimbabwe,West Indies,False,130
96,CJ Chibhabha,SP Narine,MN Waller,1,0,1,91,,2,4,4,6,-,15,0,,,bat,Zimbabwe,1,"Sir Vivian Richards Stadium, North Sound",2013,03,West Indies_Zimbabwe_2013-03-02,West Indies,Zimbabwe,West Indies,False,130
97,CJ Chibhabha,DJG Sammy,MN Waller,0,1,1,92,,2,5,4,1,legbyes,16,0,,,bat,Zimbabwe,1,"Sir Vivian Richards Stadium, North Sound",2013,03,West Indies_Zimbabwe_2013-03-02,West Indies,Zimbabwe,West Indies,False,130
98,MN Waller,DJG Sammy,CJ Chibhabha,6,0,6,98,,36,27,4,2,-,16,0,,,bat,Zimbabwe,1,"Sir Vivian Richards Stadium, North Sound",2013,03,West Indies_Zimbabwe_2013-03-02,West Indies,Zimbabwe,West Indies,False,130
99,MN Waller,DJG Sammy,CJ Chibhabha,0,1,1,99,,36,28,4,3,wides,16,0,,,bat,Zimbabwe,1,"Sir Vivian Richards Stadium, North Sound",2013,03,West Indies_Zimbabwe_2013-03-02,West Indies,Zimbabwe,West Indies,False,130
100,MN Waller,DJG Sammy,CJ Chibhabha,6,0,6,105,,42,29,4,4,-,16,0,,,bat,Zimbabwe,1,"Sir Vivian Richards Stadium, North Sound",2013,03,West Indies_Zimbabwe_2013-03-02,West Indies,Zimbabwe,West Indies,False,130
101,MN Waller,DJG Sammy,CJ Chibhabha,1,0,1,106,,43,30,4,5,-,16,0,,,bat,Zimbabwe,1,"Sir Vivian Richards Stadium, North Sound",2013,03,West Indies_Zimbabwe_2013-03-02,West Indies,Zimbabwe,West Indies,False,130
102,CJ Chibhabha,DJG Sammy,MN Waller,1,0,1,107,,3,6,4,6,-,16,0,,,bat,Zimbabwe,1,"Sir Vivian Richards Stadium, North Sound",2013,03,West Indies_Zimbabwe_2013-03-02,West Indies,Zimbabwe,West Indies,False,130
103,MN Waller,DJG Sammy,CJ Chibhabha,0,1,1,108,,43,31,4,7,wides,16,0,,,bat,Zimbabwe,1,"Sir Vivian Richards Stadium, North Sound",2013,03,West Indies_Zimbabwe_2013-03-02,West Indies,Zimbabwe,West Indies,False,130
104,MN Waller,DJG Sammy,CJ Chibhabha,1,0,1,109,,44,32,4,8,-,16,0,,,bat,Zimbabwe,1,"Sir Vivian Richards Stadium, North Sound",2013,03,West Indies_Zimbabwe_2013-03-02,West Indies,Zimbabwe,West Indies,False,130
105,MN Waller,SP Narine,CJ Chibhabha,4,0,4,113,,48,33,4,1,-,17,0,,,bat,Zimbabwe,1,"Sir Vivian Richards Stadium, North Sound",2013,03,West Indies_Zimbabwe_2013-03-02,West Indies,Zimbabwe,West Indies,False,130
