,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,review,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
14,Rahmanullah Gurbaz,Ravi Bishnoi,Ibrahim Zadran,0,0,0,20,,14,10,0,-,1.0,2,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,,Right hand Bat,Right arm Legbreak
15,Rahmanullah Gurbaz,Ravi Bishnoi,Ibrahim Zadran,0,0,0,20,,14,11,1,-,2.0,2,,caught,Rahmanullah Gurbaz,S Dube,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,,Right hand Bat,Right arm Legbreak
16,Gulbadin Naib,Ravi Bishnoi,Ibrahim Zadran,0,0,0,20,,0,1,1,-,3.0,2,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Right hand Bat,Right hand Bat,Right arm Legbreak
17,Gulbadin Naib,Ravi Bishnoi,Ibrahim Zadran,0,0,0,20,,0,2,1,-,4.0,2,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Right hand Bat,Right hand Bat,Right arm Legbreak
18,Gulbadin Naib,Ravi Bishnoi,Ibrahim Zadran,1,0,1,21,,1,3,1,-,5.0,2,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Right hand Bat,Right hand Bat,Right arm Legbreak
19,Ibrahim Zadran,Ravi Bishnoi,Gulbadin Naib,1,0,1,22,,5,6,1,-,6.0,2,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Right hand Bat,Right hand Bat,Right arm Legbreak
20,Ibrahim Zadran,Mukesh Kumar,Gulbadin Naib,1,0,1,23,,6,7,1,-,1.0,3,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Right hand Bat,Right hand Bat,Right arm Medium
21,Gulbadin Naib,Mukesh Kumar,Ibrahim Zadran,4,0,4,27,,5,4,1,-,2.0,3,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Right hand Bat,Right hand Bat,Right arm Medium
22,Gulbadin Naib,Mukesh Kumar,Ibrahim Zadran,4,0,4,31,,9,5,1,-,3.0,3,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Right hand Bat,Right hand Bat,Right arm Medium
23,Gulbadin Naib,Mukesh Kumar,Ibrahim Zadran,0,0,0,31,,9,6,1,-,4.0,3,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Right hand Bat,Right hand Bat,Right arm Medium
24,Gulbadin Naib,Mukesh Kumar,Ibrahim Zadran,0,0,0,31,,9,7,1,-,5.0,3,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Right hand Bat,Right hand Bat,Right arm Medium
25,Gulbadin Naib,Mukesh Kumar,Ibrahim Zadran,1,0,1,32,,10,8,1,-,6.0,3,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Right hand Bat,Right hand Bat,Right arm Medium
26,Gulbadin Naib,Ravi Bishnoi,Ibrahim Zadran,6,0,6,38,,16,9,1,-,1.0,4,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Right hand Bat,Right hand Bat,Right arm Legbreak
27,Gulbadin Naib,Ravi Bishnoi,Ibrahim Zadran,4,0,4,42,,20,10,1,-,2.0,4,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Right hand Bat,Right hand Bat,Right arm Legbreak
28,Gulbadin Naib,Ravi Bishnoi,Ibrahim Zadran,4,0,4,46,,24,11,1,-,3.0,4,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Right hand Bat,Right hand Bat,Right arm Legbreak
29,Gulbadin Naib,Ravi Bishnoi,Ibrahim Zadran,1,0,1,47,,25,12,1,-,4.0,4,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Right hand Bat,Right hand Bat,Right arm Legbreak
30,Ibrahim Zadran,Ravi Bishnoi,Gulbadin Naib,0,1,1,48,,6,8,1,wides,4.0,4,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Right hand Bat,Right hand Bat,Right arm Legbreak
31,Ibrahim Zadran,Ravi Bishnoi,Gulbadin Naib,1,0,1,49,,7,9,1,-,5.0,4,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Right hand Bat,Right hand Bat,Right arm Legbreak
32,Gulbadin Naib,Ravi Bishnoi,Ibrahim Zadran,1,0,1,50,,26,13,1,-,6.0,4,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Right hand Bat,Right hand Bat,Right arm Legbreak
33,Gulbadin Naib,AR Patel,Ibrahim Zadran,1,0,1,51,,27,14,1,-,1.0,5,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Right hand Bat,Right hand Bat,Left arm Orthodox
34,Ibrahim Zadran,AR Patel,Gulbadin Naib,1,0,1,52,,8,10,1,-,2.0,5,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Right hand Bat,Right hand Bat,Left arm Orthodox
35,Gulbadin Naib,AR Patel,Ibrahim Zadran,1,0,1,53,,28,15,1,-,3.0,5,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Right hand Bat,Right hand Bat,Left arm Orthodox
36,Ibrahim Zadran,AR Patel,Gulbadin Naib,0,0,0,53,,8,11,2,-,4.0,5,,bowled,Ibrahim Zadran,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Right hand Bat,Right hand Bat,Left arm Orthodox
37,Azmatullah Omarzai,AR Patel,Gulbadin Naib,1,0,1,54,,1,1,2,-,5.0,5,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Right hand Bat,Right hand Bat,Left arm Orthodox
38,Gulbadin Naib,AR Patel,Azmatullah Omarzai,4,0,4,58,,32,16,2,-,6.0,5,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Right hand Bat,Right hand Bat,Left arm Orthodox
39,Azmatullah Omarzai,S Dube,Gulbadin Naib,0,0,0,58,,1,2,2,-,1.0,6,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Right hand Bat,Right hand Bat,Right arm Medium
40,Azmatullah Omarzai,S Dube,Gulbadin Naib,0,0,0,58,,1,3,2,-,2.0,6,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Right hand Bat,Right hand Bat,Right arm Medium
41,Azmatullah Omarzai,S Dube,Gulbadin Naib,1,0,1,59,,2,4,2,-,3.0,6,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Right hand Bat,Right hand Bat,Right arm Medium
42,Gulbadin Naib,S Dube,Azmatullah Omarzai,1,0,1,60,,33,17,2,-,4.0,6,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Right hand Bat,Right hand Bat,Right arm Medium
43,Azmatullah Omarzai,S Dube,Gulbadin Naib,0,0,0,60,,2,5,3,-,5.0,6,,bowled,Azmatullah Omarzai,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Right hand Bat,Right hand Bat,Right arm Medium
44,Mohammad Nabi,S Dube,Gulbadin Naib,0,0,0,60,,0,1,3,-,6.0,6,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Right hand Bat,Right hand Bat,Right arm Medium
45,Gulbadin Naib,AR Patel,Mohammad Nabi,1,0,1,61,,34,18,3,-,1.0,7,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Right hand Bat,Right hand Bat,Left arm Orthodox
46,Mohammad Nabi,AR Patel,Gulbadin Naib,1,0,1,62,,1,2,3,-,2.0,7,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Right hand Bat,Right hand Bat,Left arm Orthodox
47,Gulbadin Naib,AR Patel,Mohammad Nabi,0,0,0,62,,34,19,3,-,3.0,7,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Right hand Bat,Right hand Bat,Left arm Orthodox
48,Gulbadin Naib,AR Patel,Mohammad Nabi,0,0,0,62,,34,20,3,-,4.0,7,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Right hand Bat,Right hand Bat,Left arm Orthodox
49,Gulbadin Naib,AR Patel,Mohammad Nabi,1,0,1,63,,35,21,3,-,5.0,7,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Right hand Bat,Right hand Bat,Left arm Orthodox
50,Mohammad Nabi,AR Patel,Gulbadin Naib,0,0,0,63,,1,3,3,-,6.0,7,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Right hand Bat,Right hand Bat,Left arm Orthodox
51,Gulbadin Naib,S Dube,Mohammad Nabi,0,0,0,63,,35,22,3,-,1.0,8,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Right hand Bat,Right hand Bat,Right arm Medium
52,Gulbadin Naib,S Dube,Mohammad Nabi,6,0,6,69,,41,23,3,-,2.0,8,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Right hand Bat,Right hand Bat,Right arm Medium
53,Gulbadin Naib,S Dube,Mohammad Nabi,1,0,1,70,,42,24,3,-,3.0,8,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Right hand Bat,Right hand Bat,Right arm Medium
54,Mohammad Nabi,S Dube,Gulbadin Naib,1,0,1,71,,2,4,3,-,4.0,8,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Right hand Bat,Right hand Bat,Right arm Medium
55,Gulbadin Naib,S Dube,Mohammad Nabi,6,0,6,77,,48,25,3,-,5.0,8,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Right hand Bat,Right hand Bat,Right arm Medium
56,Gulbadin Naib,S Dube,Mohammad Nabi,0,0,0,77,,48,26,3,-,6.0,8,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Right hand Bat,Right hand Bat,Right arm Medium
57,Mohammad Nabi,AR Patel,Gulbadin Naib,1,0,1,78,,3,5,3,-,1.0,9,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Right hand Bat,Right hand Bat,Left arm Orthodox
58,Gulbadin Naib,AR Patel,Mohammad Nabi,1,0,1,79,,49,27,3,-,2.0,9,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Right hand Bat,Right hand Bat,Left arm Orthodox
59,Mohammad Nabi,AR Patel,Gulbadin Naib,0,0,0,79,,3,6,3,-,3.0,9,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Right hand Bat,Right hand Bat,Left arm Orthodox
60,Mohammad Nabi,AR Patel,Gulbadin Naib,1,0,1,80,,4,7,3,-,4.0,9,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Right hand Bat,Right hand Bat,Left arm Orthodox
61,Gulbadin Naib,AR Patel,Mohammad Nabi,1,0,1,81,,50,28,3,-,5.0,9,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Right hand Bat,Right hand Bat,Left arm Orthodox
62,Mohammad Nabi,AR Patel,Gulbadin Naib,0,0,0,81,,4,8,3,-,6.0,9,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Right hand Bat,Right hand Bat,Left arm Orthodox
63,Gulbadin Naib,Washington Sundar,Mohammad Nabi,0,0,0,81,,50,29,3,-,1.0,10,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Right hand Bat,Right hand Bat,Right arm Offbreak
64,Gulbadin Naib,Washington Sundar,Mohammad Nabi,6,0,6,87,,56,30,3,-,2.0,10,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Right hand Bat,Right hand Bat,Right arm Offbreak
65,Gulbadin Naib,Washington Sundar,Mohammad Nabi,0,0,0,87,,56,31,3,-,3.0,10,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Right hand Bat,Right hand Bat,Right arm Offbreak
66,Gulbadin Naib,Washington Sundar,Mohammad Nabi,1,0,1,88,,57,32,3,-,4.0,10,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Right hand Bat,Right hand Bat,Right arm Offbreak
67,Mohammad Nabi,Washington Sundar,Gulbadin Naib,1,0,1,89,,5,9,3,-,5.0,10,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Right hand Bat,Right hand Bat,Right arm Offbreak
68,Gulbadin Naib,Washington Sundar,Mohammad Nabi,0,1,1,90,,57,33,3,wides,5.0,10,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Right hand Bat,Right hand Bat,Right arm Offbreak
69,Gulbadin Naib,Washington Sundar,Mohammad Nabi,0,0,0,90,,57,34,3,-,6.0,10,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Right hand Bat,Right hand Bat,Right arm Offbreak
70,Mohammad Nabi,AR Patel,Gulbadin Naib,1,0,1,91,,6,10,3,-,1.0,11,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Right hand Bat,Right hand Bat,Left arm Orthodox
71,Gulbadin Naib,AR Patel,Mohammad Nabi,0,0,0,91,,57,35,3,-,2.0,11,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Right hand Bat,Right hand Bat,Left arm Orthodox
72,Gulbadin Naib,AR Patel,Mohammad Nabi,0,0,0,91,,57,36,4,-,3.0,11,,caught,Gulbadin Naib,RG Sharma,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Right hand Bat,Right hand Bat,Left arm Orthodox
73,Najibullah Zadran,AR Patel,Mohammad Nabi,0,1,1,92,,0,1,4,wides,3.0,11,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Left hand Bat,Right hand Bat,Left arm Orthodox
74,Najibullah Zadran,AR Patel,Mohammad Nabi,0,0,0,92,,0,2,4,-,4.0,11,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Left hand Bat,Right hand Bat,Left arm Orthodox
75,Najibullah Zadran,AR Patel,Mohammad Nabi,0,0,0,92,,0,3,4,-,5.0,11,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Left hand Bat,Right hand Bat,Left arm Orthodox
76,Najibullah Zadran,AR Patel,Mohammad Nabi,0,0,0,92,,0,4,4,-,6.0,11,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Left hand Bat,Right hand Bat,Left arm Orthodox
77,Mohammad Nabi,Washington Sundar,Najibullah Zadran,1,0,1,93,,7,11,4,-,1.0,12,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Right hand Bat,Left hand Bat,Right arm Offbreak
78,Najibullah Zadran,Washington Sundar,Mohammad Nabi,1,0,1,94,,1,5,4,-,2.0,12,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Left hand Bat,Right hand Bat,Right arm Offbreak
79,Mohammad Nabi,Washington Sundar,Najibullah Zadran,0,0,0,94,,7,12,4,-,3.0,12,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Right hand Bat,Left hand Bat,Right arm Offbreak
80,Mohammad Nabi,Washington Sundar,Najibullah Zadran,4,0,4,98,,11,13,4,-,4.0,12,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Right hand Bat,Left hand Bat,Right arm Offbreak
81,Mohammad Nabi,Washington Sundar,Najibullah Zadran,0,0,0,98,,11,14,4,-,5.0,12,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Right hand Bat,Left hand Bat,Right arm Offbreak
82,Mohammad Nabi,Washington Sundar,Najibullah Zadran,0,0,0,98,,11,15,4,-,6.0,12,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Right hand Bat,Left hand Bat,Right arm Offbreak
83,Najibullah Zadran,Arshdeep Singh,Mohammad Nabi,1,0,1,99,,2,6,4,-,1.0,13,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Left hand Bat,Right hand Bat,Left arm Medium
84,Mohammad Nabi,Arshdeep Singh,Najibullah Zadran,1,0,1,100,,12,16,4,-,2.0,13,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Right hand Bat,Left hand Bat,Left arm Medium
85,Najibullah Zadran,Arshdeep Singh,Mohammad Nabi,0,0,0,100,,2,7,4,-,3.0,13,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Left hand Bat,Right hand Bat,Left arm Medium
86,Najibullah Zadran,Arshdeep Singh,Mohammad Nabi,0,0,0,100,,2,8,4,-,4.0,13,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Left hand Bat,Right hand Bat,Left arm Medium
87,Najibullah Zadran,Arshdeep Singh,Mohammad Nabi,1,0,1,101,,3,9,4,-,5.0,13,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Left hand Bat,Right hand Bat,Left arm Medium
88,Mohammad Nabi,Arshdeep Singh,Najibullah Zadran,2,0,2,103,,14,17,4,-,6.0,13,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Right hand Bat,Left hand Bat,Left arm Medium
89,Najibullah Zadran,Ravi Bishnoi,Mohammad Nabi,1,0,1,104,,4,10,4,-,1.0,14,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Left hand Bat,Right hand Bat,Right arm Legbreak
90,Mohammad Nabi,Ravi Bishnoi,Najibullah Zadran,0,0,0,104,,14,18,5,-,2.0,14,,caught,Mohammad Nabi,RK Singh,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Right hand Bat,Left hand Bat,Right arm Legbreak
91,Karim Janat,Ravi Bishnoi,Najibullah Zadran,1,0,1,105,,1,1,5,-,3.0,14,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Right hand Bat,Left hand Bat,Right arm Legbreak
92,Najibullah Zadran,Ravi Bishnoi,Karim Janat,0,0,0,105,,4,11,5,-,4.0,14,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Left hand Bat,Right hand Bat,Right arm Legbreak
93,Najibullah Zadran,Ravi Bishnoi,Karim Janat,0,4,4,109,,4,12,5,legbyes,5.0,14,,0,,,field,India,1,"Holkar Cricket Stadium, Indore",2024,01,Afghanistan_India_2024-01-14,India,Afghanistan,India,False,172,Left hand Bat,Right hand Bat,Right arm Legbreak
