,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,extra_type,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
29,Nazmul Hossain Shanto,SM Curran,Rony Talukdar,0,1,1,27,90,6,8,1,6,4,wides,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
30,Nazmul Hossain Shanto,SM Curran,Rony Talukdar,0,0,0,27,90,6,9,1,7,4,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
31,Rony Talukdar,JC Archer,Nazmul Hossain Shanto,0,0,0,27,90,9,14,2,1,5,-,caught,Rony Talukdar,MM Ali,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
32,Towhid Hridoy,JC Archer,Nazmul Hossain Shanto,0,0,0,27,90,0,1,2,2,5,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
33,Towhid Hridoy,JC Archer,Nazmul Hossain Shanto,1,0,1,28,89,1,2,2,3,5,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
34,Nazmul Hossain Shanto,JC Archer,Towhid Hridoy,0,0,0,28,89,6,10,2,4,5,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
35,Nazmul Hossain Shanto,JC Archer,Towhid Hridoy,4,0,4,32,85,10,11,2,5,5,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
36,Nazmul Hossain Shanto,JC Archer,Towhid Hridoy,0,0,0,32,85,10,12,2,6,5,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
37,Towhid Hridoy,MM Ali,Nazmul Hossain Shanto,0,0,0,32,85,1,3,2,1,6,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
38,Towhid Hridoy,MM Ali,Nazmul Hossain Shanto,1,0,1,33,84,2,4,2,2,6,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
39,Nazmul Hossain Shanto,MM Ali,Towhid Hridoy,1,0,1,34,83,11,13,2,3,6,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
40,Towhid Hridoy,MM Ali,Nazmul Hossain Shanto,1,0,1,35,82,3,5,2,4,6,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
41,Nazmul Hossain Shanto,MM Ali,Towhid Hridoy,1,0,1,36,81,12,14,2,5,6,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
42,Towhid Hridoy,MM Ali,Nazmul Hossain Shanto,0,0,0,36,81,3,6,2,6,6,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
43,Nazmul Hossain Shanto,AU Rashid,Towhid Hridoy,1,0,1,37,80,13,15,2,1,7,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
44,Towhid Hridoy,AU Rashid,Nazmul Hossain Shanto,0,0,0,37,80,3,7,2,2,7,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
45,Towhid Hridoy,AU Rashid,Nazmul Hossain Shanto,0,0,0,37,80,3,8,2,3,7,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
46,Towhid Hridoy,AU Rashid,Nazmul Hossain Shanto,2,0,2,39,78,5,9,2,4,7,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
47,Towhid Hridoy,AU Rashid,Nazmul Hossain Shanto,1,0,1,40,77,6,10,2,5,7,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
48,Nazmul Hossain Shanto,AU Rashid,Towhid Hridoy,1,0,1,41,76,14,16,2,6,7,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
49,Nazmul Hossain Shanto,MM Ali,Towhid Hridoy,1,0,1,42,75,15,17,2,1,8,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
50,Towhid Hridoy,MM Ali,Nazmul Hossain Shanto,1,0,1,43,74,7,11,2,2,8,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
51,Nazmul Hossain Shanto,MM Ali,Towhid Hridoy,0,0,0,43,74,15,18,2,3,8,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
52,Nazmul Hossain Shanto,MM Ali,Towhid Hridoy,0,0,0,43,74,15,19,2,4,8,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
53,Nazmul Hossain Shanto,MM Ali,Towhid Hridoy,1,0,1,44,73,16,20,2,5,8,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
54,Towhid Hridoy,MM Ali,Nazmul Hossain Shanto,1,0,1,45,72,8,12,2,6,8,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
55,Towhid Hridoy,AU Rashid,Nazmul Hossain Shanto,1,0,1,46,71,9,13,2,1,9,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
56,Nazmul Hossain Shanto,AU Rashid,Towhid Hridoy,1,0,1,47,70,17,21,2,2,9,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
57,Towhid Hridoy,AU Rashid,Nazmul Hossain Shanto,4,0,4,51,66,13,14,2,3,9,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
58,Towhid Hridoy,AU Rashid,Nazmul Hossain Shanto,0,0,0,51,66,13,15,2,4,9,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
59,Towhid Hridoy,AU Rashid,Nazmul Hossain Shanto,4,0,4,55,62,17,16,2,5,9,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
60,Towhid Hridoy,AU Rashid,Nazmul Hossain Shanto,0,0,0,55,62,17,17,2,6,9,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
61,Nazmul Hossain Shanto,Rehan Ahmed,Towhid Hridoy,1,0,1,56,61,18,22,2,1,10,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
62,Towhid Hridoy,Rehan Ahmed,Nazmul Hossain Shanto,0,0,0,56,61,17,18,3,2,10,-,caught,Towhid Hridoy,CR Woakes,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
63,Mehedi Hasan Miraz,Rehan Ahmed,Nazmul Hossain Shanto,1,0,1,57,60,1,1,3,3,10,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
64,Nazmul Hossain Shanto,Rehan Ahmed,Mehedi Hasan Miraz,1,0,1,58,59,19,23,3,4,10,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
65,Mehedi Hasan Miraz,Rehan Ahmed,Nazmul Hossain Shanto,1,0,1,59,58,2,2,3,5,10,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
66,Nazmul Hossain Shanto,Rehan Ahmed,Mehedi Hasan Miraz,1,0,1,60,57,20,24,3,6,10,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
67,Nazmul Hossain Shanto,AU Rashid,Mehedi Hasan Miraz,1,0,1,61,56,21,25,3,1,11,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
68,Mehedi Hasan Miraz,AU Rashid,Nazmul Hossain Shanto,1,0,1,62,55,3,3,3,2,11,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
69,Nazmul Hossain Shanto,AU Rashid,Mehedi Hasan Miraz,1,0,1,63,54,22,26,3,3,11,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
70,Mehedi Hasan Miraz,AU Rashid,Nazmul Hossain Shanto,0,1,1,64,53,3,4,3,4,11,wides,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
71,Mehedi Hasan Miraz,AU Rashid,Nazmul Hossain Shanto,0,0,0,64,53,3,5,3,5,11,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
72,Mehedi Hasan Miraz,AU Rashid,Nazmul Hossain Shanto,0,0,0,64,53,3,6,3,6,11,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
73,Mehedi Hasan Miraz,AU Rashid,Nazmul Hossain Shanto,0,1,1,65,52,3,7,3,7,11,wides,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
74,Mehedi Hasan Miraz,AU Rashid,Nazmul Hossain Shanto,0,0,0,65,52,3,8,3,8,11,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
75,Nazmul Hossain Shanto,Rehan Ahmed,Mehedi Hasan Miraz,1,0,1,66,51,23,27,3,1,12,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
76,Mehedi Hasan Miraz,Rehan Ahmed,Nazmul Hossain Shanto,1,0,1,67,50,4,9,3,2,12,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
77,Nazmul Hossain Shanto,Rehan Ahmed,Mehedi Hasan Miraz,1,0,1,68,49,24,28,3,3,12,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
78,Mehedi Hasan Miraz,Rehan Ahmed,Nazmul Hossain Shanto,0,0,0,68,49,4,10,3,4,12,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
79,Mehedi Hasan Miraz,Rehan Ahmed,Nazmul Hossain Shanto,1,0,1,69,48,5,11,3,5,12,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
80,Nazmul Hossain Shanto,Rehan Ahmed,Mehedi Hasan Miraz,2,0,2,71,46,26,29,3,6,12,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
81,Mehedi Hasan Miraz,AU Rashid,Nazmul Hossain Shanto,6,0,6,77,40,11,12,3,1,13,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
82,Mehedi Hasan Miraz,AU Rashid,Nazmul Hossain Shanto,1,0,1,78,39,12,13,3,2,13,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
83,Nazmul Hossain Shanto,AU Rashid,Mehedi Hasan Miraz,0,0,0,78,39,26,30,3,3,13,-,0,,,"{'by': 'England', 'umpire': 'Sharfuddoula', 'batter': 'Nazmul Hossain Shanto', 'decision': 'struck down', 'umpires_call': True}",field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
84,Nazmul Hossain Shanto,AU Rashid,Mehedi Hasan Miraz,0,0,0,78,39,26,31,3,4,13,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
85,Nazmul Hossain Shanto,AU Rashid,Mehedi Hasan Miraz,0,4,4,82,35,26,32,3,5,13,byes,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
86,Nazmul Hossain Shanto,AU Rashid,Mehedi Hasan Miraz,1,0,1,83,34,27,33,3,6,13,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
87,Nazmul Hossain Shanto,MM Ali,Mehedi Hasan Miraz,1,0,1,84,33,28,34,3,1,14,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
88,Mehedi Hasan Miraz,MM Ali,Nazmul Hossain Shanto,0,0,0,84,33,12,14,3,2,14,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
89,Mehedi Hasan Miraz,MM Ali,Nazmul Hossain Shanto,6,0,6,90,27,18,15,3,3,14,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
90,Mehedi Hasan Miraz,MM Ali,Nazmul Hossain Shanto,1,0,1,91,26,19,16,3,4,14,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
91,Nazmul Hossain Shanto,MM Ali,Mehedi Hasan Miraz,4,0,4,95,22,32,35,3,5,14,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
92,Nazmul Hossain Shanto,MM Ali,Mehedi Hasan Miraz,0,0,0,95,22,32,36,3,6,14,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
93,Mehedi Hasan Miraz,JC Archer,Nazmul Hossain Shanto,1,0,1,96,21,20,17,3,1,15,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
94,Nazmul Hossain Shanto,JC Archer,Mehedi Hasan Miraz,0,0,0,96,21,32,37,3,2,15,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
95,Nazmul Hossain Shanto,JC Archer,Mehedi Hasan Miraz,1,0,1,97,20,33,38,3,3,15,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
96,Mehedi Hasan Miraz,JC Archer,Nazmul Hossain Shanto,0,0,0,97,20,20,18,4,4,15,-,caught,Mehedi Hasan Miraz,AU Rashid,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
97,Shakib Al Hasan,JC Archer,Nazmul Hossain Shanto,0,0,0,97,20,0,1,4,5,15,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
98,Shakib Al Hasan,JC Archer,Nazmul Hossain Shanto,0,0,0,97,20,0,2,4,6,15,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
99,Nazmul Hossain Shanto,MM Ali,Shakib Al Hasan,0,0,0,97,20,33,39,4,1,16,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
100,Nazmul Hossain Shanto,MM Ali,Shakib Al Hasan,2,0,2,99,18,35,40,4,2,16,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
101,Nazmul Hossain Shanto,MM Ali,Shakib Al Hasan,1,0,1,100,17,36,41,4,3,16,-,0,,,,field,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2023,03,England_Bangladesh_2023-03-12,Bangladesh,Bangladesh,England,True,120
