,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,MJ Guptill,CA Young,FH Allen,4,0,4,4,,4,1,0,-,1.0,0,0,,,field,Ireland,1,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,New Zealand,Ireland,True,173,Right hand Bat,Right hand Bat,Right arm Fast
1,MJ Guptill,CA Young,FH Allen,0,0,0,4,,4,2,0,-,2.0,0,0,,,field,Ireland,1,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,New Zealand,Ireland,True,173,Right hand Bat,Right hand Bat,Right arm Fast
2,MJ Guptill,CA Young,FH Allen,1,0,1,5,,5,3,0,-,3.0,0,0,,,field,Ireland,1,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,New Zealand,Ireland,True,173,Right hand Bat,Right hand Bat,Right arm Fast
3,FH Allen,CA Young,MJ Guptill,0,0,0,5,,0,1,0,-,4.0,0,0,,,field,Ireland,1,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,New Zealand,Ireland,True,173,Right hand Bat,Right hand Bat,Right arm Fast
4,FH Allen,CA Young,MJ Guptill,0,0,0,5,,0,2,0,-,5.0,0,0,,,field,Ireland,1,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,New Zealand,Ireland,True,173,Right hand Bat,Right hand Bat,Right arm Fast
5,FH Allen,CA Young,MJ Guptill,0,0,0,5,,0,3,0,-,6.0,0,0,,,field,Ireland,1,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,New Zealand,Ireland,True,173,Right hand Bat,Right hand Bat,Right arm Fast
6,MJ Guptill,MR Adair,FH Allen,4,0,4,9,,9,4,0,-,1.0,1,0,,,field,Ireland,1,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,New Zealand,Ireland,True,173,Right hand Bat,Right hand Bat,Right arm Fast
7,MJ Guptill,MR Adair,FH Allen,1,0,1,10,,10,5,0,-,2.0,1,0,,,field,Ireland,1,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,New Zealand,Ireland,True,173,Right hand Bat,Right hand Bat,Right arm Fast
8,FH Allen,MR Adair,MJ Guptill,0,4,4,14,,0,4,0,legbyes,3.0,1,0,,,field,Ireland,1,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,New Zealand,Ireland,True,173,Right hand Bat,Right hand Bat,Right arm Fast
9,FH Allen,MR Adair,MJ Guptill,1,0,1,15,,1,5,0,-,4.0,1,0,,,field,Ireland,1,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,New Zealand,Ireland,True,173,Right hand Bat,Right hand Bat,Right arm Fast
10,MJ Guptill,MR Adair,FH Allen,1,0,1,16,,11,6,0,-,5.0,1,0,,,field,Ireland,1,"Civil Service Cricket Club, Stormont, Belfast",2022,07,New Zealand_Ireland_2022-07-18,New Zealand,New Zealand,Ireland,True,173,Right hand Bat,Right hand Bat,Right arm Fast
