,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,wicket_type,player_out,fielder,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team
39,EJG Morgan,A Mishra,JE Root,1,0,1,40,104,11,12,2,4,7,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
40,JE Root,A Mishra,EJG Morgan,2,0,2,42,102,9,9,2,5,7,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
41,JE Root,A Mishra,EJG Morgan,2,0,2,44,100,11,10,2,6,7,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
42,EJG Morgan,SK Raina,JE Root,0,1,1,45,99,11,13,2,1,8,0,,,legbyes,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
43,JE Root,SK Raina,EJG Morgan,1,0,1,46,98,12,11,2,2,8,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
44,EJG Morgan,SK Raina,JE Root,1,0,1,47,97,12,14,2,3,8,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
45,JE Root,SK Raina,EJG Morgan,0,0,0,47,97,12,12,2,4,8,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
46,JE Root,SK Raina,EJG Morgan,1,0,1,48,96,13,13,2,5,8,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
47,EJG Morgan,SK Raina,JE Root,1,0,1,49,95,13,15,2,6,8,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
48,EJG Morgan,A Mishra,JE Root,1,0,1,50,94,14,16,2,1,9,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
49,JE Root,A Mishra,EJG Morgan,4,0,4,54,90,17,14,2,2,9,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
50,JE Root,A Mishra,EJG Morgan,4,0,4,58,86,21,15,2,3,9,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
51,JE Root,A Mishra,EJG Morgan,1,0,1,59,85,22,16,2,4,9,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
52,EJG Morgan,A Mishra,JE Root,0,0,0,59,85,14,17,2,5,9,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
53,EJG Morgan,A Mishra,JE Root,0,1,1,60,84,14,18,2,6,9,0,,,legbyes,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
54,EJG Morgan,SK Raina,JE Root,1,0,1,61,83,15,19,2,1,10,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
55,JE Root,SK Raina,EJG Morgan,1,0,1,62,82,23,17,2,2,10,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
56,EJG Morgan,SK Raina,JE Root,1,0,1,63,81,16,20,2,3,10,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
57,JE Root,SK Raina,EJG Morgan,1,0,1,64,80,24,18,2,4,10,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
58,EJG Morgan,SK Raina,JE Root,0,0,0,64,80,16,21,2,5,10,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
59,EJG Morgan,SK Raina,JE Root,1,0,1,65,79,17,22,2,6,10,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
60,EJG Morgan,A Mishra,JE Root,0,0,0,65,79,17,23,3,1,11,caught,EJG Morgan,HH Pandya,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
61,JE Root,A Mishra,BA Stokes,1,0,1,66,78,25,19,3,2,11,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
62,BA Stokes,A Mishra,JE Root,0,1,1,67,77,0,1,3,3,11,0,,,noballs,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
63,BA Stokes,A Mishra,JE Root,1,0,1,68,76,1,2,3,4,11,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
64,JE Root,A Mishra,BA Stokes,1,0,1,69,75,26,20,3,5,11,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
65,BA Stokes,A Mishra,JE Root,0,0,0,69,75,1,3,3,6,11,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
66,BA Stokes,A Mishra,JE Root,0,0,0,69,75,1,4,3,7,11,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
67,JE Root,SK Raina,BA Stokes,0,0,0,69,75,26,21,3,1,12,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
68,JE Root,SK Raina,BA Stokes,0,1,1,70,74,26,22,3,2,12,0,,,wides,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
69,JE Root,SK Raina,BA Stokes,0,3,3,73,71,26,23,3,3,12,0,,,wides,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
70,JE Root,SK Raina,BA Stokes,0,0,0,73,71,26,24,3,4,12,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
71,JE Root,SK Raina,BA Stokes,1,0,1,74,70,27,25,3,5,12,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
72,BA Stokes,SK Raina,JE Root,1,0,1,75,69,2,5,3,6,12,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
73,JE Root,SK Raina,BA Stokes,1,0,1,76,68,28,26,3,7,12,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
74,BA Stokes,SK Raina,JE Root,1,0,1,77,67,3,6,3,8,12,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
75,BA Stokes,A Mishra,JE Root,1,0,1,78,66,4,7,3,1,13,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
76,JE Root,A Mishra,BA Stokes,1,0,1,79,65,29,27,3,2,13,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
77,BA Stokes,A Mishra,JE Root,0,0,0,79,65,4,8,3,3,13,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
78,BA Stokes,A Mishra,JE Root,1,0,1,80,64,5,9,3,4,13,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
79,JE Root,A Mishra,BA Stokes,0,0,0,80,64,29,28,3,5,13,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
80,JE Root,A Mishra,BA Stokes,0,0,0,80,64,29,29,3,6,13,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
81,BA Stokes,SK Raina,JE Root,4,0,4,84,60,9,10,3,1,14,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
82,BA Stokes,SK Raina,JE Root,6,0,6,90,54,15,11,3,2,14,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
83,BA Stokes,SK Raina,JE Root,1,0,1,91,53,16,12,3,3,14,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
84,JE Root,SK Raina,BA Stokes,0,0,0,91,53,29,30,3,4,14,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
85,JE Root,SK Raina,BA Stokes,1,0,1,92,52,30,31,3,5,14,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
86,BA Stokes,SK Raina,JE Root,1,0,1,93,51,17,13,3,6,14,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
87,BA Stokes,YS Chahal,JE Root,1,0,1,94,50,18,14,3,1,15,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
88,JE Root,YS Chahal,BA Stokes,1,0,1,95,49,31,32,3,2,15,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
89,BA Stokes,YS Chahal,JE Root,0,0,0,95,49,18,15,3,3,15,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
90,BA Stokes,YS Chahal,JE Root,2,0,2,97,47,20,16,3,4,15,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
91,BA Stokes,YS Chahal,JE Root,6,0,6,103,41,26,17,3,5,15,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
92,BA Stokes,YS Chahal,JE Root,1,0,1,104,40,27,18,3,6,15,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
93,BA Stokes,JJ Bumrah,JE Root,0,0,0,104,40,27,19,3,1,16,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
94,BA Stokes,JJ Bumrah,JE Root,2,0,2,106,38,29,20,3,2,16,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
95,BA Stokes,JJ Bumrah,JE Root,4,0,4,110,34,33,21,3,3,16,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
96,BA Stokes,JJ Bumrah,JE Root,2,0,2,112,32,35,22,3,4,16,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
97,BA Stokes,JJ Bumrah,JE Root,0,0,0,112,32,35,23,3,5,16,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
98,BA Stokes,JJ Bumrah,JE Root,1,0,1,113,31,36,24,3,6,16,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
99,BA Stokes,A Nehra,JE Root,1,0,1,114,30,37,25,3,1,17,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
100,JE Root,A Nehra,BA Stokes,1,0,1,115,29,32,33,3,2,17,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
101,BA Stokes,A Nehra,JE Root,1,0,1,116,28,38,26,3,3,17,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
102,JE Root,A Nehra,BA Stokes,1,0,1,117,27,33,34,3,4,17,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
103,BA Stokes,A Nehra,JE Root,0,0,0,117,27,38,27,4,5,17,lbw,BA Stokes,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
104,JC Buttler,A Nehra,JE Root,1,0,1,118,26,1,1,4,6,17,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
105,JC Buttler,JJ Bumrah,JE Root,0,0,0,118,26,1,2,4,1,18,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
106,JC Buttler,JJ Bumrah,JE Root,0,0,0,118,26,1,3,4,2,18,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
107,JC Buttler,JJ Bumrah,JE Root,1,0,1,119,25,2,4,4,3,18,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
108,JE Root,JJ Bumrah,JC Buttler,0,0,0,119,25,33,35,4,4,18,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
109,JE Root,JJ Bumrah,JC Buttler,0,0,0,119,25,33,36,4,5,18,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
110,JE Root,JJ Bumrah,JC Buttler,2,0,2,121,23,35,37,4,6,18,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
111,JC Buttler,A Nehra,JE Root,1,0,1,122,22,3,5,4,1,19,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
112,JE Root,A Nehra,JC Buttler,2,0,2,124,20,37,38,4,2,19,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
113,JE Root,A Nehra,JC Buttler,1,0,1,125,19,38,39,4,3,19,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
114,JC Buttler,A Nehra,JE Root,4,0,4,129,15,7,6,4,4,19,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
115,JC Buttler,A Nehra,JE Root,2,0,2,131,13,9,7,4,5,19,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
116,JC Buttler,A Nehra,JE Root,6,0,6,137,7,15,8,4,6,19,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
117,JE Root,JJ Bumrah,JC Buttler,0,0,0,137,7,38,40,5,1,20,lbw,JE Root,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
118,MM Ali,JJ Bumrah,JC Buttler,1,0,1,138,6,1,1,5,2,20,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
119,JC Buttler,JJ Bumrah,MM Ali,0,0,0,138,6,15,9,5,3,20,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
120,JC Buttler,JJ Bumrah,MM Ali,0,0,0,138,6,15,10,6,4,20,bowled,JC Buttler,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
121,CJ Jordan,JJ Bumrah,MM Ali,0,1,1,139,5,0,1,6,5,20,0,,,byes,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
122,MM Ali,JJ Bumrah,CJ Jordan,0,0,0,139,5,1,2,6,6,20,0,,,-,field,England,2,"Vidarbha Cricket Association Stadium, Jamtha",2017,01,India_England_2017-01-29,India,England,India
