,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
18,DA Warner,MN Samuels,AJ Finch,0,0,0,28,,11,9,0,1,-,3,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
19,DA Warner,MN Samuels,AJ Finch,4,0,4,32,,15,10,0,2,-,3,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
20,DA Warner,MN Samuels,AJ Finch,1,0,1,33,,16,11,0,3,-,3,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
21,AJ Finch,MN Samuels,DA Warner,0,0,0,33,,16,11,1,4,-,3,bowled,AJ Finch,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
22,SR Watson,MN Samuels,DA Warner,0,1,1,34,,0,1,1,5,wides,3,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
23,SR Watson,MN Samuels,DA Warner,0,0,0,34,,0,2,1,6,-,3,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
24,SR Watson,MN Samuels,DA Warner,1,0,1,35,,1,3,1,7,-,3,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
25,SR Watson,S Badree,DA Warner,0,0,0,35,,1,4,1,1,-,4,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
26,SR Watson,S Badree,DA Warner,1,0,1,36,,2,5,1,2,-,4,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
27,DA Warner,S Badree,SR Watson,0,0,0,36,,16,12,1,3,-,4,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
28,DA Warner,S Badree,SR Watson,4,0,4,40,,20,13,1,4,-,4,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
29,DA Warner,S Badree,SR Watson,0,1,1,41,,20,14,1,5,wides,4,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
30,DA Warner,S Badree,SR Watson,0,0,0,41,,20,15,2,6,-,4,bowled,DA Warner,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
31,GJ Maxwell,S Badree,SR Watson,0,0,0,41,,0,1,2,7,-,4,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
32,SR Watson,SP Narine,GJ Maxwell,0,0,0,41,,2,6,2,1,-,5,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
33,SR Watson,SP Narine,GJ Maxwell,0,0,0,41,,2,7,2,2,-,5,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
34,SR Watson,SP Narine,GJ Maxwell,0,0,0,41,,2,8,2,3,-,5,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
35,SR Watson,SP Narine,GJ Maxwell,0,0,0,41,,2,9,3,4,-,5,stumped,SR Watson,D Ramdin,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
36,GJ Bailey,SP Narine,GJ Maxwell,0,0,0,41,,0,1,3,5,-,5,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
37,GJ Bailey,SP Narine,GJ Maxwell,0,0,0,41,,0,2,3,6,-,5,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
38,GJ Maxwell,S Badree,GJ Bailey,1,0,1,42,,1,2,3,1,-,6,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
39,GJ Bailey,S Badree,GJ Maxwell,1,0,1,43,,1,3,3,2,-,6,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
40,GJ Maxwell,S Badree,GJ Bailey,1,0,1,44,,2,3,3,3,-,6,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
41,GJ Bailey,S Badree,GJ Maxwell,0,0,0,44,,1,4,3,4,-,6,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
42,GJ Bailey,S Badree,GJ Maxwell,0,0,0,44,,1,5,3,5,-,6,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
43,GJ Bailey,S Badree,GJ Maxwell,6,0,6,50,,7,6,3,6,-,6,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
44,GJ Maxwell,SP Narine,GJ Bailey,1,0,1,51,,3,4,3,1,-,7,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
45,GJ Bailey,SP Narine,GJ Maxwell,1,0,1,52,,8,7,3,2,-,7,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
46,GJ Maxwell,SP Narine,GJ Bailey,4,0,4,56,,7,5,3,3,-,7,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
47,GJ Maxwell,SP Narine,GJ Bailey,1,0,1,57,,8,6,3,4,-,7,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
48,GJ Bailey,SP Narine,GJ Maxwell,0,0,0,57,,8,8,3,5,-,7,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
49,GJ Bailey,SP Narine,GJ Maxwell,2,0,2,59,,10,9,3,6,-,7,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
50,GJ Maxwell,DJG Sammy,GJ Bailey,4,0,4,63,,12,7,3,1,-,8,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
51,GJ Maxwell,DJG Sammy,GJ Bailey,6,0,6,69,,18,8,3,2,-,8,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
52,GJ Maxwell,DJG Sammy,GJ Bailey,4,0,4,73,,22,9,3,3,-,8,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
53,GJ Maxwell,DJG Sammy,GJ Bailey,1,0,1,74,,23,10,3,4,-,8,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
54,GJ Bailey,DJG Sammy,GJ Maxwell,1,0,1,75,,11,10,3,5,-,8,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
55,GJ Maxwell,DJG Sammy,GJ Bailey,0,0,0,75,,23,11,3,6,-,8,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
56,GJ Bailey,MN Samuels,GJ Maxwell,1,0,1,76,,12,11,3,1,-,9,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
57,GJ Maxwell,MN Samuels,GJ Bailey,1,0,1,77,,24,12,3,2,-,9,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
58,GJ Bailey,MN Samuels,GJ Maxwell,0,0,0,77,,12,12,4,3,-,9,caught,GJ Bailey,DJG Sammy,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
59,BJ Hodge,MN Samuels,GJ Maxwell,1,0,1,78,,1,1,4,4,-,9,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
60,GJ Maxwell,MN Samuels,BJ Hodge,4,0,4,82,,28,13,4,5,-,9,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
61,GJ Maxwell,MN Samuels,BJ Hodge,6,0,6,88,,34,14,4,6,-,9,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
62,BJ Hodge,DJ Bravo,GJ Maxwell,1,0,1,89,,2,2,4,1,-,10,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
63,GJ Maxwell,DJ Bravo,BJ Hodge,4,0,4,93,,38,15,4,2,-,10,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
64,GJ Maxwell,DJ Bravo,BJ Hodge,0,0,0,93,,38,16,4,3,-,10,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
65,GJ Maxwell,DJ Bravo,BJ Hodge,0,0,0,93,,38,17,4,4,-,10,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
66,GJ Maxwell,DJ Bravo,BJ Hodge,0,0,0,93,,38,18,4,5,-,10,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
67,GJ Maxwell,DJ Bravo,BJ Hodge,1,0,1,94,,39,19,4,6,-,10,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
68,GJ Maxwell,S Badree,BJ Hodge,6,0,6,100,,45,20,4,1,-,11,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
69,GJ Maxwell,S Badree,BJ Hodge,0,0,0,100,,45,21,4,2,-,11,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
70,GJ Maxwell,S Badree,BJ Hodge,0,0,0,100,,45,22,5,3,-,11,caught,GJ Maxwell,DJ Bravo,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
71,BJ Hodge,S Badree,JP Faulkner,1,0,1,101,,3,3,5,4,-,11,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
72,JP Faulkner,S Badree,BJ Hodge,0,0,0,101,,0,1,5,5,-,11,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
73,JP Faulkner,S Badree,BJ Hodge,0,0,0,101,,0,2,5,6,-,11,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
74,BJ Hodge,DJ Bravo,JP Faulkner,1,0,1,102,,4,4,5,1,-,12,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
75,JP Faulkner,DJ Bravo,BJ Hodge,4,0,4,106,,4,3,5,2,-,12,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
76,JP Faulkner,DJ Bravo,BJ Hodge,0,0,0,106,,4,4,5,3,-,12,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
77,JP Faulkner,DJ Bravo,BJ Hodge,0,0,0,106,,4,5,5,4,-,12,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
78,JP Faulkner,DJ Bravo,BJ Hodge,1,0,1,107,,5,6,5,5,-,12,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
79,BJ Hodge,DJ Bravo,JP Faulkner,1,0,1,108,,5,5,5,6,-,12,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
80,BJ Hodge,SP Narine,JP Faulkner,2,0,2,110,,7,6,5,1,-,13,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
81,BJ Hodge,SP Narine,JP Faulkner,1,0,1,111,,8,7,5,2,-,13,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
82,JP Faulkner,SP Narine,BJ Hodge,1,0,1,112,,6,7,5,3,-,13,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
83,BJ Hodge,SP Narine,JP Faulkner,0,0,0,112,,8,8,5,4,-,13,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
84,BJ Hodge,SP Narine,JP Faulkner,0,0,0,112,,8,9,5,5,-,13,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
85,BJ Hodge,SP Narine,JP Faulkner,1,0,1,113,,9,10,5,6,-,13,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
86,BJ Hodge,AD Russell,JP Faulkner,1,0,1,114,,10,11,5,1,-,14,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
87,JP Faulkner,AD Russell,BJ Hodge,1,0,1,115,,7,8,5,2,-,14,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
88,BJ Hodge,AD Russell,JP Faulkner,1,0,1,116,,11,12,5,3,-,14,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
89,JP Faulkner,AD Russell,BJ Hodge,0,5,5,121,,7,9,5,4,noballs,14,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
90,JP Faulkner,AD Russell,BJ Hodge,1,0,1,122,,8,10,5,5,-,14,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
91,BJ Hodge,AD Russell,JP Faulkner,2,0,2,124,,13,13,5,6,-,14,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
92,BJ Hodge,AD Russell,JP Faulkner,4,0,4,128,,17,14,5,7,-,14,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
93,JP Faulkner,K Santokie,BJ Hodge,1,0,1,129,,9,11,5,1,-,15,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
94,BJ Hodge,K Santokie,JP Faulkner,1,0,1,130,,18,15,5,2,-,15,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
95,JP Faulkner,K Santokie,BJ Hodge,0,0,0,130,,9,12,5,3,-,15,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
96,JP Faulkner,K Santokie,BJ Hodge,1,0,1,131,,10,13,5,4,-,15,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
97,BJ Hodge,K Santokie,JP Faulkner,0,0,0,131,,18,16,5,5,-,15,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
98,BJ Hodge,K Santokie,JP Faulkner,1,0,1,132,,19,17,5,6,-,15,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
99,BJ Hodge,DJ Bravo,JP Faulkner,4,0,4,136,,23,18,5,1,-,16,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
100,BJ Hodge,DJ Bravo,JP Faulkner,6,1,7,143,,29,19,5,2,noballs,16,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
101,BJ Hodge,DJ Bravo,JP Faulkner,1,0,1,144,,30,20,5,3,-,16,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
102,JP Faulkner,DJ Bravo,BJ Hodge,1,0,1,145,,11,14,5,4,-,16,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
103,BJ Hodge,DJ Bravo,JP Faulkner,1,0,1,146,,31,21,5,5,-,16,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
104,JP Faulkner,DJ Bravo,BJ Hodge,1,0,1,147,,12,15,5,6,-,16,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
105,BJ Hodge,DJ Bravo,JP Faulkner,1,0,1,148,,32,22,5,7,-,16,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
106,BJ Hodge,SP Narine,JP Faulkner,2,0,2,150,,34,23,5,1,-,17,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
107,BJ Hodge,SP Narine,JP Faulkner,0,0,0,150,,34,24,5,2,-,17,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
108,BJ Hodge,SP Narine,JP Faulkner,1,0,1,151,,35,25,5,3,-,17,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
109,JP Faulkner,SP Narine,BJ Hodge,1,0,1,152,,13,16,5,4,-,17,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
110,BJ Hodge,SP Narine,JP Faulkner,0,0,0,152,,35,26,6,5,-,17,bowled,BJ Hodge,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
111,BJ Haddin,SP Narine,JP Faulkner,1,0,1,153,,1,1,6,6,-,17,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
112,BJ Haddin,K Santokie,JP Faulkner,0,1,1,154,,1,2,6,1,byes,18,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
113,JP Faulkner,K Santokie,BJ Haddin,0,0,0,154,,13,17,7,2,-,18,caught,JP Faulkner,DJ Bravo,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
114,BJ Haddin,K Santokie,MA Starc,2,0,2,156,,3,3,7,3,-,18,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
115,BJ Haddin,K Santokie,MA Starc,6,0,6,162,,9,4,7,4,-,18,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
116,BJ Haddin,K Santokie,MA Starc,0,2,2,164,,9,5,7,5,wides,18,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
117,MA Starc,K Santokie,BJ Haddin,2,0,2,166,,2,1,7,6,-,18,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
118,MA Starc,K Santokie,BJ Haddin,2,0,2,168,,4,2,7,7,-,18,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
119,BJ Haddin,DJ Bravo,MA Starc,1,0,1,169,,10,6,7,1,-,19,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
120,MA Starc,DJ Bravo,BJ Haddin,0,1,1,170,,4,3,7,2,wides,19,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
121,MA Starc,DJ Bravo,BJ Haddin,0,1,1,171,,4,4,7,3,wides,19,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
122,MA Starc,DJ Bravo,BJ Haddin,0,0,0,171,,4,5,7,4,-,19,0,,,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
123,MA Starc,DJ Bravo,BJ Haddin,0,0,0,171,,4,6,8,5,-,19,caught,MA Starc,AD Russell,bat,Australia,1,Shere Bangla National Stadium,2014,03,Australia_West Indies_2014-03-28,West Indies,Australia,West Indies,False,178
