,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,wicket_type,player_out,fielder,over,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,team_final
10,MJ Guptill,UWMBCA Welegedara,JD Ryder,4,0,4,10,125,4,5,1,5,0,,,2,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
11,MJ Guptill,UWMBCA Welegedara,JD Ryder,1,0,1,11,124,5,6,1,6,0,,,2,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
12,JD Ryder,UWMBCA Welegedara,MJ Guptill,0,0,0,11,124,5,3,1,7,0,,,2,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
13,MJ Guptill,AD Mathews,JD Ryder,0,0,0,11,124,5,7,1,1,0,,,3,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
14,MJ Guptill,AD Mathews,JD Ryder,1,0,1,12,123,6,8,1,2,0,,,3,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
15,JD Ryder,AD Mathews,MJ Guptill,6,0,6,18,117,11,4,1,3,0,,,3,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
16,JD Ryder,AD Mathews,MJ Guptill,0,0,0,18,117,11,5,1,4,0,,,3,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
17,JD Ryder,AD Mathews,MJ Guptill,0,0,0,18,117,11,6,1,5,0,,,3,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
18,JD Ryder,AD Mathews,MJ Guptill,0,0,0,18,117,11,7,1,6,0,,,3,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
19,MJ Guptill,BAW Mendis,JD Ryder,1,0,1,19,116,7,9,1,1,0,,,4,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
20,JD Ryder,BAW Mendis,MJ Guptill,1,0,1,20,115,12,8,1,2,0,,,4,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
21,MJ Guptill,BAW Mendis,JD Ryder,0,0,0,20,115,7,10,1,3,0,,,4,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
22,MJ Guptill,BAW Mendis,JD Ryder,1,0,1,21,114,8,11,1,4,0,,,4,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
23,JD Ryder,BAW Mendis,MJ Guptill,4,0,4,25,110,16,9,1,5,0,,,4,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
24,JD Ryder,BAW Mendis,MJ Guptill,2,0,2,27,108,18,10,1,6,0,,,4,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
25,MJ Guptill,SL Malinga,JD Ryder,6,0,6,33,102,14,12,1,1,0,,,5,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
26,MJ Guptill,SL Malinga,JD Ryder,0,0,0,33,102,14,13,1,2,0,,,5,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
27,MJ Guptill,SL Malinga,JD Ryder,0,0,0,33,102,14,14,1,3,0,,,5,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
28,MJ Guptill,SL Malinga,JD Ryder,2,0,2,35,100,16,15,1,4,0,,,5,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
29,MJ Guptill,SL Malinga,JD Ryder,0,0,0,35,100,16,16,1,5,0,,,5,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
30,MJ Guptill,SL Malinga,JD Ryder,0,0,0,35,100,16,17,1,6,0,,,5,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
31,JD Ryder,BAW Mendis,MJ Guptill,1,0,1,36,99,19,11,1,1,0,,,6,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
32,MJ Guptill,BAW Mendis,JD Ryder,1,0,1,37,98,17,18,1,2,0,,,6,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
33,JD Ryder,BAW Mendis,MJ Guptill,1,0,1,38,97,20,12,1,3,0,,,6,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
34,MJ Guptill,BAW Mendis,JD Ryder,0,0,0,38,97,17,19,1,4,0,,,6,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
35,MJ Guptill,BAW Mendis,JD Ryder,0,1,1,39,96,17,20,1,5,0,,,6,byes,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
36,JD Ryder,BAW Mendis,MJ Guptill,1,0,1,40,95,21,13,1,6,0,,,6,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
37,JD Ryder,M Muralitharan,MJ Guptill,0,0,0,40,95,21,14,1,1,0,,,7,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
38,JD Ryder,M Muralitharan,MJ Guptill,2,0,2,42,93,23,15,1,2,0,,,7,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
39,JD Ryder,M Muralitharan,MJ Guptill,4,0,4,46,89,27,16,1,3,0,,,7,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
40,JD Ryder,M Muralitharan,MJ Guptill,0,0,0,46,89,27,17,1,4,0,,,7,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
41,JD Ryder,M Muralitharan,MJ Guptill,2,0,2,48,87,29,18,1,5,0,,,7,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
42,JD Ryder,M Muralitharan,MJ Guptill,1,0,1,49,86,30,19,1,6,0,,,7,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
43,JD Ryder,ST Jayasuriya,MJ Guptill,1,0,1,50,85,31,20,1,1,0,,,8,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
44,MJ Guptill,ST Jayasuriya,JD Ryder,1,0,1,51,84,18,21,1,2,0,,,8,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
45,JD Ryder,ST Jayasuriya,MJ Guptill,2,0,2,53,82,33,21,1,3,0,,,8,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
46,JD Ryder,ST Jayasuriya,MJ Guptill,0,0,0,53,82,33,22,1,4,0,,,8,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
47,JD Ryder,ST Jayasuriya,MJ Guptill,2,0,2,55,80,35,23,1,5,0,,,8,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
48,JD Ryder,ST Jayasuriya,MJ Guptill,1,0,1,56,79,36,24,1,6,0,,,8,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
49,JD Ryder,M Muralitharan,MJ Guptill,6,0,6,62,73,42,25,1,1,0,,,9,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
50,JD Ryder,M Muralitharan,MJ Guptill,0,0,0,62,73,42,26,1,2,0,,,9,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
51,JD Ryder,M Muralitharan,MJ Guptill,0,0,0,62,73,42,27,2,3,bowled,JD Ryder,,9,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
52,LRPL Taylor,M Muralitharan,MJ Guptill,1,0,1,63,72,1,1,2,4,0,,,9,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
53,MJ Guptill,M Muralitharan,LRPL Taylor,1,0,1,64,71,19,22,2,5,0,,,9,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
54,LRPL Taylor,M Muralitharan,MJ Guptill,1,0,1,65,70,2,2,2,6,0,,,9,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
55,LRPL Taylor,ST Jayasuriya,MJ Guptill,0,0,0,65,70,2,3,2,1,0,,,10,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
56,LRPL Taylor,ST Jayasuriya,MJ Guptill,1,0,1,66,69,3,4,2,2,0,,,10,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
57,MJ Guptill,ST Jayasuriya,LRPL Taylor,0,0,0,66,69,19,23,2,3,0,,,10,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
58,MJ Guptill,ST Jayasuriya,LRPL Taylor,0,0,0,66,69,19,24,2,4,0,,,10,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
59,MJ Guptill,ST Jayasuriya,LRPL Taylor,0,0,0,66,69,19,25,3,5,bowled,MJ Guptill,,10,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
60,SB Styris,ST Jayasuriya,LRPL Taylor,1,0,1,67,68,1,1,3,6,0,,,10,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
61,SB Styris,M Muralitharan,LRPL Taylor,0,0,0,67,68,1,2,3,1,0,,,11,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
62,SB Styris,M Muralitharan,LRPL Taylor,1,0,1,68,67,2,3,3,2,0,,,11,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
63,LRPL Taylor,M Muralitharan,SB Styris,1,0,1,69,66,4,5,3,3,0,,,11,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
64,SB Styris,M Muralitharan,LRPL Taylor,1,0,1,70,65,3,4,3,4,0,,,11,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
65,LRPL Taylor,M Muralitharan,SB Styris,0,0,0,70,65,4,6,3,5,0,,,11,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
66,LRPL Taylor,M Muralitharan,SB Styris,1,0,1,71,64,5,7,3,6,0,,,11,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
67,LRPL Taylor,ST Jayasuriya,SB Styris,0,0,0,71,64,5,8,3,1,0,,,12,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
68,LRPL Taylor,ST Jayasuriya,SB Styris,1,0,1,72,63,6,9,3,2,0,,,12,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
69,SB Styris,ST Jayasuriya,LRPL Taylor,1,0,1,73,62,4,5,3,3,0,,,12,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
70,LRPL Taylor,ST Jayasuriya,SB Styris,1,0,1,74,61,7,10,3,4,0,,,12,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
71,SB Styris,ST Jayasuriya,LRPL Taylor,1,0,1,75,60,5,6,3,5,0,,,12,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
72,LRPL Taylor,ST Jayasuriya,SB Styris,0,0,0,75,60,7,11,3,6,0,,,12,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
73,SB Styris,BAW Mendis,LRPL Taylor,2,0,2,77,58,7,7,3,1,0,,,13,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
74,SB Styris,BAW Mendis,LRPL Taylor,0,0,0,77,58,7,8,3,2,0,,,13,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
75,SB Styris,BAW Mendis,LRPL Taylor,0,0,0,77,58,7,9,3,3,0,,,13,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
76,SB Styris,BAW Mendis,LRPL Taylor,0,0,0,77,58,7,10,3,4,0,,,13,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
77,SB Styris,BAW Mendis,LRPL Taylor,4,0,4,81,54,11,11,3,5,0,,,13,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
78,SB Styris,BAW Mendis,LRPL Taylor,0,0,0,81,54,11,12,3,6,0,,,13,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
79,LRPL Taylor,ST Jayasuriya,SB Styris,1,0,1,82,53,8,12,3,1,0,,,14,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
80,SB Styris,ST Jayasuriya,LRPL Taylor,1,0,1,83,52,12,13,3,2,0,,,14,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
81,LRPL Taylor,ST Jayasuriya,SB Styris,0,0,0,83,52,8,13,3,3,0,,,14,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
82,LRPL Taylor,ST Jayasuriya,SB Styris,1,0,1,84,51,9,14,3,4,0,,,14,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
83,SB Styris,ST Jayasuriya,LRPL Taylor,0,0,0,84,51,12,14,3,5,0,,,14,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
84,SB Styris,ST Jayasuriya,LRPL Taylor,1,0,1,85,50,13,15,3,6,0,,,14,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
85,SB Styris,M Muralitharan,LRPL Taylor,1,0,1,86,49,14,16,3,1,0,,,15,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
86,LRPL Taylor,M Muralitharan,SB Styris,0,0,0,86,49,9,15,4,2,caught,LRPL Taylor,AD Mathews,15,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
87,SB Styris,M Muralitharan,DL Vettori,0,0,0,86,49,14,17,4,3,0,,,15,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
88,SB Styris,M Muralitharan,DL Vettori,1,0,1,87,48,15,18,4,4,0,,,15,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
89,DL Vettori,M Muralitharan,SB Styris,0,0,0,87,48,0,1,4,5,0,,,15,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
90,DL Vettori,M Muralitharan,SB Styris,1,0,1,88,47,1,2,4,6,0,,,15,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
91,DL Vettori,SL Malinga,SB Styris,1,0,1,89,46,2,3,4,1,0,,,16,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
92,SB Styris,SL Malinga,DL Vettori,1,0,1,90,45,16,19,4,2,0,,,16,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
93,DL Vettori,SL Malinga,SB Styris,2,0,2,92,43,4,4,4,3,0,,,16,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
94,DL Vettori,SL Malinga,SB Styris,1,0,1,93,42,5,5,4,4,0,,,16,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
95,SB Styris,SL Malinga,DL Vettori,1,0,1,94,41,17,20,4,5,0,,,16,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
96,DL Vettori,SL Malinga,SB Styris,1,0,1,95,40,6,6,4,6,0,,,16,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
97,DL Vettori,BAW Mendis,SB Styris,1,0,1,96,39,7,7,4,1,0,,,17,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
98,SB Styris,BAW Mendis,DL Vettori,0,0,0,96,39,17,21,5,2,bowled,SB Styris,,17,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
99,JDP Oram,BAW Mendis,DL Vettori,1,0,1,97,38,1,1,5,3,0,,,17,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
100,DL Vettori,BAW Mendis,JDP Oram,1,0,1,98,37,8,8,5,4,0,,,17,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
101,JDP Oram,BAW Mendis,DL Vettori,6,0,6,104,31,7,2,5,5,0,,,17,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
102,JDP Oram,BAW Mendis,DL Vettori,6,0,6,110,25,13,3,5,6,0,,,17,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
103,DL Vettori,SL Malinga,JDP Oram,0,0,0,110,25,8,9,5,1,0,,,18,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
104,DL Vettori,SL Malinga,JDP Oram,1,0,1,111,24,9,10,5,2,0,,,18,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
105,JDP Oram,SL Malinga,DL Vettori,1,0,1,112,23,14,4,5,3,0,,,18,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
106,DL Vettori,SL Malinga,JDP Oram,2,0,2,114,21,11,11,5,4,0,,,18,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
107,DL Vettori,SL Malinga,JDP Oram,1,0,1,115,20,12,12,5,5,0,,,18,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
108,JDP Oram,SL Malinga,DL Vettori,1,0,1,116,19,15,5,5,6,0,,,18,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
109,JDP Oram,UWMBCA Welegedara,DL Vettori,0,0,0,116,19,15,6,6,1,bowled,JDP Oram,,19,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
110,GJ Hopkins,UWMBCA Welegedara,DL Vettori,1,0,1,117,18,1,1,7,2,run out,GJ Hopkins,TM Dilshan;KC Sangakkara,19,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
111,NL McCullum,UWMBCA Welegedara,DL Vettori,1,0,1,118,17,1,1,7,3,0,,,19,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
112,DL Vettori,UWMBCA Welegedara,NL McCullum,4,0,4,122,13,16,13,7,4,0,,,19,-,bat,Sri Lanka,2,Providence Stadium,2010,04,New Zealand_Sri Lanka_2010-04-30,New Zealand,New Zealand,Sri Lanka,139
