,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,Hazratullah,Naseem Shah,Rahmanullah Gurbaz,0,0,0,0,,0,1,0,-,1.0,0,0,,,field,Pakistan,1,Sharjah Cricket Stadium,2022,09,Afghanistan_Pakistan_2022-09-07,Pakistan,Afghanistan,Pakistan,False,129,Left hand Bat,,Right arm Fast
1,Hazratullah,Naseem Shah,Rahmanullah Gurbaz,0,0,0,0,,0,2,0,-,2.0,0,0,,,field,Pakistan,1,Sharjah Cricket Stadium,2022,09,Afghanistan_Pakistan_2022-09-07,Pakistan,Afghanistan,Pakistan,False,129,Left hand Bat,,Right arm Fast
2,Hazratullah,Naseem Shah,Rahmanullah Gurbaz,0,0,0,0,,0,3,0,-,3.0,0,0,,,field,Pakistan,1,Sharjah Cricket Stadium,2022,09,Afghanistan_Pakistan_2022-09-07,Pakistan,Afghanistan,Pakistan,False,129,Left hand Bat,,Right arm Fast
3,Hazratullah,Naseem Shah,Rahmanullah Gurbaz,1,0,1,1,,1,4,0,-,4.0,0,0,,,field,Pakistan,1,Sharjah Cricket Stadium,2022,09,Afghanistan_Pakistan_2022-09-07,Pakistan,Afghanistan,Pakistan,False,129,Left hand Bat,,Right arm Fast
4,Rahmanullah Gurbaz,Naseem Shah,Hazratullah,0,0,0,1,,0,1,0,-,5.0,0,0,,,field,Pakistan,1,Sharjah Cricket Stadium,2022,09,Afghanistan_Pakistan_2022-09-07,Pakistan,Afghanistan,Pakistan,False,129,,Left hand Bat,Right arm Fast
5,Rahmanullah Gurbaz,Naseem Shah,Hazratullah,3,0,3,4,,3,2,0,-,6.0,0,0,,,field,Pakistan,1,Sharjah Cricket Stadium,2022,09,Afghanistan_Pakistan_2022-09-07,Pakistan,Afghanistan,Pakistan,False,129,,Left hand Bat,Right arm Fast
6,Rahmanullah Gurbaz,Mohammad Hasnain,Hazratullah,0,0,0,4,,3,3,0,-,1.0,1,0,,,field,Pakistan,1,Sharjah Cricket Stadium,2022,09,Afghanistan_Pakistan_2022-09-07,Pakistan,Afghanistan,Pakistan,False,129,,Left hand Bat,Right arm Fast
7,Rahmanullah Gurbaz,Mohammad Hasnain,Hazratullah,0,1,1,5,,3,4,0,wides,1.0,1,0,,,field,Pakistan,1,Sharjah Cricket Stadium,2022,09,Afghanistan_Pakistan_2022-09-07,Pakistan,Afghanistan,Pakistan,False,129,,Left hand Bat,Right arm Fast
8,Rahmanullah Gurbaz,Mohammad Hasnain,Hazratullah,1,0,1,6,,4,5,0,-,2.0,1,0,,,field,Pakistan,1,Sharjah Cricket Stadium,2022,09,Afghanistan_Pakistan_2022-09-07,Pakistan,Afghanistan,Pakistan,False,129,,Left hand Bat,Right arm Fast
9,Hazratullah,Mohammad Hasnain,Rahmanullah Gurbaz,1,1,2,8,,2,5,0,noballs,2.0,1,0,,,field,Pakistan,1,Sharjah Cricket Stadium,2022,09,Afghanistan_Pakistan_2022-09-07,Pakistan,Afghanistan,Pakistan,False,129,Left hand Bat,,Right arm Fast
