,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
22,AD Hales,MA Aponso,JJ Roy,0,0,0,45,108,4,2,1,4,-,3,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
23,AD Hales,MA Aponso,JJ Roy,0,0,0,45,108,4,3,2,5,-,3,lbw,AD Hales,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
24,EJG Morgan,MA Aponso,JJ Roy,1,0,1,46,107,1,1,2,6,-,3,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
25,EJG Morgan,SL Malinga,JJ Roy,1,0,1,47,106,2,2,2,1,-,4,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
26,JJ Roy,SL Malinga,EJG Morgan,1,0,1,48,105,28,15,2,2,-,4,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
27,EJG Morgan,SL Malinga,JJ Roy,0,0,0,48,105,2,3,2,3,-,4,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
28,EJG Morgan,SL Malinga,JJ Roy,0,0,0,48,105,2,4,2,4,-,4,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
29,EJG Morgan,SL Malinga,JJ Roy,4,0,4,52,101,6,5,2,5,-,4,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
30,EJG Morgan,SL Malinga,JJ Roy,0,0,0,52,101,6,6,2,6,-,4,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
31,JJ Roy,MA Aponso,EJG Morgan,0,0,0,52,101,28,16,2,1,-,5,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
32,JJ Roy,MA Aponso,EJG Morgan,1,0,1,53,100,29,17,2,2,-,5,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
33,EJG Morgan,MA Aponso,JJ Roy,4,0,4,57,96,10,7,2,3,-,5,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
34,EJG Morgan,MA Aponso,JJ Roy,1,0,1,58,95,11,8,2,4,-,5,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
35,JJ Roy,MA Aponso,EJG Morgan,1,0,1,59,94,30,18,2,5,-,5,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
36,EJG Morgan,MA Aponso,JJ Roy,0,0,0,59,94,11,9,2,6,-,5,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
37,JJ Roy,PADLR Sandakan,EJG Morgan,1,0,1,60,93,31,19,2,1,-,6,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
38,EJG Morgan,PADLR Sandakan,JJ Roy,0,0,0,60,93,11,10,3,2,-,6,run out,EJG Morgan,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
39,JJ Roy,PADLR Sandakan,BA Stokes,0,0,0,60,93,31,20,3,3,-,6,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
40,JJ Roy,PADLR Sandakan,BA Stokes,0,1,1,61,92,31,21,3,4,wides,6,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
41,JJ Roy,PADLR Sandakan,BA Stokes,0,0,0,61,92,31,22,3,5,-,6,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
42,JJ Roy,PADLR Sandakan,BA Stokes,1,0,1,62,91,32,23,3,6,-,6,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
43,BA Stokes,PADLR Sandakan,JJ Roy,0,0,0,62,91,0,1,3,7,-,6,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
44,JJ Roy,PHKD Mendis,BA Stokes,1,0,1,63,90,33,24,3,1,-,7,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
45,BA Stokes,PHKD Mendis,JJ Roy,0,0,0,63,90,0,2,3,2,-,7,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
46,BA Stokes,PHKD Mendis,JJ Roy,1,0,1,64,89,1,3,3,3,-,7,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
47,JJ Roy,PHKD Mendis,BA Stokes,1,0,1,65,88,34,25,3,4,-,7,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
48,BA Stokes,PHKD Mendis,JJ Roy,0,0,0,65,88,1,4,3,5,-,7,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
49,BA Stokes,PHKD Mendis,JJ Roy,0,0,0,65,88,1,5,3,6,-,7,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
50,JJ Roy,PADLR Sandakan,BA Stokes,0,0,0,65,88,34,26,3,1,-,8,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
51,JJ Roy,PADLR Sandakan,BA Stokes,1,0,1,66,87,35,27,3,2,-,8,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
52,BA Stokes,PADLR Sandakan,JJ Roy,1,0,1,67,86,2,6,3,3,-,8,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
53,JJ Roy,PADLR Sandakan,BA Stokes,6,0,6,73,80,41,28,3,4,-,8,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
54,JJ Roy,PADLR Sandakan,BA Stokes,1,0,1,74,79,42,29,3,5,-,8,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
55,BA Stokes,PADLR Sandakan,JJ Roy,0,0,0,74,79,2,7,3,6,-,8,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
56,JJ Roy,PHKD Mendis,BA Stokes,4,0,4,78,75,46,30,3,1,-,9,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
57,JJ Roy,PHKD Mendis,BA Stokes,1,0,1,79,74,47,31,3,2,-,9,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
58,BA Stokes,PHKD Mendis,JJ Roy,1,0,1,80,73,3,8,3,3,-,9,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
59,JJ Roy,PHKD Mendis,BA Stokes,6,0,6,86,67,53,32,3,4,-,9,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
60,JJ Roy,PHKD Mendis,BA Stokes,2,0,2,88,65,55,33,3,5,-,9,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
61,JJ Roy,PHKD Mendis,BA Stokes,1,0,1,89,64,56,34,3,6,-,9,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
62,JJ Roy,PADLR Sandakan,BA Stokes,1,0,1,90,63,57,35,3,1,-,10,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
63,BA Stokes,PADLR Sandakan,JJ Roy,4,0,4,94,59,7,9,3,2,-,10,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
64,BA Stokes,PADLR Sandakan,JJ Roy,0,1,1,95,58,7,10,3,3,legbyes,10,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
65,JJ Roy,PADLR Sandakan,BA Stokes,6,0,6,101,52,63,36,3,4,-,10,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
66,JJ Roy,PADLR Sandakan,BA Stokes,6,0,6,107,46,69,37,3,5,-,10,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
67,JJ Roy,PADLR Sandakan,BA Stokes,0,0,0,107,46,69,38,4,6,-,10,caught,JJ Roy,N Dickwella,"{'by': 'England', 'batter': 'JJ Roy', 'decision': 'struck down'}",field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
68,BA Stokes,PHKD Mendis,MM Ali,0,0,0,107,46,7,11,4,1,-,11,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
69,BA Stokes,PHKD Mendis,MM Ali,6,0,6,113,40,13,12,4,2,-,11,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
70,BA Stokes,PHKD Mendis,MM Ali,0,0,0,113,40,13,13,4,3,-,11,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
71,BA Stokes,PHKD Mendis,MM Ali,1,0,1,114,39,14,14,4,4,-,11,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
72,MM Ali,PHKD Mendis,BA Stokes,1,0,1,115,38,1,1,4,5,-,11,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
73,BA Stokes,PHKD Mendis,MM Ali,1,0,1,116,37,15,15,4,6,-,11,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
74,BA Stokes,PADLR Sandakan,MM Ali,1,0,1,117,36,16,16,4,1,-,12,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
75,MM Ali,PADLR Sandakan,BA Stokes,0,0,0,117,36,1,2,4,2,-,12,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
76,MM Ali,PADLR Sandakan,BA Stokes,6,0,6,123,30,7,3,4,3,-,12,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
77,MM Ali,PADLR Sandakan,BA Stokes,1,0,1,124,29,8,4,4,4,-,12,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
78,BA Stokes,PADLR Sandakan,MM Ali,1,0,1,125,28,17,17,4,5,-,12,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
79,MM Ali,PADLR Sandakan,BA Stokes,1,0,1,126,27,9,5,4,6,-,12,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
80,MM Ali,NLTC Perera,BA Stokes,1,0,1,127,26,10,6,4,1,-,13,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
81,BA Stokes,NLTC Perera,MM Ali,0,0,0,127,26,17,18,4,2,-,13,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
82,BA Stokes,NLTC Perera,MM Ali,1,0,1,128,25,18,19,4,3,-,13,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
83,MM Ali,NLTC Perera,BA Stokes,6,0,6,134,19,16,7,4,4,-,13,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
84,MM Ali,NLTC Perera,BA Stokes,6,0,6,140,13,22,8,4,5,-,13,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
85,MM Ali,NLTC Perera,BA Stokes,1,0,1,141,12,23,9,4,6,-,13,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
86,MM Ali,DM de Silva,BA Stokes,4,0,4,145,8,27,10,4,1,-,14,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
87,MM Ali,DM de Silva,BA Stokes,0,0,0,145,8,27,11,5,2,-,14,bowled,MM Ali,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
88,JL Denly,DM de Silva,BA Stokes,1,0,1,146,7,1,1,5,3,-,14,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
89,BA Stokes,DM de Silva,JL Denly,1,0,1,147,6,19,20,5,4,-,14,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
90,JL Denly,DM de Silva,BA Stokes,1,0,1,148,5,2,2,5,5,-,14,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
91,BA Stokes,DM de Silva,JL Denly,2,0,2,150,3,21,21,5,6,-,14,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
92,JL Denly,SL Malinga,BA Stokes,0,0,0,150,3,2,3,5,1,-,15,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
93,JL Denly,SL Malinga,BA Stokes,0,0,0,150,3,2,4,5,2,-,15,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
94,JL Denly,SL Malinga,BA Stokes,0,0,0,150,3,2,5,5,3,-,15,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
95,JL Denly,SL Malinga,BA Stokes,0,0,0,150,3,2,6,5,4,-,15,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
96,JL Denly,SL Malinga,BA Stokes,1,0,1,151,2,3,7,5,5,-,15,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
97,BA Stokes,SL Malinga,JL Denly,1,0,1,152,1,22,22,5,6,-,15,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
98,BA Stokes,DM de Silva,JL Denly,1,0,1,153,0,23,23,5,1,-,16,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
99,JL Denly,DM de Silva,BA Stokes,0,0,0,153,0,3,8,5,2,-,16,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
100,JL Denly,DM de Silva,BA Stokes,4,0,4,157,-4,7,9,5,3,-,16,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
101,JL Denly,DM de Silva,BA Stokes,4,0,4,161,-8,11,10,5,4,-,16,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
102,JL Denly,DM de Silva,BA Stokes,0,0,0,161,-8,11,11,5,5,-,16,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
103,JL Denly,DM de Silva,BA Stokes,4,0,4,165,-12,15,12,5,6,-,16,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
104,BA Stokes,I Udana,JL Denly,1,0,1,166,-13,24,24,5,1,-,17,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
105,JL Denly,I Udana,BA Stokes,1,0,1,167,-14,16,13,5,2,-,17,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
106,BA Stokes,I Udana,JL Denly,1,0,1,168,-15,25,25,5,3,-,17,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
107,JL Denly,I Udana,BA Stokes,1,0,1,169,-16,17,14,5,4,-,17,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
108,BA Stokes,I Udana,JL Denly,1,0,1,170,-17,26,26,5,5,-,17,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
109,JL Denly,I Udana,BA Stokes,1,0,1,171,-18,18,15,5,6,-,17,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
110,JL Denly,SL Malinga,BA Stokes,2,0,2,173,-20,20,16,5,1,-,18,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
111,JL Denly,SL Malinga,BA Stokes,0,0,0,173,-20,20,17,6,2,-,18,caught,JL Denly,BKG Mendis,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
112,BA Stokes,SL Malinga,AU Rashid,0,0,0,173,-20,26,27,7,3,-,18,bowled,BA Stokes,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
113,LE Plunkett,SL Malinga,AU Rashid,0,0,0,173,-20,0,1,7,4,-,18,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
114,LE Plunkett,SL Malinga,AU Rashid,4,0,4,177,-24,4,2,7,5,-,18,0,,,,field,Sri Lanka,1,"R.Premadasa Stadium, Khettarama",2018,10,England_Sri Lanka_2018-10-27,England,England,Sri Lanka,187
