,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,wicket_type,player_out,fielder,extra_type,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
13,Babar Azam,S Badree,Hussain Talat,1,0,1,12,,6,6,1,2,2,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
14,Hussain Talat,S Badree,Babar Azam,2,0,2,14,,2,3,1,3,2,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
15,Hussain Talat,S Badree,Babar Azam,2,0,2,16,,4,4,1,4,2,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
16,Hussain Talat,S Badree,Babar Azam,0,0,0,16,,4,5,1,5,2,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
17,Hussain Talat,S Badree,Babar Azam,0,0,0,16,,4,6,1,6,2,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
18,Babar Azam,RR Emrit,Hussain Talat,4,0,4,20,,10,7,1,1,3,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
19,Babar Azam,RR Emrit,Hussain Talat,0,0,0,20,,10,8,1,2,3,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
20,Babar Azam,RR Emrit,Hussain Talat,4,0,4,24,,14,9,1,3,3,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
21,Babar Azam,RR Emrit,Hussain Talat,4,0,4,28,,18,10,1,4,3,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
22,Babar Azam,RR Emrit,Hussain Talat,1,0,1,29,,19,11,1,5,3,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
23,Hussain Talat,RR Emrit,Babar Azam,1,0,1,30,,5,7,1,6,3,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
24,Hussain Talat,S Badree,Babar Azam,0,0,0,30,,5,8,1,1,4,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
25,Hussain Talat,S Badree,Babar Azam,4,0,4,34,,9,9,1,2,4,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
26,Hussain Talat,S Badree,Babar Azam,6,0,6,40,,15,10,1,3,4,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
27,Hussain Talat,S Badree,Babar Azam,0,0,0,40,,15,11,1,4,4,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
28,Hussain Talat,S Badree,Babar Azam,1,0,1,41,,16,12,1,5,4,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
29,Babar Azam,S Badree,Hussain Talat,1,0,1,42,,20,12,1,6,4,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
30,Babar Azam,KOK Williams,Hussain Talat,0,0,0,42,,20,13,1,1,5,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
31,Babar Azam,KOK Williams,Hussain Talat,1,0,1,43,,21,14,1,2,5,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
32,Hussain Talat,KOK Williams,Babar Azam,2,0,2,45,,18,13,1,3,5,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
33,Hussain Talat,KOK Williams,Babar Azam,4,0,4,49,,22,14,1,4,5,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
34,Hussain Talat,KOK Williams,Babar Azam,1,0,1,50,,23,15,1,5,5,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
35,Babar Azam,KOK Williams,Hussain Talat,4,0,4,54,,25,15,1,6,5,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
36,Hussain Talat,S Badree,Babar Azam,2,0,2,56,,25,16,1,1,6,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
37,Hussain Talat,S Badree,Babar Azam,0,0,0,56,,25,17,1,2,6,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
38,Hussain Talat,S Badree,Babar Azam,1,0,1,57,,26,18,1,3,6,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
39,Babar Azam,S Badree,Hussain Talat,1,0,1,58,,26,16,1,4,6,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
40,Hussain Talat,S Badree,Babar Azam,1,0,1,59,,27,19,1,5,6,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
41,Babar Azam,S Badree,Hussain Talat,4,0,4,63,,30,17,1,6,6,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
42,Hussain Talat,OF Smith,Babar Azam,1,0,1,64,,28,20,1,1,7,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
43,Babar Azam,OF Smith,Hussain Talat,1,0,1,65,,31,18,1,2,7,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
44,Hussain Talat,OF Smith,Babar Azam,1,0,1,66,,29,21,1,3,7,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
45,Babar Azam,OF Smith,Hussain Talat,1,0,1,67,,32,19,1,4,7,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
46,Hussain Talat,OF Smith,Babar Azam,1,0,1,68,,30,22,1,5,7,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
47,Babar Azam,OF Smith,Hussain Talat,1,0,1,69,,33,20,1,6,7,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
48,Babar Azam,KMA Paul,Hussain Talat,0,0,0,69,,33,21,1,1,8,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
49,Babar Azam,KMA Paul,Hussain Talat,0,1,1,70,,33,22,1,2,8,0,,,wides,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
50,Babar Azam,KMA Paul,Hussain Talat,1,0,1,71,,34,23,1,3,8,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
51,Hussain Talat,KMA Paul,Babar Azam,0,0,0,71,,30,23,1,4,8,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
52,Hussain Talat,KMA Paul,Babar Azam,0,0,0,71,,30,24,1,5,8,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
53,Hussain Talat,KMA Paul,Babar Azam,0,0,0,71,,30,25,1,6,8,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
54,Hussain Talat,KMA Paul,Babar Azam,4,0,4,75,,34,26,1,7,8,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
55,Babar Azam,OF Smith,Hussain Talat,1,0,1,76,,35,24,1,1,9,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
56,Hussain Talat,OF Smith,Babar Azam,4,0,4,80,,38,27,1,2,9,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
57,Hussain Talat,OF Smith,Babar Azam,1,0,1,81,,39,28,1,3,9,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
58,Babar Azam,OF Smith,Hussain Talat,4,0,4,85,,39,25,1,4,9,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
59,Babar Azam,OF Smith,Hussain Talat,4,0,4,89,,43,26,1,5,9,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
60,Babar Azam,OF Smith,Hussain Talat,1,0,1,90,,44,27,1,6,9,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
61,Babar Azam,KOK Williams,Hussain Talat,1,0,1,91,,45,28,1,1,10,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
62,Hussain Talat,KOK Williams,Babar Azam,1,0,1,92,,40,29,1,2,10,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
63,Babar Azam,KOK Williams,Hussain Talat,4,0,4,96,,49,29,1,3,10,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
64,Babar Azam,KOK Williams,Hussain Talat,0,0,0,96,,49,30,1,4,10,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
65,Babar Azam,KOK Williams,Hussain Talat,1,0,1,97,,50,31,1,5,10,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
66,Hussain Talat,KOK Williams,Babar Azam,4,0,4,101,,44,30,1,6,10,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
67,Babar Azam,R Powell,Hussain Talat,1,0,1,102,,51,32,1,1,11,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
68,Hussain Talat,R Powell,Babar Azam,4,0,4,106,,48,31,1,2,11,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
69,Hussain Talat,R Powell,Babar Azam,2,0,2,108,,50,32,1,3,11,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
70,Hussain Talat,R Powell,Babar Azam,0,0,0,108,,50,33,1,4,11,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
71,Hussain Talat,R Powell,Babar Azam,4,0,4,112,,54,34,1,5,11,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
72,Hussain Talat,R Powell,Babar Azam,2,0,2,114,,56,35,1,6,11,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
73,Babar Azam,KMA Paul,Hussain Talat,4,0,4,118,,55,33,1,1,12,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
74,Babar Azam,KMA Paul,Hussain Talat,1,0,1,119,,56,34,1,2,12,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
75,Hussain Talat,KMA Paul,Babar Azam,1,0,1,120,,57,36,1,3,12,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
76,Babar Azam,KMA Paul,Hussain Talat,2,0,2,122,,58,35,1,4,12,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
77,Babar Azam,KMA Paul,Hussain Talat,0,0,0,122,,58,36,1,5,12,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
78,Babar Azam,KMA Paul,Hussain Talat,0,0,0,122,,58,37,1,6,12,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
79,Hussain Talat,OF Smith,Babar Azam,2,0,2,124,,59,37,1,1,13,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
80,Hussain Talat,OF Smith,Babar Azam,0,0,0,124,,59,38,1,2,13,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
81,Hussain Talat,OF Smith,Babar Azam,0,1,1,125,,59,39,1,3,13,0,,,legbyes,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
82,Babar Azam,OF Smith,Hussain Talat,1,0,1,126,,59,38,1,4,13,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
83,Hussain Talat,OF Smith,Babar Azam,4,0,4,130,,63,40,1,5,13,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
84,Hussain Talat,OF Smith,Babar Azam,0,0,0,130,,63,41,2,6,13,caught,Hussain Talat,JN Mohammed,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
85,Babar Azam,RR Emrit,Asif Ali,4,0,4,134,,63,39,2,1,14,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
86,Babar Azam,RR Emrit,Asif Ali,1,0,1,135,,64,40,2,2,14,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
87,Asif Ali,RR Emrit,Babar Azam,0,0,0,135,,0,1,2,3,14,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
88,Asif Ali,RR Emrit,Babar Azam,4,0,4,139,,4,2,2,4,14,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
89,Asif Ali,RR Emrit,Babar Azam,1,0,1,140,,5,3,2,5,14,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
90,Babar Azam,RR Emrit,Asif Ali,4,0,4,144,,68,41,2,6,14,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
91,Asif Ali,OF Smith,Babar Azam,1,0,1,145,,6,4,2,1,15,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
92,Babar Azam,OF Smith,Asif Ali,2,0,2,147,,70,42,2,2,15,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
93,Babar Azam,OF Smith,Asif Ali,1,0,1,148,,71,43,2,3,15,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
94,Asif Ali,OF Smith,Babar Azam,6,0,6,154,,12,5,2,4,15,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
95,Asif Ali,OF Smith,Babar Azam,1,0,1,155,,13,6,2,5,15,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
96,Babar Azam,OF Smith,Asif Ali,1,0,1,156,,72,44,2,6,15,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
97,Babar Azam,KOK Williams,Asif Ali,6,0,6,162,,78,45,2,1,16,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
98,Babar Azam,KOK Williams,Asif Ali,1,0,1,163,,79,46,2,2,16,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
99,Asif Ali,KOK Williams,Babar Azam,1,0,1,164,,14,7,2,3,16,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
100,Babar Azam,KOK Williams,Asif Ali,2,0,2,166,,81,47,2,4,16,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
101,Babar Azam,KOK Williams,Asif Ali,1,0,1,167,,82,48,2,5,16,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
102,Asif Ali,KOK Williams,Babar Azam,0,0,0,167,,14,8,3,6,16,caught,Asif Ali,CAK Walton,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
103,Babar Azam,RR Emrit,Shoaib Malik,0,1,1,168,,82,49,3,1,17,0,,,legbyes,"{'by': 'West Indies', 'batter': 'Babar Azam', 'decision': 'struck down', 'umpires_call': True}",bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
104,Shoaib Malik,RR Emrit,Babar Azam,4,0,4,172,,4,1,3,2,17,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
105,Shoaib Malik,RR Emrit,Babar Azam,1,0,1,173,,5,2,3,3,17,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
106,Babar Azam,RR Emrit,Shoaib Malik,0,5,5,178,,82,50,3,4,17,0,,,wides,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
107,Babar Azam,RR Emrit,Shoaib Malik,0,0,0,178,,82,51,3,5,17,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
108,Babar Azam,RR Emrit,Shoaib Malik,1,0,1,179,,83,52,3,6,17,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
109,Shoaib Malik,RR Emrit,Babar Azam,4,0,4,183,,9,3,3,7,17,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
110,Babar Azam,KMA Paul,Shoaib Malik,4,0,4,187,,87,53,3,1,18,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
111,Babar Azam,KMA Paul,Shoaib Malik,1,0,1,188,,88,54,3,2,18,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
112,Shoaib Malik,KMA Paul,Babar Azam,0,0,0,188,,9,4,3,3,18,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
113,Shoaib Malik,KMA Paul,Babar Azam,6,0,6,194,,15,5,3,4,18,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
114,Shoaib Malik,KMA Paul,Babar Azam,1,0,1,195,,16,6,3,5,18,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
115,Babar Azam,KMA Paul,Shoaib Malik,1,0,1,196,,89,55,3,6,18,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
116,Babar Azam,KOK Williams,Shoaib Malik,2,0,2,198,,91,56,3,1,19,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
117,Babar Azam,KOK Williams,Shoaib Malik,4,0,4,202,,95,57,3,2,19,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
118,Babar Azam,KOK Williams,Shoaib Malik,1,0,1,203,,96,58,3,3,19,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
119,Shoaib Malik,KOK Williams,Babar Azam,1,0,1,204,,17,7,3,4,19,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
120,Babar Azam,KOK Williams,Shoaib Malik,0,0,0,204,,96,59,3,5,19,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
121,Babar Azam,KOK Williams,Shoaib Malik,1,0,1,205,,97,60,3,6,19,0,,,-,,bat,Pakistan,1,National Stadium,2018,04,Pakistan_West Indies_2018-04-02,Pakistan,Pakistan,West Indies,True,205
