,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,wicket_type,player_out,fielder,over,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
44,CR Ervine,B White,RW Chakabva,0,0,0,46,,2,2,3,3,0,,,7,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
45,CR Ervine,B White,RW Chakabva,0,0,0,46,,2,3,3,4,0,,,7,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
46,CR Ervine,B White,RW Chakabva,1,0,1,47,,3,4,3,5,0,,,7,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
47,RW Chakabva,B White,CR Ervine,1,0,1,48,,32,16,3,6,0,,,7,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
48,RW Chakabva,SC Getkate,CR Ervine,1,0,1,49,,33,17,3,1,0,,,8,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
49,CR Ervine,SC Getkate,RW Chakabva,1,0,1,50,,4,5,3,2,0,,,8,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
50,RW Chakabva,SC Getkate,CR Ervine,1,0,1,51,,34,18,3,3,0,,,8,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
51,CR Ervine,SC Getkate,RW Chakabva,6,0,6,57,,10,6,3,4,0,,,8,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
52,CR Ervine,SC Getkate,RW Chakabva,1,0,1,58,,11,7,3,5,0,,,8,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
53,RW Chakabva,SC Getkate,CR Ervine,1,0,1,59,,35,19,3,6,0,,,8,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
54,RW Chakabva,B White,CR Ervine,1,0,1,60,,36,20,3,1,0,,,9,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
55,CR Ervine,B White,RW Chakabva,0,0,0,60,,11,8,3,2,0,,,9,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
56,CR Ervine,B White,RW Chakabva,4,0,4,64,,15,9,3,3,0,,,9,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
57,CR Ervine,B White,RW Chakabva,1,0,1,65,,16,10,3,4,0,,,9,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
58,RW Chakabva,B White,CR Ervine,0,0,0,65,,36,21,3,5,0,,,9,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
59,RW Chakabva,B White,CR Ervine,0,0,0,65,,36,22,3,6,0,,,9,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
60,CR Ervine,Simi Singh,RW Chakabva,1,0,1,66,,17,11,3,1,0,,,10,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
61,RW Chakabva,Simi Singh,CR Ervine,6,0,6,72,,42,23,3,2,0,,,10,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
62,RW Chakabva,Simi Singh,CR Ervine,1,0,1,73,,43,24,3,3,0,,,10,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
63,CR Ervine,Simi Singh,RW Chakabva,0,0,0,73,,17,12,4,4,caught,CR Ervine,A Balbirnie,10,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
64,RW Chakabva,Simi Singh,M Shumba,1,0,1,74,,44,25,4,5,0,,,10,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
65,M Shumba,Simi Singh,RW Chakabva,1,0,1,75,,1,1,4,6,0,,,10,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
66,M Shumba,B White,RW Chakabva,0,0,0,75,,1,2,4,1,0,,,11,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
67,M Shumba,B White,RW Chakabva,0,0,0,75,,1,3,4,2,0,,,11,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
68,M Shumba,B White,RW Chakabva,0,0,0,75,,1,4,4,3,0,,,11,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
69,M Shumba,B White,RW Chakabva,1,0,1,76,,2,5,4,4,0,,,11,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
70,RW Chakabva,B White,M Shumba,2,0,2,78,,46,26,4,5,0,,,11,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
71,RW Chakabva,B White,M Shumba,1,0,1,79,,47,27,4,6,0,,,11,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
72,RW Chakabva,Simi Singh,M Shumba,0,0,0,79,,47,28,5,1,bowled,RW Chakabva,,12,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
73,RP Burl,Simi Singh,M Shumba,1,0,1,80,,1,1,5,2,0,,,12,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
74,M Shumba,Simi Singh,RP Burl,0,0,0,80,,2,6,5,3,0,,,12,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
75,M Shumba,Simi Singh,RP Burl,0,0,0,80,,2,7,5,4,0,,,12,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
76,M Shumba,Simi Singh,RP Burl,1,0,1,81,,3,8,5,5,0,,,12,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
77,RP Burl,Simi Singh,M Shumba,0,0,0,81,,1,2,5,6,0,,,12,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
78,M Shumba,B White,RP Burl,0,0,0,81,,3,9,5,1,0,,,13,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
79,M Shumba,B White,RP Burl,1,0,1,82,,4,10,5,2,0,,,13,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
80,RP Burl,B White,M Shumba,1,0,1,83,,2,3,5,3,0,,,13,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
81,M Shumba,B White,RP Burl,0,0,0,83,,4,11,5,4,0,,,13,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
82,M Shumba,B White,RP Burl,0,0,0,83,,4,12,5,5,0,,,13,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
83,M Shumba,B White,RP Burl,1,0,1,84,,5,13,5,6,0,,,13,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
84,M Shumba,Simi Singh,RP Burl,1,0,1,85,,6,14,5,1,0,,,14,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
85,RP Burl,Simi Singh,M Shumba,1,0,1,86,,3,4,5,2,0,,,14,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
86,M Shumba,Simi Singh,RP Burl,0,0,0,86,,6,15,5,3,0,,,14,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
87,M Shumba,Simi Singh,RP Burl,1,0,1,87,,7,16,5,4,0,,,14,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
88,RP Burl,Simi Singh,M Shumba,1,0,1,88,,4,5,5,5,0,,,14,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
89,M Shumba,Simi Singh,RP Burl,0,0,0,88,,7,17,5,6,0,,,14,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
90,RP Burl,BJ McCarthy,M Shumba,1,0,1,89,,5,6,5,1,0,,,15,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
91,M Shumba,BJ McCarthy,RP Burl,0,0,0,89,,7,18,6,2,caught,M Shumba,NA Rock,15,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
92,WP Masakadza,BJ McCarthy,RP Burl,1,0,1,90,,1,1,6,3,0,,,15,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
93,RP Burl,BJ McCarthy,WP Masakadza,0,0,0,90,,5,7,6,4,0,,,15,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
94,RP Burl,BJ McCarthy,WP Masakadza,1,0,1,91,,6,8,6,5,0,,,15,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
95,WP Masakadza,BJ McCarthy,RP Burl,1,0,1,92,,2,2,6,6,0,,,15,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
96,WP Masakadza,C Campher,RP Burl,4,0,4,96,,6,3,6,1,0,,,16,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
97,WP Masakadza,C Campher,RP Burl,0,0,0,96,,6,4,6,2,0,,,16,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
98,WP Masakadza,C Campher,RP Burl,2,0,2,98,,8,5,6,3,0,,,16,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
99,WP Masakadza,C Campher,RP Burl,2,0,2,100,,10,6,6,4,0,,,16,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
100,WP Masakadza,C Campher,RP Burl,1,0,1,101,,11,7,6,5,0,,,16,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
101,RP Burl,C Campher,WP Masakadza,0,0,0,101,,6,9,6,6,0,,,16,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
102,WP Masakadza,CA Young,RP Burl,2,0,2,103,,13,8,6,1,0,,,17,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
103,WP Masakadza,CA Young,RP Burl,1,0,1,104,,14,9,6,2,0,,,17,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
104,RP Burl,CA Young,WP Masakadza,0,0,0,104,,6,10,6,3,0,,,17,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
105,RP Burl,CA Young,WP Masakadza,1,0,1,105,,7,11,6,4,0,,,17,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
106,WP Masakadza,CA Young,RP Burl,1,0,1,106,,15,10,6,5,0,,,17,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
107,RP Burl,CA Young,WP Masakadza,1,0,1,107,,8,12,6,6,0,,,17,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
108,RP Burl,BJ McCarthy,WP Masakadza,1,0,1,108,,9,13,6,1,0,,,18,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
109,WP Masakadza,BJ McCarthy,RP Burl,1,0,1,109,,16,11,6,2,0,,,18,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
110,RP Burl,BJ McCarthy,WP Masakadza,2,0,2,111,,11,14,6,3,0,,,18,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
111,RP Burl,BJ McCarthy,WP Masakadza,1,0,1,112,,12,15,6,4,0,,,18,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
112,WP Masakadza,BJ McCarthy,RP Burl,0,0,0,112,,16,12,6,5,0,,,18,-,field,Ireland,1,"Castle Avenue, Dublin",2021,08,Zimbabwe_Ireland_2021-08-27,Zimbabwe,Zimbabwe,Ireland,True,117
