,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,review,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
13,BKG Mendis,Arshdeep Singh,P Nissanka,4,1,5,13,,4,6,0,7,noballs,1,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
14,BKG Mendis,Arshdeep Singh,P Nissanka,6,1,7,20,,10,7,0,8,noballs,1,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
15,BKG Mendis,Arshdeep Singh,P Nissanka,1,0,1,21,,11,8,0,9,-,1,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
16,BKG Mendis,HH Pandya,P Nissanka,2,0,2,23,,13,9,0,1,-,2,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
17,BKG Mendis,HH Pandya,P Nissanka,6,0,6,29,,19,10,0,2,-,2,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
18,BKG Mendis,HH Pandya,P Nissanka,1,0,1,30,,20,11,0,3,-,2,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
19,P Nissanka,HH Pandya,BKG Mendis,0,0,0,30,,6,9,0,4,-,2,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
20,P Nissanka,HH Pandya,BKG Mendis,2,0,2,32,,8,10,0,5,-,2,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
21,P Nissanka,HH Pandya,BKG Mendis,0,0,0,32,,8,11,0,6,-,2,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
22,BKG Mendis,Shivam Mavi,P Nissanka,1,0,1,33,,21,12,0,1,-,3,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
23,P Nissanka,Shivam Mavi,BKG Mendis,1,0,1,34,,9,12,0,2,-,3,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
24,BKG Mendis,Shivam Mavi,P Nissanka,4,1,5,39,,25,13,0,3,noballs,3,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
25,BKG Mendis,Shivam Mavi,P Nissanka,2,0,2,41,,27,14,0,4,-,3,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
26,BKG Mendis,Shivam Mavi,P Nissanka,0,0,0,41,,27,15,0,5,-,3,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
27,BKG Mendis,Shivam Mavi,P Nissanka,2,0,2,43,,29,16,0,6,-,3,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
28,BKG Mendis,Shivam Mavi,P Nissanka,4,0,4,47,,33,17,0,7,-,3,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
29,P Nissanka,AR Patel,BKG Mendis,1,0,1,48,,10,13,0,1,-,4,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
30,BKG Mendis,AR Patel,P Nissanka,0,0,0,48,,33,18,0,2,-,4,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
31,BKG Mendis,AR Patel,P Nissanka,0,0,0,48,,33,19,0,3,-,4,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
32,BKG Mendis,AR Patel,P Nissanka,1,0,1,49,,34,20,0,4,-,4,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
33,P Nissanka,AR Patel,BKG Mendis,0,0,0,49,,10,14,0,5,-,4,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
34,P Nissanka,AR Patel,BKG Mendis,0,0,0,49,,10,15,0,6,-,4,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
35,BKG Mendis,YS Chahal,P Nissanka,1,0,1,50,,35,21,0,1,-,5,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
36,P Nissanka,YS Chahal,BKG Mendis,1,0,1,51,,11,16,0,2,-,5,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
37,BKG Mendis,YS Chahal,P Nissanka,1,0,1,52,,36,22,0,3,-,5,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
38,P Nissanka,YS Chahal,BKG Mendis,1,0,1,53,,12,17,0,4,-,5,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
39,BKG Mendis,YS Chahal,P Nissanka,1,0,1,54,,37,23,0,5,-,5,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
40,P Nissanka,YS Chahal,BKG Mendis,1,0,1,55,,13,18,0,6,-,5,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
41,P Nissanka,AR Patel,BKG Mendis,0,0,0,55,,13,19,0,1,-,6,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
42,P Nissanka,AR Patel,BKG Mendis,4,0,4,59,,17,20,0,2,-,6,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
43,P Nissanka,AR Patel,BKG Mendis,1,0,1,60,,18,21,0,3,-,6,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
44,BKG Mendis,AR Patel,P Nissanka,6,0,6,66,,43,24,0,4,-,6,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
45,BKG Mendis,AR Patel,P Nissanka,1,0,1,67,,44,25,0,5,-,6,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
46,P Nissanka,AR Patel,BKG Mendis,0,0,0,67,,18,22,0,6,-,6,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
47,BKG Mendis,Umran Malik,P Nissanka,0,0,0,67,,44,26,0,1,-,7,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
48,BKG Mendis,Umran Malik,P Nissanka,6,0,6,73,,50,27,0,2,-,7,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
49,BKG Mendis,Umran Malik,P Nissanka,1,0,1,74,,51,28,0,3,-,7,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
50,P Nissanka,Umran Malik,BKG Mendis,4,0,4,78,,22,23,0,4,-,7,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
51,P Nissanka,Umran Malik,BKG Mendis,1,0,1,79,,23,24,0,5,-,7,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
52,BKG Mendis,Umran Malik,P Nissanka,1,0,1,80,,52,29,0,6,-,7,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
53,BKG Mendis,YS Chahal,P Nissanka,0,0,0,80,,52,30,0,1,-,8,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
54,BKG Mendis,YS Chahal,P Nissanka,0,0,0,80,,52,31,1,2,-,8,"{'by': 'India', 'umpire': 'J Madanagopal', 'batter': 'BKG Mendis', 'decision': 'upheld'}",lbw,BKG Mendis,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
55,PBB Rajapaksa,YS Chahal,P Nissanka,1,0,1,81,,1,1,1,3,-,8,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
56,P Nissanka,YS Chahal,PBB Rajapaksa,0,0,0,81,,23,25,1,4,-,8,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
57,P Nissanka,YS Chahal,PBB Rajapaksa,1,0,1,82,,24,26,1,5,-,8,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
58,PBB Rajapaksa,YS Chahal,P Nissanka,1,0,1,83,,2,2,1,6,-,8,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
59,PBB Rajapaksa,Umran Malik,P Nissanka,0,0,0,83,,2,3,2,1,-,9,,bowled,PBB Rajapaksa,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
60,KIC Asalanka,Umran Malik,P Nissanka,1,0,1,84,,1,1,2,2,-,9,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
61,P Nissanka,Umran Malik,KIC Asalanka,0,0,0,84,,24,27,2,3,-,9,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
62,P Nissanka,Umran Malik,KIC Asalanka,4,0,4,88,,28,28,2,4,-,9,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
63,P Nissanka,Umran Malik,KIC Asalanka,0,0,0,88,,28,29,2,5,-,9,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
64,P Nissanka,Umran Malik,KIC Asalanka,1,0,1,89,,29,30,2,6,-,9,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
65,P Nissanka,YS Chahal,KIC Asalanka,1,0,1,90,,30,31,2,1,-,10,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
66,KIC Asalanka,YS Chahal,P Nissanka,1,0,1,91,,2,2,2,2,-,10,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
67,P Nissanka,YS Chahal,KIC Asalanka,1,0,1,92,,31,32,2,3,-,10,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
68,KIC Asalanka,YS Chahal,P Nissanka,1,0,1,93,,3,3,2,4,-,10,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
69,P Nissanka,YS Chahal,KIC Asalanka,0,0,0,93,,31,33,2,5,-,10,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
70,P Nissanka,YS Chahal,KIC Asalanka,1,0,1,94,,32,34,2,6,-,10,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
71,P Nissanka,AR Patel,KIC Asalanka,1,0,1,95,,33,35,2,1,-,11,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
72,KIC Asalanka,AR Patel,P Nissanka,1,0,1,96,,4,4,2,2,-,11,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
73,P Nissanka,AR Patel,KIC Asalanka,0,0,0,96,,33,36,3,3,-,11,,caught,P Nissanka,RA Tripathi,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
74,DM de Silva,AR Patel,KIC Asalanka,1,0,1,97,,1,1,3,4,-,11,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
75,KIC Asalanka,AR Patel,DM de Silva,1,0,1,98,,5,5,3,5,-,11,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
76,DM de Silva,AR Patel,KIC Asalanka,0,0,0,98,,1,2,3,6,-,11,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
77,KIC Asalanka,Shivam Mavi,DM de Silva,0,0,0,98,,5,6,3,1,-,12,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
78,KIC Asalanka,Shivam Mavi,DM de Silva,6,0,6,104,,11,7,3,2,-,12,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
79,KIC Asalanka,Shivam Mavi,DM de Silva,1,0,1,105,,12,8,3,3,-,12,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
80,DM de Silva,Shivam Mavi,KIC Asalanka,1,0,1,106,,2,3,3,4,-,12,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
81,KIC Asalanka,Shivam Mavi,DM de Silva,1,0,1,107,,13,9,3,5,-,12,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
82,DM de Silva,Shivam Mavi,KIC Asalanka,0,0,0,107,,2,4,3,6,-,12,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
83,KIC Asalanka,AR Patel,DM de Silva,1,0,1,108,,14,10,3,1,-,13,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
84,DM de Silva,AR Patel,KIC Asalanka,1,0,1,109,,3,5,3,2,-,13,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
85,KIC Asalanka,AR Patel,DM de Silva,1,0,1,110,,15,11,3,3,-,13,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
86,DM de Silva,AR Patel,KIC Asalanka,0,0,0,110,,3,6,4,4,-,13,,caught,DM de Silva,DJ Hooda,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
87,MD Shanaka,AR Patel,KIC Asalanka,1,0,1,111,,1,1,4,5,-,13,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
88,KIC Asalanka,AR Patel,MD Shanaka,2,0,2,113,,17,12,4,6,-,13,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
89,MD Shanaka,YS Chahal,KIC Asalanka,1,0,1,114,,2,2,4,1,-,14,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
90,KIC Asalanka,YS Chahal,MD Shanaka,6,0,6,120,,23,13,4,2,-,14,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
91,KIC Asalanka,YS Chahal,MD Shanaka,6,0,6,126,,29,14,4,3,-,14,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
92,KIC Asalanka,YS Chahal,MD Shanaka,1,0,1,127,,30,15,4,4,-,14,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
93,MD Shanaka,YS Chahal,KIC Asalanka,2,0,2,129,,4,3,4,5,-,14,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
94,MD Shanaka,YS Chahal,KIC Asalanka,0,0,0,129,,4,4,4,6,-,14,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
95,KIC Asalanka,Umran Malik,MD Shanaka,0,0,0,129,,30,16,4,1,-,15,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
96,KIC Asalanka,Umran Malik,MD Shanaka,6,0,6,135,,36,17,4,2,-,15,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
97,KIC Asalanka,Umran Malik,MD Shanaka,1,0,1,136,,37,18,4,3,-,15,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
98,MD Shanaka,Umran Malik,KIC Asalanka,0,1,1,137,,4,5,4,4,legbyes,15,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
99,KIC Asalanka,Umran Malik,MD Shanaka,0,1,1,138,,37,19,4,5,wides,15,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
100,KIC Asalanka,Umran Malik,MD Shanaka,0,0,0,138,,37,20,5,6,-,15,,caught,KIC Asalanka,Shubman Gill,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
101,PWH de Silva,Umran Malik,MD Shanaka,0,0,0,138,,0,1,6,7,-,15,,bowled,PWH de Silva,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
102,MD Shanaka,Shivam Mavi,C Karunaratne,1,0,1,139,,5,6,6,1,-,16,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
103,C Karunaratne,Shivam Mavi,MD Shanaka,4,0,4,143,,4,1,6,2,-,16,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
104,C Karunaratne,Shivam Mavi,MD Shanaka,0,0,0,143,,4,2,6,3,-,16,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
105,C Karunaratne,Shivam Mavi,MD Shanaka,0,1,1,144,,4,3,6,4,wides,16,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
106,C Karunaratne,Shivam Mavi,MD Shanaka,0,1,1,145,,4,4,6,5,wides,16,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
107,C Karunaratne,Shivam Mavi,MD Shanaka,1,0,1,146,,5,5,6,6,-,16,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
108,MD Shanaka,Shivam Mavi,C Karunaratne,1,0,1,147,,6,7,6,7,-,16,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
109,C Karunaratne,Shivam Mavi,MD Shanaka,0,0,0,147,,5,6,6,8,-,16,,0,,,field,India,1,"Maharashtra Cricket Association Stadium, Pune",2023,01,Sri Lanka_India_2023-01-05,Sri Lanka,Sri Lanka,India,True,206
