,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,extra_type,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_final
12,WTS Porterfield,Rubel Hossain,JP Bray,0,0,0,4,133,0,7,0,7,2,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
13,WTS Porterfield,Rubel Hossain,JP Bray,0,0,0,4,133,0,8,0,8,2,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
14,JP Bray,Mashrafe Mortaza,WTS Porterfield,0,0,0,4,133,2,7,0,1,3,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
15,JP Bray,Mashrafe Mortaza,WTS Porterfield,0,1,1,5,132,2,8,0,2,3,legbyes,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
16,WTS Porterfield,Mashrafe Mortaza,JP Bray,1,0,1,6,131,1,9,0,3,3,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
17,JP Bray,Mashrafe Mortaza,WTS Porterfield,0,0,0,6,131,2,9,0,4,3,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
18,JP Bray,Mashrafe Mortaza,WTS Porterfield,0,0,0,6,131,2,10,1,5,3,-,caught,JP Bray,Raqibul Hasan,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
19,NJ O'Brien,Mashrafe Mortaza,WTS Porterfield,2,0,2,8,129,2,1,1,6,3,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
20,WTS Porterfield,Rubel Hossain,NJ O'Brien,1,0,1,9,128,2,10,1,1,4,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
21,NJ O'Brien,Rubel Hossain,WTS Porterfield,0,0,0,9,128,2,2,1,2,4,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
22,NJ O'Brien,Rubel Hossain,WTS Porterfield,0,0,0,9,128,2,3,1,3,4,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
23,NJ O'Brien,Rubel Hossain,WTS Porterfield,4,0,4,13,124,6,4,1,4,4,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
24,NJ O'Brien,Rubel Hossain,WTS Porterfield,1,0,1,14,123,7,5,1,5,4,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
25,WTS Porterfield,Rubel Hossain,NJ O'Brien,4,0,4,18,119,6,11,1,6,4,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
26,NJ O'Brien,Mashrafe Mortaza,WTS Porterfield,6,0,6,24,113,13,6,1,1,5,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
27,NJ O'Brien,Mashrafe Mortaza,WTS Porterfield,0,0,0,24,113,13,7,1,2,5,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
28,NJ O'Brien,Mashrafe Mortaza,WTS Porterfield,6,0,6,30,107,19,8,1,3,5,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
29,NJ O'Brien,Mashrafe Mortaza,WTS Porterfield,0,0,0,30,107,19,9,1,4,5,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
30,NJ O'Brien,Mashrafe Mortaza,WTS Porterfield,6,0,6,36,101,25,10,1,5,5,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
31,NJ O'Brien,Mashrafe Mortaza,WTS Porterfield,1,0,1,37,100,26,11,1,6,5,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
32,NJ O'Brien,Mahmudullah,WTS Porterfield,2,0,2,39,98,28,12,1,1,6,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
33,NJ O'Brien,Mahmudullah,WTS Porterfield,4,0,4,43,94,32,13,1,2,6,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
34,NJ O'Brien,Mahmudullah,WTS Porterfield,0,0,0,43,94,32,14,1,3,6,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
35,NJ O'Brien,Mahmudullah,WTS Porterfield,4,0,4,47,90,36,15,1,4,6,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
36,NJ O'Brien,Mahmudullah,WTS Porterfield,0,0,0,47,90,36,16,1,5,6,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
37,NJ O'Brien,Mahmudullah,WTS Porterfield,0,0,0,47,90,36,17,1,6,6,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
38,WTS Porterfield,Naeem Islam,NJ O'Brien,4,0,4,51,86,10,12,1,1,7,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
39,WTS Porterfield,Naeem Islam,NJ O'Brien,0,0,0,51,86,10,13,1,2,7,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
40,WTS Porterfield,Naeem Islam,NJ O'Brien,0,0,0,51,86,10,14,1,3,7,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
41,WTS Porterfield,Naeem Islam,NJ O'Brien,0,0,0,51,86,10,15,1,4,7,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
42,WTS Porterfield,Naeem Islam,NJ O'Brien,1,0,1,52,85,11,16,1,5,7,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
43,NJ O'Brien,Naeem Islam,WTS Porterfield,1,0,1,53,84,37,18,1,6,7,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
44,NJ O'Brien,Shakib Al Hasan,WTS Porterfield,1,0,1,54,83,38,19,1,1,8,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
45,WTS Porterfield,Shakib Al Hasan,NJ O'Brien,0,0,0,54,83,11,17,1,2,8,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
46,WTS Porterfield,Shakib Al Hasan,NJ O'Brien,0,0,0,54,83,11,18,1,3,8,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
47,WTS Porterfield,Shakib Al Hasan,NJ O'Brien,0,0,0,54,83,11,19,1,4,8,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
48,WTS Porterfield,Shakib Al Hasan,NJ O'Brien,1,0,1,55,82,12,20,1,5,8,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
49,NJ O'Brien,Shakib Al Hasan,WTS Porterfield,0,0,0,55,82,38,20,1,6,8,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
50,WTS Porterfield,Naeem Islam,NJ O'Brien,1,0,1,56,81,13,21,1,1,9,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
51,NJ O'Brien,Naeem Islam,WTS Porterfield,1,0,1,57,80,39,21,1,2,9,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
52,WTS Porterfield,Naeem Islam,NJ O'Brien,0,0,0,57,80,13,22,1,3,9,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
53,WTS Porterfield,Naeem Islam,NJ O'Brien,1,0,1,58,79,14,23,1,4,9,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
54,NJ O'Brien,Naeem Islam,WTS Porterfield,0,0,0,58,79,39,22,1,5,9,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
55,NJ O'Brien,Naeem Islam,WTS Porterfield,0,0,0,58,79,39,23,1,6,9,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
56,WTS Porterfield,Shakib Al Hasan,NJ O'Brien,1,0,1,59,78,15,24,1,1,10,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
57,NJ O'Brien,Shakib Al Hasan,WTS Porterfield,1,0,1,60,77,40,24,1,2,10,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
58,WTS Porterfield,Shakib Al Hasan,NJ O'Brien,1,0,1,61,76,16,25,1,3,10,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
59,NJ O'Brien,Shakib Al Hasan,WTS Porterfield,0,0,0,61,76,40,25,2,4,10,-,caught,NJ O'Brien,Rubel Hossain,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
60,WTS Porterfield,Shakib Al Hasan,GC Wilson,0,0,0,61,76,16,26,2,5,10,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
61,WTS Porterfield,Shakib Al Hasan,GC Wilson,4,0,4,65,72,20,27,2,6,10,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
62,GC Wilson,Mahmudullah,WTS Porterfield,0,1,1,66,71,0,1,2,1,11,legbyes,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
63,WTS Porterfield,Mahmudullah,GC Wilson,1,0,1,67,70,21,28,2,2,11,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
64,GC Wilson,Mahmudullah,WTS Porterfield,0,0,0,67,70,0,2,2,3,11,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
65,GC Wilson,Mahmudullah,WTS Porterfield,1,0,1,68,69,1,3,2,4,11,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
66,WTS Porterfield,Mahmudullah,GC Wilson,2,0,2,70,67,23,29,2,5,11,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
67,WTS Porterfield,Mahmudullah,GC Wilson,0,0,0,70,67,23,30,2,6,11,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
68,GC Wilson,Abdur Razzak,WTS Porterfield,1,0,1,71,66,2,4,2,1,12,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
69,WTS Porterfield,Abdur Razzak,GC Wilson,0,0,0,71,66,23,31,3,2,12,-,caught and bowled,WTS Porterfield,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
70,JF Mooney,Abdur Razzak,GC Wilson,0,0,0,71,66,0,1,3,3,12,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
71,JF Mooney,Abdur Razzak,GC Wilson,1,0,1,72,65,1,2,3,4,12,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
72,GC Wilson,Abdur Razzak,JF Mooney,2,0,2,74,63,4,5,3,5,12,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
73,GC Wilson,Abdur Razzak,JF Mooney,1,0,1,75,62,5,6,3,6,12,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
74,GC Wilson,Mahmudullah,JF Mooney,1,0,1,76,61,6,7,3,1,13,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
75,JF Mooney,Mahmudullah,GC Wilson,0,1,1,77,60,1,3,3,2,13,legbyes,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
76,GC Wilson,Mahmudullah,JF Mooney,1,0,1,78,59,7,8,3,3,13,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
77,JF Mooney,Mahmudullah,GC Wilson,2,0,2,80,57,3,4,3,4,13,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
78,JF Mooney,Mahmudullah,GC Wilson,4,0,4,84,53,7,5,3,5,13,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
79,JF Mooney,Mahmudullah,GC Wilson,1,0,1,85,52,8,6,3,6,13,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
80,JF Mooney,Abdur Razzak,GC Wilson,1,0,1,86,51,9,7,3,1,14,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
81,GC Wilson,Abdur Razzak,JF Mooney,0,0,0,86,51,7,9,3,2,14,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
82,GC Wilson,Abdur Razzak,JF Mooney,0,0,0,86,51,7,10,3,3,14,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
83,GC Wilson,Abdur Razzak,JF Mooney,0,0,0,86,51,7,11,3,4,14,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
84,GC Wilson,Abdur Razzak,JF Mooney,2,0,2,88,49,9,12,3,5,14,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
85,GC Wilson,Abdur Razzak,JF Mooney,1,0,1,89,48,10,13,3,6,14,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
86,GC Wilson,Mashrafe Mortaza,JF Mooney,0,0,0,89,48,10,14,3,1,15,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
87,GC Wilson,Mashrafe Mortaza,JF Mooney,0,0,0,89,48,10,15,4,2,15,-,caught,GC Wilson,Mohammad Ashraful,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
88,KJ O'Brien,Mashrafe Mortaza,JF Mooney,1,0,1,90,47,1,1,4,3,15,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
89,JF Mooney,Mashrafe Mortaza,KJ O'Brien,1,0,1,91,46,10,8,4,4,15,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
90,KJ O'Brien,Mashrafe Mortaza,JF Mooney,4,0,4,95,42,5,2,4,5,15,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
91,KJ O'Brien,Mashrafe Mortaza,JF Mooney,1,0,1,96,41,6,3,4,6,15,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
92,KJ O'Brien,Abdur Razzak,JF Mooney,1,0,1,97,40,7,4,4,1,16,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
93,JF Mooney,Abdur Razzak,KJ O'Brien,0,0,0,97,40,10,9,4,2,16,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
94,JF Mooney,Abdur Razzak,KJ O'Brien,1,0,1,98,39,11,10,4,3,16,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
95,KJ O'Brien,Abdur Razzak,JF Mooney,6,0,6,104,33,13,5,4,4,16,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
96,KJ O'Brien,Abdur Razzak,JF Mooney,0,0,0,104,33,13,6,4,5,16,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
97,KJ O'Brien,Abdur Razzak,JF Mooney,1,0,1,105,32,14,7,4,6,16,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
98,KJ O'Brien,Rubel Hossain,JF Mooney,2,0,2,107,30,16,8,4,1,17,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
99,KJ O'Brien,Rubel Hossain,JF Mooney,4,0,4,111,26,20,9,4,2,17,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
100,KJ O'Brien,Rubel Hossain,JF Mooney,0,1,1,112,25,20,10,4,3,17,wides,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
101,KJ O'Brien,Rubel Hossain,JF Mooney,0,0,0,112,25,20,11,4,4,17,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
102,KJ O'Brien,Rubel Hossain,JF Mooney,4,0,4,116,21,24,12,4,5,17,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
103,KJ O'Brien,Rubel Hossain,JF Mooney,1,0,1,117,20,25,13,4,6,17,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
104,JF Mooney,Rubel Hossain,KJ O'Brien,0,1,1,118,19,11,11,4,7,17,legbyes,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
105,JF Mooney,Shakib Al Hasan,KJ O'Brien,4,0,4,122,15,15,12,4,1,18,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
106,JF Mooney,Shakib Al Hasan,KJ O'Brien,1,0,1,123,14,16,13,4,2,18,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
107,KJ O'Brien,Shakib Al Hasan,JF Mooney,1,0,1,124,13,26,14,4,3,18,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
108,JF Mooney,Shakib Al Hasan,KJ O'Brien,1,0,1,125,12,17,14,4,4,18,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
109,KJ O'Brien,Shakib Al Hasan,JF Mooney,6,0,6,131,6,32,15,4,5,18,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
110,KJ O'Brien,Shakib Al Hasan,JF Mooney,1,0,1,132,5,33,16,4,6,18,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
111,KJ O'Brien,Rubel Hossain,JF Mooney,2,0,2,134,3,35,17,4,1,19,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
112,KJ O'Brien,Rubel Hossain,JF Mooney,4,0,4,138,-1,39,18,4,2,19,-,0,,,field,Ireland,2,Trent Bridge,2009,06,Bangladesh_Ireland_2009-06-08,Ireland,Ireland,Bangladesh,138
