,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
28,CK Kapugedera,A Nehra,LD Chandimal,1,0,1,24,77,1,1,2,4,-,0,,,4,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
29,LD Chandimal,A Nehra,CK Kapugedera,1,0,1,25,76,9,8,2,5,-,0,,,4,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
30,CK Kapugedera,A Nehra,LD Chandimal,1,0,1,26,75,2,2,2,6,-,0,,,4,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
31,CK Kapugedera,JJ Bumrah,LD Chandimal,0,0,0,26,75,2,3,2,1,-,0,,,5,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
32,CK Kapugedera,JJ Bumrah,LD Chandimal,0,0,0,26,75,2,4,2,2,-,0,,,5,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
33,CK Kapugedera,JJ Bumrah,LD Chandimal,0,0,0,26,75,2,5,2,3,-,0,,,5,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
34,CK Kapugedera,JJ Bumrah,LD Chandimal,1,0,1,27,74,3,6,2,4,-,0,,,5,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
35,LD Chandimal,JJ Bumrah,CK Kapugedera,0,0,0,27,74,9,9,2,5,-,0,,,5,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
36,LD Chandimal,JJ Bumrah,CK Kapugedera,1,0,1,28,73,10,10,2,6,-,0,,,5,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
37,LD Chandimal,RA Jadeja,CK Kapugedera,0,0,0,28,73,10,11,2,1,-,0,,,6,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
38,LD Chandimal,RA Jadeja,CK Kapugedera,1,0,1,29,72,11,12,2,2,-,0,,,6,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
39,CK Kapugedera,RA Jadeja,LD Chandimal,0,0,0,29,72,3,7,2,3,-,0,,,6,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
40,CK Kapugedera,RA Jadeja,LD Chandimal,1,0,1,30,71,4,8,2,4,-,0,,,6,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
41,LD Chandimal,RA Jadeja,CK Kapugedera,0,0,0,30,71,11,13,2,5,-,0,,,6,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
42,LD Chandimal,RA Jadeja,CK Kapugedera,1,0,1,31,70,12,14,2,6,-,0,,,6,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
43,LD Chandimal,HH Pandya,CK Kapugedera,1,0,1,32,69,13,15,2,1,-,0,,,7,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
44,CK Kapugedera,HH Pandya,LD Chandimal,0,0,0,32,69,4,9,2,2,-,0,,,7,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
45,CK Kapugedera,HH Pandya,LD Chandimal,0,0,0,32,69,4,10,2,3,-,0,,,7,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
46,CK Kapugedera,HH Pandya,LD Chandimal,4,0,4,36,65,8,11,2,4,-,0,,,7,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
47,CK Kapugedera,HH Pandya,LD Chandimal,0,0,0,36,65,8,12,2,5,-,0,,,7,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
48,CK Kapugedera,HH Pandya,LD Chandimal,0,0,0,36,65,8,13,2,6,-,0,,,7,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
49,LD Chandimal,RA Jadeja,CK Kapugedera,0,0,0,36,65,13,16,2,1,-,0,,,8,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
50,LD Chandimal,RA Jadeja,CK Kapugedera,0,0,0,36,65,13,17,2,2,-,0,,,8,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
51,LD Chandimal,RA Jadeja,CK Kapugedera,1,0,1,37,64,14,18,2,3,-,0,,,8,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
52,CK Kapugedera,RA Jadeja,LD Chandimal,0,0,0,37,64,8,14,2,4,-,0,,,8,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
53,CK Kapugedera,RA Jadeja,LD Chandimal,0,0,0,37,64,8,15,2,5,-,0,,,8,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
54,CK Kapugedera,RA Jadeja,LD Chandimal,2,0,2,39,62,10,16,2,6,-,0,,,8,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
55,LD Chandimal,HH Pandya,CK Kapugedera,0,0,0,39,62,14,19,2,1,-,0,,,9,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
56,LD Chandimal,HH Pandya,CK Kapugedera,1,0,1,40,61,15,20,2,2,-,0,,,9,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
57,CK Kapugedera,HH Pandya,LD Chandimal,0,0,0,40,61,10,17,2,3,-,0,,,9,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
58,CK Kapugedera,HH Pandya,LD Chandimal,0,0,0,40,61,10,18,2,4,-,0,,,9,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
59,CK Kapugedera,HH Pandya,LD Chandimal,4,0,4,44,57,14,19,2,5,-,0,,,9,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
60,CK Kapugedera,HH Pandya,LD Chandimal,4,0,4,48,53,18,20,2,6,-,0,,,9,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
61,LD Chandimal,RA Jadeja,CK Kapugedera,1,0,1,49,52,16,21,2,1,-,0,,,10,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
62,CK Kapugedera,RA Jadeja,LD Chandimal,4,0,4,53,48,22,21,2,2,-,0,,,10,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
63,CK Kapugedera,RA Jadeja,LD Chandimal,0,0,0,53,48,22,22,2,3,-,0,,,10,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
64,CK Kapugedera,RA Jadeja,LD Chandimal,1,0,1,54,47,23,23,2,4,-,0,,,10,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
65,LD Chandimal,RA Jadeja,CK Kapugedera,0,0,0,54,47,16,22,2,5,-,0,,,10,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
66,LD Chandimal,RA Jadeja,CK Kapugedera,6,0,6,60,41,22,23,2,6,-,0,,,10,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
67,CK Kapugedera,R Ashwin,LD Chandimal,0,0,0,60,41,23,24,2,1,-,0,,,11,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
68,CK Kapugedera,R Ashwin,LD Chandimal,2,0,2,62,39,25,25,2,2,-,0,,,11,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
69,CK Kapugedera,R Ashwin,LD Chandimal,0,0,0,62,39,25,26,3,3,-,lbw,CK Kapugedera,,11,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
70,TAM Siriwardana,R Ashwin,LD Chandimal,1,0,1,63,38,1,1,3,4,-,0,,,11,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
71,LD Chandimal,R Ashwin,TAM Siriwardana,0,0,0,63,38,22,24,3,5,-,0,,,11,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
72,LD Chandimal,R Ashwin,TAM Siriwardana,1,0,1,64,37,23,25,3,6,-,0,,,11,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
73,LD Chandimal,SK Raina,TAM Siriwardana,0,0,0,64,37,23,26,3,1,-,0,,,12,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
74,LD Chandimal,SK Raina,TAM Siriwardana,1,0,1,65,36,24,27,3,2,-,0,,,12,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
75,TAM Siriwardana,SK Raina,LD Chandimal,1,0,1,66,35,2,2,3,3,-,0,,,12,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
76,LD Chandimal,SK Raina,TAM Siriwardana,0,0,0,66,35,24,28,3,4,-,0,,,12,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
77,LD Chandimal,SK Raina,TAM Siriwardana,1,0,1,67,34,25,29,3,5,-,0,,,12,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
78,TAM Siriwardana,SK Raina,LD Chandimal,2,0,2,69,32,4,3,3,6,-,0,,,12,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
79,LD Chandimal,R Ashwin,TAM Siriwardana,1,0,1,70,31,26,30,3,1,-,0,,,13,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
80,TAM Siriwardana,R Ashwin,LD Chandimal,0,0,0,70,31,4,4,3,2,-,0,,,13,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
81,TAM Siriwardana,R Ashwin,LD Chandimal,4,0,4,74,27,8,5,3,3,-,0,,,13,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
82,TAM Siriwardana,R Ashwin,LD Chandimal,1,0,1,75,26,9,6,3,4,-,0,,,13,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
83,LD Chandimal,R Ashwin,TAM Siriwardana,1,0,1,76,25,27,31,3,5,-,0,,,13,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
84,TAM Siriwardana,R Ashwin,LD Chandimal,0,0,0,76,25,9,7,3,6,-,0,,,13,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
85,LD Chandimal,SK Raina,TAM Siriwardana,0,0,0,76,25,27,32,3,1,-,0,,,14,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
86,LD Chandimal,SK Raina,TAM Siriwardana,0,0,0,76,25,27,33,3,2,-,0,,,14,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
87,LD Chandimal,SK Raina,TAM Siriwardana,2,0,2,78,23,29,34,3,3,-,0,,,14,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
88,LD Chandimal,SK Raina,TAM Siriwardana,6,0,6,84,17,35,35,3,4,-,0,,,14,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
89,LD Chandimal,SK Raina,TAM Siriwardana,0,0,0,84,17,35,36,4,5,-,lbw,LD Chandimal,,14,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
90,MD Shanaka,SK Raina,TAM Siriwardana,0,0,0,84,17,0,1,4,6,-,0,,,14,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
91,TAM Siriwardana,HH Pandya,MD Shanaka,0,1,1,85,16,9,8,4,1,legbyes,0,,,15,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
92,MD Shanaka,HH Pandya,TAM Siriwardana,0,0,0,85,16,0,2,4,2,-,0,,,15,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
93,MD Shanaka,HH Pandya,TAM Siriwardana,0,1,1,86,15,0,3,4,3,wides,0,,,15,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
94,MD Shanaka,HH Pandya,TAM Siriwardana,2,0,2,88,13,2,4,4,4,-,0,,,15,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
95,MD Shanaka,HH Pandya,TAM Siriwardana,0,0,0,88,13,2,5,4,5,-,0,,,15,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
96,MD Shanaka,HH Pandya,TAM Siriwardana,1,0,1,89,12,3,6,4,6,-,0,,,15,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
97,TAM Siriwardana,HH Pandya,MD Shanaka,0,1,1,90,11,9,9,4,7,legbyes,0,,,15,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
98,TAM Siriwardana,R Ashwin,MD Shanaka,1,0,1,91,10,10,10,4,1,-,0,,,16,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
99,MD Shanaka,R Ashwin,TAM Siriwardana,0,0,0,91,10,3,7,4,2,-,0,,,16,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
100,MD Shanaka,R Ashwin,TAM Siriwardana,0,0,0,91,10,3,8,4,3,-,0,,,16,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
101,MD Shanaka,R Ashwin,TAM Siriwardana,0,0,0,91,10,3,9,5,4,-,caught,MD Shanaka,SK Raina,16,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
102,S Prasanna,R Ashwin,TAM Siriwardana,1,0,1,92,9,1,1,5,5,-,0,,,16,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
103,TAM Siriwardana,R Ashwin,S Prasanna,0,0,0,92,9,10,11,5,6,-,0,,,16,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
104,S Prasanna,JJ Bumrah,TAM Siriwardana,1,0,1,93,8,2,2,5,1,-,0,,,17,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
105,TAM Siriwardana,JJ Bumrah,S Prasanna,1,0,1,94,7,11,12,5,2,-,0,,,17,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
106,S Prasanna,JJ Bumrah,TAM Siriwardana,0,0,0,94,7,2,3,5,3,-,0,,,17,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
107,S Prasanna,JJ Bumrah,TAM Siriwardana,1,0,1,95,6,3,4,5,4,-,0,,,17,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
108,TAM Siriwardana,JJ Bumrah,S Prasanna,6,0,6,101,0,17,13,5,5,-,0,,,17,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
109,TAM Siriwardana,JJ Bumrah,S Prasanna,4,0,4,105,-4,21,14,5,6,-,0,,,17,field,Sri Lanka,2,Maharashtra Cricket Association Stadium,2016,02,India_Sri Lanka_2016-02-09,Sri Lanka,Sri Lanka,India,105
