,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,wicket_type,player_out,fielder,over,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
0,RG Sharma,Fareed Ahmad,RK Singh,6,0,6,6,,6,1,0,1,0,,,0,0,bat,India,5,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,India,,11
1,RG Sharma,Fareed Ahmad,RK Singh,4,0,4,10,,10,2,0,2,0,,,0,0,bat,India,5,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,India,,11
2,RG Sharma,Fareed Ahmad,RK Singh,1,0,1,11,,11,3,0,3,0,,,0,0,bat,India,5,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,India,,11
3,RK Singh,Fareed Ahmad,RG Sharma,0,0,0,11,,0,1,1,4,caught,RK Singh,Rahmanullah Gurbaz,0,0,bat,India,5,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,India,,11
4,SV Samson,Fareed Ahmad,RG Sharma,0,0,0,11,,0,1,2,5,run out,RG Sharma,Rahmanullah Gurbaz,0,0,bat,India,5,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,India,,11
